UNITID,Year,XGRCOHRT,GRCOHRT,XUGENTER,UGENTERN,XPGRCOHR,PGRCOHRT,XRRFTCT,RRFTCT,XRRFTEX,RRFTEX,XRRFTCTA,RRFTCTA,XRET_NMF,RET_NMF,XRET_PCF,RET_PCF,XRRPTCT,RRPTCT,XRRPTEX,RRPTEX,XRRPTCTA,RRPTCTA,XRET_NMP,RET_NMP,XRET_PCP,RET_PCP,XSTUFACR,STUFACR 
171234,2013,R,96.0,R,687.0,R,14.0,R,141.0,R,0.0,R,141.0,R,74.0,R,52.0,R,118.0,R,0.0,R,118.0,R,57.0,R,48.0,R,17.0
171261,2013,A,,A,,A,,R,16.0,R,0.0,R,16.0,R,13.0,R,81.0,R,11.0,R,0.0,R,11.0,R,9.0,R,82.0,R,20.0
171298,2013,R,660.0,R,1152.0,R,57.0,R,49.0,Z,0.0,R,49.0,R,26.0,R,53.0,R,3.0,Z,0.0,R,3.0,R,1.0,R,33.0,R,24.0
171304,2013,R,491.0,R,1557.0,R,32.0,R,364.0,R,0.0,R,364.0,R,218.0,R,60.0,R,375.0,R,0.0,R,375.0,R,144.0,R,38.0,R,17.0
171313,2013,A,,A,,A,,R,98.0,R,0.0,R,98.0,R,71.0,R,72.0,A,,A,,A,,A,,A,,R,30.0
171322,2013,A,,A,,A,,R,81.0,R,0.0,R,81.0,R,60.0,R,74.0,A,,A,,A,,A,,A,,R,40.0
171395,2013,R,254.0,R,884.0,R,29.0,R,247.0,R,0.0,R,247.0,R,155.0,R,63.0,R,374.0,R,1.0,R,373.0,R,152.0,R,41.0,R,16.0
171456,2013,R,1642.0,R,2251.0,R,73.0,R,1200.0,R,2.0,R,1198.0,R,865.0,R,72.0,R,10.0,R,0.0,R,10.0,R,5.0,R,50.0,R,22.0
171465,2013,A,,A,,A,,R,2.0,R,0.0,R,2.0,R,2.0,R,100.0,A,,A,,A,,A,,A,,R,15.0
171483,2013,R,572.0,R,1263.0,R,45.0,R,0.0,R,0.0,R,0.0,Z,0.0,A,,R,0.0,R,0.0,R,0.0,Z,0.0,A,,R,18.0
171492,2013,R,298.0,R,929.0,R,32.0,R,323.0,Z,0.0,R,323.0,R,269.0,R,83.0,R,0.0,Z,0.0,R,0.0,Z,0.0,A,,R,11.0
171535,2013,R,1179.0,R,5476.0,R,22.0,R,1294.0,R,0.0,R,1294.0,R,619.0,R,48.0,R,1195.0,R,2.0,R,1193.0,R,516.0,R,43.0,R,26.0
171571,2013,R,2453.0,R,4838.0,R,51.0,R,2361.0,R,0.0,R,2361.0,R,1845.0,R,78.0,R,103.0,R,0.0,R,103.0,R,45.0,R,44.0,R,22.0
171599,2013,R,279.0,R,426.0,R,65.0,R,298.0,R,1.0,R,297.0,R,189.0,R,64.0,R,3.0,R,1.0,R,2.0,R,1.0,R,50.0,R,18.0
171775,2013,A,,A,,A,,R,16.0,R,0.0,R,16.0,R,13.0,R,81.0,R,5.0,R,0.0,R,5.0,R,4.0,R,80.0,R,12.0
171881,2013,R,37.0,R,83.0,R,45.0,R,66.0,R,0.0,R,66.0,R,52.0,R,79.0,R,0.0,R,0.0,R,0.0,R,0.0,A,,R,11.0
171988,2013,A,,A,,A,,R,33.0,R,0.0,R,33.0,R,24.0,R,73.0,A,,A,,A,,A,,A,,R,17.0
171997,2013,A,,A,,A,,R,196.0,R,0.0,R,196.0,R,166.0,R,85.0,A,,A,,A,,A,,A,,R,34.0
172015,2013,A,,A,,A,,R,75.0,R,0.0,R,75.0,R,60.0,R,80.0,A,,A,,A,,A,,A,,R,32.0
172033,2013,R,1.0,R,56.0,R,2.0,R,2.0,R,0.0,R,2.0,R,2.0,R,100.0,R,1.0,R,0.0,R,1.0,R,1.0,R,100.0,R,5.0
172051,2013,R,1582.0,R,2420.0,R,65.0,R,1635.0,R,0.0,R,1635.0,R,1152.0,R,70.0,R,18.0,R,0.0,R,18.0,R,8.0,R,44.0,R,20.0
172200,2013,R,1074.0,R,5694.0,R,19.0,R,885.0,R,0.0,R,885.0,R,514.0,R,58.0,R,789.0,R,0.0,R,789.0,R,432.0,R,55.0,R,28.0
172264,2013,R,300.0,R,868.0,R,35.0,R,274.0,Z,0.0,R,274.0,R,162.0,R,59.0,R,3.0,Z,0.0,R,3.0,R,1.0,R,33.0,R,12.0
172291,2013,R,525.0,R,1638.0,R,32.0,R,585.0,R,0.0,R,585.0,R,347.0,R,59.0,R,256.0,R,0.0,R,256.0,R,120.0,R,47.0,R,19.0
172307,2013,R,615.0,R,981.0,R,63.0,R,511.0,R,1.0,R,510.0,R,284.0,R,56.0,R,118.0,R,0.0,R,118.0,R,41.0,R,35.0,R,18.0
172325,2013,A,,A,,A,,A,,A,,A,,A,,A,,R,90.0,R,0.0,R,90.0,R,58.0,R,64.0,R,7.0
172334,2013,R,367.0,R,932.0,R,39.0,R,313.0,R,0.0,R,313.0,R,237.0,R,76.0,R,1.0,Z,0.0,R,1.0,R,0.0,R,0.0,R,12.0
172422,2013,A,,A,,A,,R,103.0,R,0.0,R,103.0,R,85.0,R,83.0,A,,A,,A,,A,,A,,R,11.0
172440,2013,R,105.0,R,188.0,R,56.0,R,87.0,R,0.0,R,87.0,R,50.0,R,57.0,R,1.0,R,0.0,R,1.0,R,1.0,R,100.0,R,10.0
172495,2013,A,,A,,A,,R,2.0,R,0.0,R,2.0,R,2.0,R,100.0,R,33.0,R,0.0,R,33.0,R,17.0,R,52.0,R,4.0
172608,2013,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,14.0
172617,2013,R,777.0,R,2951.0,R,26.0,R,783.0,R,0.0,R,783.0,R,499.0,R,64.0,R,989.0,R,0.0,R,989.0,R,492.0,R,50.0,R,19.0
172635,2013,R,1225.0,R,8323.0,R,15.0,R,1236.0,R,0.0,R,1236.0,R,504.0,R,41.0,R,2585.0,R,0.0,R,2585.0,R,782.0,R,30.0,R,24.0
172644,2013,R,2075.0,R,4389.0,R,47.0,R,2172.0,R,3.0,R,2169.0,R,1669.0,R,77.0,R,164.0,R,0.0,R,164.0,R,77.0,R,47.0,R,15.0
172671,2013,R,155.0,R,310.0,R,50.0,R,165.0,R,0.0,R,165.0,R,116.0,R,70.0,R,101.0,R,0.0,R,101.0,R,43.0,R,43.0,R,16.0
172699,2013,R,3158.0,R,5148.0,R,61.0,R,2989.0,R,3.0,R,2986.0,R,2201.0,R,74.0,R,37.0,R,0.0,R,37.0,R,18.0,R,49.0,R,18.0
172802,2013,A,,A,,A,,R,4.0,R,0.0,R,4.0,R,3.0,R,75.0,R,11.0,R,0.0,R,11.0,R,9.0,R,82.0,R,12.0
172866,2013,R,9.0,R,35.0,R,26.0,R,0.0,R,0.0,R,0.0,R,0.0,A,,R,1.0,R,0.0,R,1.0,R,1.0,R,100.0,R,8.0
172918,2013,R,508.0,R,1387.0,R,37.0,R,570.0,R,0.0,R,570.0,R,432.0,R,76.0,R,43.0,R,0.0,R,43.0,R,18.0,R,42.0,R,25.0
172927,2013,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,15.0
172954,2013,R,214.0,R,896.0,R,24.0,R,208.0,R,0.0,R,208.0,R,100.0,R,48.0,R,61.0,R,0.0,R,61.0,R,27.0,R,44.0,R,21.0
172963,2013,R,783.0,R,3906.0,R,20.0,R,880.0,R,0.0,R,880.0,R,462.0,R,53.0,R,469.0,R,0.0,R,469.0,R,193.0,R,41.0,R,31.0
173045,2013,R,463.0,R,778.0,R,60.0,R,380.0,R,0.0,R,380.0,R,310.0,R,82.0,R,1.0,R,0.0,R,1.0,R,1.0,R,100.0,R,12.0
173063,2013,R,372.0,R,1231.0,R,30.0,R,436.0,R,0.0,R,436.0,R,259.0,R,59.0,R,146.0,R,0.0,R,146.0,R,67.0,R,46.0,R,22.0
173115,2013,R,77.0,R,581.0,R,13.0,R,81.0,R,0.0,R,81.0,R,45.0,R,56.0,R,44.0,R,0.0,R,44.0,R,20.0,R,45.0,R,17.0
173124,2013,R,816.0,R,1623.0,R,50.0,R,747.0,R,0.0,R,747.0,R,502.0,R,67.0,R,16.0,R,0.0,R,16.0,R,7.0,R,44.0,R,23.0
173142,2013,R,146.0,R,200.0,R,73.0,R,136.0,R,0.0,R,136.0,R,98.0,R,72.0,R,0.0,R,0.0,R,0.0,R,0.0,A,,R,10.0
173160,2013,R,610.0,R,947.0,R,64.0,R,575.0,R,0.0,R,575.0,R,489.0,R,85.0,R,3.0,R,0.0,R,3.0,R,0.0,R,0.0,R,12.0
173203,2013,R,557.0,R,1918.0,R,29.0,R,545.0,R,0.0,R,545.0,R,318.0,R,58.0,R,164.0,R,0.0,R,164.0,R,57.0,R,35.0,R,26.0
173258,2013,R,527.0,R,539.0,R,98.0,R,528.0,R,0.0,R,528.0,R,507.0,R,96.0,A,,A,,A,,A,,A,,R,9.0
173300,2013,R,684.0,R,783.0,R,87.0,R,632.0,R,0.0,R,632.0,R,534.0,R,84.0,A,,A,,A,,A,,A,,R,11.0
173328,2013,R,282.0,R,1123.0,R,25.0,R,181.0,R,1.0,R,180.0,R,131.0,R,73.0,R,0.0,R,0.0,R,0.0,R,0.0,A,,R,16.0
173416,2013,R,325.0,R,1126.0,R,29.0,R,365.0,R,0.0,R,365.0,R,235.0,R,64.0,R,128.0,R,0.0,R,128.0,R,64.0,R,50.0,R,21.0
173452,2013,R,164.0,R,199.0,R,82.0,R,179.0,R,0.0,R,179.0,R,152.0,R,85.0,A,,A,,A,,A,,A,,R,12.0
173461,2013,R,442.0,R,2173.0,R,20.0,R,410.0,R,0.0,R,410.0,R,219.0,R,53.0,R,300.0,R,0.0,R,300.0,R,142.0,R,47.0,R,24.0
173470,2013,A,,A,,A,,R,1.0,R,0.0,R,1.0,R,1.0,R,100.0,A,,A,,A,,A,,A,,R,12.0
173489,2013,R,6.0,R,42.0,R,14.0,R,1.0,R,0.0,R,1.0,R,1.0,R,100.0,R,1.0,R,0.0,R,1.0,R,1.0,R,100.0,R,7.0
173559,2013,R,808.0,R,2648.0,R,31.0,R,759.0,R,0.0,R,759.0,R,425.0,R,56.0,R,242.0,R,0.0,R,242.0,R,110.0,R,45.0,R,22.0
173629,2013,R,65.0,R,281.0,R,23.0,R,20.0,R,0.0,R,20.0,R,6.0,R,30.0,R,15.0,R,0.0,R,15.0,R,3.0,R,20.0,R,12.0
173638,2013,R,287.0,R,1296.0,R,22.0,R,325.0,R,0.0,R,325.0,R,210.0,R,65.0,R,100.0,R,0.0,R,100.0,R,48.0,R,48.0,R,19.0
173647,2013,R,610.0,R,741.0,R,82.0,R,678.0,R,11.0,R,667.0,R,614.0,R,92.0,A,,A,,A,,A,,A,,R,11.0
173665,2013,R,536.0,R,729.0,R,74.0,R,541.0,R,1.0,R,540.0,R,439.0,R,81.0,R,0.0,R,0.0,R,0.0,R,0.0,A,,R,13.0
173708,2013,R,374.0,R,2089.0,R,18.0,R,382.0,R,0.0,R,382.0,R,270.0,R,71.0,R,387.0,R,0.0,R,387.0,R,189.0,R,49.0,R,21.0
173726,2013,A,,A,,A,,R,3.0,R,0.0,R,3.0,R,2.0,R,67.0,A,,A,,A,,A,,A,,R,22.0
173735,2013,R,239.0,R,648.0,R,37.0,R,218.0,R,0.0,R,218.0,R,114.0,R,52.0,R,23.0,R,0.0,R,23.0,R,9.0,R,39.0,R,17.0
173744,2013,A,,A,,A,,R,340.0,R,0.0,R,340.0,R,327.0,R,96.0,A,,A,,A,,A,,A,,R,17.0
173799,2013,R,468.0,R,2237.0,R,21.0,R,461.0,R,0.0,R,461.0,R,273.0,R,59.0,R,360.0,R,0.0,R,360.0,R,174.0,R,48.0,R,24.0
173805,2013,R,232.0,R,522.0,R,44.0,R,282.0,R,0.0,R,282.0,R,166.0,R,59.0,R,37.0,R,0.0,R,37.0,R,23.0,R,62.0,R,22.0
173887,2013,R,168.0,R,378.0,R,44.0,R,168.0,Z,0.0,R,168.0,R,79.0,R,47.0,R,10.0,Z,0.0,R,10.0,R,2.0,R,20.0,R,16.0
173902,2013,R,555.0,R,574.0,R,97.0,R,534.0,R,0.0,R,534.0,R,508.0,R,95.0,A,,A,,A,,A,,A,,R,10.0
173911,2013,R,404.0,R,1151.0,R,35.0,R,424.0,R,0.0,R,424.0,R,256.0,R,60.0,R,104.0,R,0.0,R,104.0,R,47.0,R,45.0,R,19.0
173920,2013,R,2436.0,R,4214.0,R,58.0,R,2298.0,R,0.0,R,2298.0,R,1692.0,R,74.0,R,11.0,R,0.0,R,11.0,R,6.0,R,55.0,R,24.0
173939,2013,A,,A,,A,,R,41.0,R,0.0,R,41.0,R,32.0,R,78.0,R,5.0,R,0.0,R,5.0,R,5.0,R,100.0,R,13.0
173966,2013,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,7.0
173984,2013,R,27.0,R,332.0,R,8.0,R,3.0,Z,0.0,R,3.0,R,1.0,R,33.0,R,5.0,Z,0.0,R,5.0,Z,0.0,R,0.0,R,8.0
173993,2013,R,206.0,R,640.0,R,32.0,R,244.0,R,0.0,R,244.0,R,155.0,R,64.0,R,20.0,R,0.0,R,20.0,R,3.0,R,15.0,R,24.0
174020,2013,R,64.0,R,2130.0,R,3.0,R,67.0,R,0.0,R,67.0,R,41.0,R,61.0,R,26.0,R,0.0,R,26.0,R,14.0,R,54.0,R,17.0
174066,2013,R,5538.0,R,10550.0,R,52.0,R,5501.0,R,0.0,R,5501.0,R,4963.0,R,90.0,R,13.0,R,0.0,R,13.0,R,8.0,R,62.0,R,17.0
174075,2013,R,200.0,R,1103.0,R,18.0,R,233.0,R,0.0,R,233.0,R,161.0,R,69.0,R,8.0,R,0.0,R,8.0,R,3.0,R,38.0,R,19.0
174118,2013,R,115.0,R,204.0,R,56.0,R,172.0,R,0.0,R,172.0,R,144.0,R,84.0,A,,A,,A,,A,,A,,R,30.0
174127,2013,R,115.0,R,223.0,R,52.0,R,117.0,R,0.0,R,117.0,R,82.0,R,70.0,R,0.0,R,0.0,R,0.0,R,0.0,A,,R,15.0
174136,2013,R,662.0,R,3126.0,R,21.0,R,749.0,R,0.0,R,749.0,R,390.0,R,52.0,R,724.0,R,0.0,R,724.0,R,278.0,R,38.0,R,24.0
174154,2013,R,6.0,R,24.0,R,25.0,R,3.0,Z,0.0,R,3.0,R,1.0,R,33.0,R,0.0,Z,0.0,R,0.0,Z,0.0,A,,R,10.0
174190,2013,A,,A,,A,,R,19.0,R,0.0,R,19.0,R,14.0,R,74.0,A,,A,,A,,A,,A,,R,14.0
174206,2013,R,11.0,R,29.0,R,38.0,R,21.0,Z,0.0,R,21.0,R,13.0,R,62.0,R,1.0,Z,0.0,R,1.0,R,0.0,R,0.0,R,6.0
174233,2013,R,2050.0,R,3264.0,R,63.0,R,1875.0,R,0.0,R,1875.0,R,1408.0,R,75.0,R,5.0,R,0.0,R,5.0,R,4.0,R,80.0,R,18.0
174251,2013,R,468.0,R,643.0,R,73.0,R,411.0,R,0.0,R,411.0,R,358.0,R,87.0,R,2.0,R,0.0,R,2.0,R,1.0,R,50.0,R,13.0
174279,2013,R,41.0,R,243.0,R,17.0,R,13.0,R,0.0,R,13.0,R,8.0,R,62.0,R,8.0,R,0.0,R,8.0,R,6.0,R,75.0,R,14.0
174321,2013,A,,A,,A,,R,44.0,R,0.0,R,44.0,R,38.0,R,86.0,R,0.0,R,0.0,R,0.0,R,0.0,A,,R,11.0
174358,2013,R,944.0,R,1778.0,R,53.0,R,1052.0,R,0.0,R,1052.0,R,712.0,R,68.0,R,43.0,R,0.0,R,43.0,R,27.0,R,63.0,R,18.0
174376,2013,R,417.0,R,2559.0,R,16.0,R,423.0,R,0.0,R,423.0,R,243.0,R,57.0,R,502.0,R,0.0,R,502.0,R,230.0,R,46.0,R,25.0
174385,2013,A,,A,,A,,R,4.0,Z,0.0,R,4.0,R,2.0,R,50.0,R,32.0,Z,0.0,R,32.0,R,8.0,R,25.0,R,15.0
174394,2013,R,15.0,R,34.0,R,44.0,R,3.0,Z,0.0,R,3.0,R,1.0,R,33.0,R,1.0,Z,0.0,R,1.0,R,1.0,R,100.0,R,6.0
174428,2013,R,859.0,R,3820.0,R,22.0,R,899.0,R,0.0,R,899.0,R,498.0,R,55.0,R,570.0,R,0.0,R,570.0,R,267.0,R,47.0,R,25.0
174437,2013,R,246.0,R,471.0,R,52.0,R,269.0,R,0.0,R,269.0,R,196.0,R,73.0,R,0.0,R,0.0,R,0.0,R,0.0,A,,R,16.0
174473,2013,R,422.0,R,1432.0,R,29.0,R,467.0,R,0.0,R,467.0,R,253.0,R,54.0,R,135.0,R,0.0,R,135.0,R,65.0,R,48.0,R,22.0
174491,2013,R,464.0,R,1257.0,R,37.0,R,451.0,R,0.0,R,451.0,R,356.0,R,79.0,R,4.0,R,0.0,R,4.0,R,3.0,R,75.0,R,18.0
174507,2013,R,9.0,R,99.0,R,9.0,R,0.0,R,0.0,R,0.0,R,0.0,A,,Z,0.0,R,0.0,R,0.0,Z,0.0,A,,R,5.0
174525,2013,R,28.0,R,52.0,R,54.0,R,27.0,R,0.0,R,27.0,R,17.0,R,63.0,R,0.0,R,0.0,R,0.0,R,0.0,A,,R,15.0
174534,2013,A,,A,,A,,R,36.0,R,0.0,R,36.0,R,19.0,R,53.0,R,5.0,R,0.0,R,5.0,R,1.0,R,20.0,R,14.0
174570,2013,R,46.0,R,537.0,R,9.0,R,61.0,R,0.0,R,61.0,R,26.0,R,43.0,R,84.0,R,0.0,R,84.0,R,33.0,R,39.0,R,17.0
174604,2013,R,60.0,R,152.0,R,39.0,R,82.0,R,0.0,R,82.0,R,40.0,R,49.0,R,6.0,R,0.0,R,6.0,R,2.0,R,33.0,R,23.0
174738,2013,R,768.0,R,2041.0,R,38.0,R,777.0,R,0.0,R,777.0,R,422.0,R,54.0,R,293.0,R,0.0,R,293.0,R,129.0,R,44.0,R,22.0
174747,2013,R,538.0,R,581.0,R,93.0,R,490.0,R,0.0,R,490.0,R,435.0,R,89.0,R,0.0,R,0.0,R,0.0,R,0.0,A,,R,12.0
174756,2013,R,524.0,R,2057.0,R,25.0,R,497.0,R,0.0,R,497.0,R,292.0,R,59.0,R,413.0,R,0.0,R,413.0,R,185.0,R,45.0,R,22.0
174765,2013,A,,A,,A,,R,37.0,R,0.0,R,37.0,R,21.0,R,57.0,A,,A,,A,,A,,A,,R,10.0
174783,2013,R,1659.0,R,5558.0,R,30.0,R,1842.0,R,0.0,R,1842.0,R,1303.0,R,71.0,R,65.0,R,0.0,R,65.0,R,24.0,R,37.0,R,23.0
174792,2013,R,497.0,R,526.0,R,94.0,R,449.0,R,0.0,R,449.0,R,384.0,R,86.0,R,0.0,R,0.0,R,0.0,R,0.0,A,,R,12.0
174817,2013,R,307.0,R,538.0,R,57.0,R,328.0,R,0.0,R,328.0,R,259.0,R,79.0,R,0.0,R,0.0,R,0.0,R,0.0,A,,R,16.0
174844,2013,R,752.0,R,806.0,R,93.0,R,864.0,R,0.0,R,864.0,R,808.0,R,94.0,A,,A,,A,,A,,A,,R,12.0
174862,2013,R,198.0,R,300.0,R,66.0,R,171.0,R,0.0,R,171.0,R,119.0,R,70.0,R,0.0,R,0.0,R,0.0,R,0.0,A,,R,17.0
174899,2013,R,431.0,R,916.0,R,47.0,R,477.0,R,0.0,R,477.0,R,399.0,R,84.0,R,0.0,R,0.0,R,0.0,R,0.0,A,,R,15.0
174914,2013,R,1368.0,R,1664.0,R,82.0,R,1447.0,R,1.0,R,1446.0,R,1266.0,R,88.0,R,0.0,Z,0.0,R,0.0,Z,0.0,A,,R,15.0
174978,2013,A,,A,,A,,R,31.0,R,0.0,R,31.0,R,25.0,R,81.0,R,6.0,R,0.0,R,6.0,R,4.0,R,67.0,R,16.0
175005,2013,R,419.0,R,1065.0,R,39.0,R,402.0,R,0.0,R,402.0,R,316.0,R,79.0,R,0.0,R,0.0,R,0.0,R,0.0,A,,R,11.0
175014,2013,R,161.0,R,1549.0,R,10.0,R,17.0,Z,0.0,R,17.0,R,11.0,R,65.0,R,45.0,Z,0.0,R,45.0,R,20.0,R,44.0,R,16.0
175041,2013,R,699.0,R,2595.0,R,27.0,R,677.0,R,0.0,R,677.0,R,345.0,R,51.0,R,670.0,R,0.0,R,670.0,R,242.0,R,36.0,R,25.0
175078,2013,R,445.0,R,3626.0,R,12.0,R,478.0,R,0.0,R,478.0,R,322.0,R,67.0,R,7.0,R,0.0,R,7.0,R,3.0,R,43.0,R,26.0
175120,2013,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,18.0
175157,2013,R,162.0,R,341.0,R,48.0,R,178.0,R,0.0,R,178.0,R,87.0,R,49.0,R,5.0,R,0.0,R,5.0,R,2.0,R,40.0,R,24.0
175227,2013,R,192.0,R,428.0,R,45.0,R,2.0,R,0.0,R,2.0,R,1.0,R,50.0,R,0.0,R,0.0,R,0.0,R,0.0,A,,R,10.0
175236,2013,R,605.0,R,1459.0,R,41.0,R,626.0,R,0.0,R,626.0,R,393.0,R,63.0,R,92.0,R,0.0,R,92.0,R,39.0,R,42.0,R,21.0
175263,2013,R,206.0,R,800.0,R,26.0,R,270.0,R,0.0,R,270.0,R,152.0,R,56.0,R,97.0,R,0.0,R,97.0,R,39.0,R,40.0,R,17.0
175272,2013,R,1630.0,R,2344.0,R,70.0,R,1765.0,R,0.0,R,1765.0,R,1382.0,R,78.0,R,8.0,R,0.0,R,8.0,R,2.0,R,25.0,R,20.0
175315,2013,R,812.0,R,3195.0,R,25.0,R,981.0,R,0.0,R,981.0,R,480.0,R,49.0,R,549.0,R,0.0,R,549.0,R,199.0,R,36.0,R,25.0
175342,2013,R,545.0,R,726.0,R,75.0,R,563.0,R,0.0,R,563.0,R,385.0,R,68.0,R,18.0,R,0.0,R,18.0,R,5.0,R,28.0,R,17.0
175421,2013,R,217.0,R,969.0,R,22.0,R,220.0,R,0.0,R,220.0,R,132.0,R,60.0,R,122.0,R,0.0,R,122.0,R,65.0,R,53.0,R,12.0
175430,2013,R,81.0,R,198.0,R,41.0,R,70.0,R,0.0,R,70.0,R,49.0,R,70.0,R,1.0,R,0.0,R,1.0,R,0.0,R,0.0,R,13.0
175494,2013,A,,A,,A,,R,52.0,R,0.0,R,52.0,R,38.0,R,73.0,A,,A,,A,,A,,A,,R,15.0
175519,2013,R,457.0,R,672.0,R,68.0,R,476.0,R,0.0,R,476.0,R,237.0,R,50.0,R,39.0,R,0.0,R,39.0,R,14.0,R,36.0,R,25.0
175528,2013,R,44.0,R,88.0,R,50.0,R,38.0,R,0.0,R,38.0,R,22.0,R,58.0,R,6.0,R,0.0,R,6.0,R,3.0,R,50.0,R,14.0
175573,2013,R,655.0,R,1163.0,R,56.0,R,760.0,R,0.0,R,760.0,R,442.0,R,58.0,R,44.0,R,0.0,R,44.0,R,4.0,R,9.0,R,19.0
175591,2013,A,,A,,A,,R,14.0,R,0.0,R,14.0,R,10.0,R,71.0,A,,A,,A,,A,,A,,R,4.0
175607,2013,A,,A,,A,,R,4.0,R,0.0,R,4.0,R,2.0,R,50.0,A,,A,,A,,A,,A,,R,20.0
175616,2013,R,381.0,R,853.0,R,45.0,R,381.0,R,0.0,R,381.0,R,252.0,R,66.0,R,3.0,R,0.0,R,3.0,R,0.0,R,0.0,R,18.0
175643,2013,R,717.0,R,1268.0,R,57.0,R,707.0,R,0.0,R,707.0,R,438.0,R,62.0,R,122.0,R,0.0,R,122.0,R,69.0,R,57.0,R,23.0
175652,2013,R,733.0,R,2234.0,R,33.0,R,748.0,R,0.0,R,748.0,R,532.0,R,71.0,R,425.0,R,0.0,R,425.0,R,141.0,R,33.0,R,14.0
175698,2013,A,,A,,A,,R,8.0,R,0.0,R,8.0,R,5.0,R,63.0,R,4.0,R,0.0,R,4.0,R,3.0,R,75.0,R,5.0
175722,2013,A,,A,,A,,R,3.0,R,0.0,R,3.0,R,2.0,R,67.0,A,,A,,A,,A,,A,,R,10.0
175786,2013,R,2745.0,R,4600.0,R,60.0,R,2908.0,R,0.0,R,2908.0,R,1501.0,R,52.0,R,479.0,R,0.0,R,479.0,R,158.0,R,33.0,R,19.0
175810,2013,R,1068.0,R,2416.0,R,44.0,R,1130.0,R,0.0,R,1130.0,R,617.0,R,55.0,R,337.0,R,0.0,R,337.0,R,69.0,R,20.0,R,18.0
175829,2013,R,1436.0,R,2867.0,R,50.0,R,1372.0,R,0.0,R,1372.0,R,942.0,R,69.0,R,164.0,R,0.0,R,164.0,R,36.0,R,22.0,R,19.0
175856,2013,R,1095.0,R,1843.0,R,59.0,R,862.0,R,0.0,R,862.0,R,651.0,R,76.0,R,11.0,R,0.0,R,11.0,R,3.0,R,27.0,R,15.0
175883,2013,R,1237.0,R,1915.0,R,65.0,R,1071.0,R,0.0,R,1071.0,R,644.0,R,60.0,R,257.0,R,0.0,R,257.0,R,93.0,R,36.0,R,24.0
175935,2013,R,483.0,R,1875.0,R,26.0,R,721.0,R,0.0,R,721.0,R,403.0,R,56.0,R,187.0,R,0.0,R,187.0,R,46.0,R,25.0,R,22.0
175980,2013,R,171.0,R,198.0,R,86.0,R,210.0,R,0.0,R,210.0,R,158.0,R,75.0,A,,A,,A,,A,,A,,R,8.0
176008,2013,R,688.0,R,1161.0,R,59.0,R,744.0,R,0.0,R,744.0,R,430.0,R,58.0,R,21.0,R,0.0,R,21.0,R,9.0,R,43.0,R,18.0
176017,2013,R,3564.0,R,5021.0,R,71.0,R,3351.0,R,1.0,R,3350.0,R,2867.0,R,86.0,R,22.0,Z,0.0,R,22.0,R,7.0,R,32.0,R,19.0
176026,2013,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,4.0
176035,2013,R,182.0,R,781.0,R,23.0,R,182.0,R,0.0,R,182.0,R,144.0,R,79.0,R,3.0,R,0.0,R,3.0,R,1.0,R,33.0,R,13.0
176044,2013,R,459.0,R,742.0,R,62.0,R,389.0,R,0.0,R,389.0,R,206.0,R,53.0,R,3.0,R,0.0,R,3.0,R,1.0,R,33.0,R,13.0
176053,2013,R,588.0,R,924.0,R,64.0,R,465.0,R,0.0,R,465.0,R,318.0,R,68.0,R,17.0,R,0.0,R,17.0,R,7.0,R,41.0,R,15.0
176062,2013,A,,A,,A,,R,12.0,R,0.0,R,12.0,R,11.0,R,92.0,A,,A,,A,,A,,A,,R,21.0
176071,2013,R,2085.0,R,3582.0,R,58.0,R,1927.0,R,0.0,R,1927.0,R,1199.0,R,62.0,R,342.0,R,0.0,R,342.0,R,83.0,R,24.0,R,24.0
176080,2013,R,3149.0,R,4690.0,R,67.0,R,2887.0,R,7.0,R,2880.0,R,2261.0,R,79.0,R,7.0,R,1.0,R,6.0,R,2.0,R,33.0,R,19.0
176169,2013,R,1030.0,R,1366.0,R,75.0,R,1053.0,R,0.0,R,1053.0,R,674.0,R,64.0,R,73.0,R,0.0,R,73.0,R,51.0,R,70.0,R,20.0
176178,2013,R,1761.0,R,2842.0,R,62.0,R,1819.0,R,0.0,R,1819.0,R,1092.0,R,60.0,R,329.0,R,0.0,R,329.0,R,102.0,R,31.0,R,25.0
176239,2013,R,948.0,R,1838.0,R,52.0,R,1833.0,R,31.0,R,1802.0,R,1026.0,R,57.0,R,714.0,R,23.0,R,691.0,R,292.0,R,42.0,R,16.0
176318,2013,R,267.0,R,311.0,R,86.0,R,271.0,R,0.0,R,271.0,R,170.0,R,63.0,A,,A,,A,,A,,A,,R,18.0
176336,2013,R,7.0,R,9.0,R,78.0,R,4.0,R,2.0,R,2.0,R,2.0,R,100.0,R,3.0,R,2.0,R,1.0,R,1.0,R,100.0,R,6.0
176354,2013,R,646.0,R,866.0,R,75.0,R,655.0,R,0.0,R,655.0,R,372.0,R,57.0,R,17.0,R,0.0,R,17.0,R,13.0,R,76.0,R,24.0
