UNITID,Year,XGRCOHRT,GRCOHRT,XUGENTER,UGENTERN,XPGRCOHR,PGRCOHRT,XRRFTCT,RRFTCT,XRRFTEX,RRFTEX,XRRFTIN,RRFTIN,XRRFTCTA,RRFTCTA,XRET_NMF,RET_NMF,XRET_PCF,RET_PCF,XRRPTCT,RRPTCT,XRRPTEX,RRPTEX,XRRPTIN,RRPTIN,XRRPTCTA,RRPTCTA,XRET_NMP,RET_NMP,XRET_PCP,RET_PCP,XSTUFACR,STUFACR 
166911,2018,R,101.0,R,120.0,R,84.0,R,91.0,R,0.0,R,0.0,R,91.0,R,75.0,R,82.0,R,1.0,R,0.0,R,0.0,R,1.0,R,1.0,R,100.0,R,12.0
166939,2018,R,628.0,R,677.0,R,93.0,R,529.0,R,0.0,Z,0.0,R,529.0,R,485.0,R,92.0,A,,A,,A,,A,,A,,A,,R,9.0
166957,2018,R,397.0,R,1290.0,R,31.0,R,415.0,R,0.0,R,0.0,R,415.0,R,248.0,R,60.0,R,265.0,R,0.0,R,0.0,R,265.0,R,121.0,R,46.0,R,10.0
167039,2018,A,,A,,A,,R,8.0,R,0.0,R,0.0,R,8.0,R,6.0,R,75.0,A,,A,,A,,A,,A,,A,,R,9.0
167057,2018,R,109.0,R,129.0,R,84.0,R,108.0,R,0.0,R,0.0,R,108.0,R,99.0,R,92.0,R,1.0,R,0.0,R,0.0,R,1.0,R,0.0,R,0.0,R,5.0
167224,2018,A,,A,,A,,R,26.0,Z,0.0,Z,0.0,R,26.0,R,18.0,R,69.0,A,,A,,A,,A,,A,,A,,R,4.0
167251,2018,R,200.0,R,236.0,R,85.0,R,170.0,R,0.0,R,0.0,R,170.0,R,98.0,R,58.0,R,1.0,R,0.0,R,0.0,R,1.0,R,0.0,R,0.0,R,13.0
167260,2018,R,354.0,R,446.0,R,79.0,R,374.0,R,0.0,R,0.0,R,374.0,R,279.0,R,75.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,A,,R,17.0
167288,2018,R,257.0,R,390.0,R,66.0,R,287.0,Z,0.0,Z,0.0,R,287.0,R,201.0,R,70.0,R,2.0,Z,0.0,Z,0.0,R,2.0,R,1.0,R,50.0,R,11.0
167297,2018,A,,A,,A,,R,24.0,R,0.0,R,0.0,R,24.0,R,20.0,R,83.0,A,,A,,A,,A,,A,,A,,R,10.0
167312,2018,R,615.0,R,2086.0,R,29.0,R,700.0,R,0.0,R,0.0,R,700.0,R,448.0,R,64.0,R,514.0,R,0.0,R,0.0,R,514.0,R,241.0,R,47.0,R,14.0
167358,2018,R,2746.0,R,3328.0,R,83.0,R,3108.0,R,1.0,Z,0.0,R,3107.0,R,3001.0,R,97.0,A,,A,,A,,A,,A,,A,,R,14.0
167376,2018,R,557.0,R,1652.0,R,34.0,R,702.0,R,0.0,R,0.0,R,702.0,R,390.0,R,56.0,R,555.0,R,0.0,R,0.0,R,555.0,R,224.0,R,40.0,R,20.0
167394,2018,R,141.0,R,415.0,R,34.0,R,173.0,R,0.0,R,0.0,R,173.0,R,137.0,R,79.0,R,0.0,Z,0.0,Z,0.0,R,0.0,Z,0.0,A,,R,11.0
167455,2018,R,62.0,R,146.0,R,42.0,R,74.0,R,0.0,R,0.0,R,74.0,R,47.0,R,64.0,A,,A,,A,,A,,A,,A,,R,15.0
167525,2018,R,314.0,R,1064.0,R,30.0,R,457.0,R,0.0,R,0.0,R,457.0,R,262.0,R,57.0,R,267.0,R,0.0,R,0.0,R,267.0,R,107.0,R,40.0,R,20.0
167534,2018,R,766.0,R,2381.0,R,32.0,R,840.0,R,7.0,R,0.0,R,833.0,R,468.0,R,56.0,R,655.0,R,0.0,R,0.0,R,655.0,R,335.0,R,51.0,R,15.0
167598,2018,R,229.0,R,278.0,R,82.0,R,272.0,R,0.0,R,0.0,R,272.0,R,231.0,R,85.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,A,,R,9.0
167631,2018,R,147.0,R,953.0,R,15.0,R,108.0,R,0.0,R,0.0,R,108.0,R,49.0,R,45.0,R,226.0,R,0.0,R,0.0,R,226.0,R,94.0,R,42.0,R,15.0
167677,2018,A,,A,,A,,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,A,,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,A,,R,6.0
167729,2018,R,1097.0,R,1969.0,R,56.0,R,1082.0,R,0.0,R,0.0,R,1082.0,R,804.0,R,74.0,R,12.0,R,0.0,R,0.0,R,12.0,R,3.0,R,25.0,R,14.0
167738,2018,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,10.0
167783,2018,R,394.0,R,545.0,R,72.0,R,400.0,R,0.0,R,0.0,R,400.0,R,320.0,R,80.0,R,1.0,R,0.0,R,0.0,R,1.0,R,1.0,R,100.0,R,6.0
167792,2018,R,145.0,R,153.0,R,95.0,R,168.0,Z,0.0,Z,0.0,R,168.0,R,111.0,R,66.0,A,,A,,A,,A,,A,,A,,R,6.0
167835,2018,R,613.0,R,687.0,R,89.0,R,638.0,R,0.0,R,0.0,R,638.0,R,596.0,R,93.0,A,,A,,A,,A,,A,,A,,R,9.0
167871,2018,A,,A,,A,,R,36.0,R,0.0,R,0.0,R,36.0,R,30.0,R,83.0,R,17.0,R,0.0,R,0.0,R,17.0,R,15.0,R,88.0,R,6.0
167899,2018,R,527.0,R,612.0,R,86.0,R,655.0,R,0.0,R,0.0,R,655.0,R,529.0,R,81.0,A,,A,,A,,A,,A,,A,,R,12.0
167905,2018,R,675.0,R,1760.0,R,38.0,R,769.0,R,0.0,Z,0.0,R,769.0,R,469.0,R,61.0,R,345.0,R,2.0,Z,0.0,R,343.0,R,133.0,R,39.0,R,13.0
167987,2018,R,1405.0,R,2313.0,R,61.0,R,1317.0,R,3.0,R,0.0,R,1314.0,R,932.0,R,71.0,R,4.0,R,0.0,R,0.0,R,4.0,R,0.0,R,0.0,R,16.0
167996,2018,R,650.0,R,701.0,R,93.0,R,667.0,R,0.0,R,0.0,R,667.0,R,580.0,R,87.0,A,,A,,A,,A,,A,,A,,R,12.0
168005,2018,R,1226.0,R,1603.0,R,76.0,R,1059.0,R,1.0,Z,0.0,R,1058.0,R,805.0,R,76.0,R,2.0,Z,0.0,Z,0.0,R,2.0,R,1.0,R,50.0,R,15.0
168032,2018,A,,A,,A,,R,11.0,R,0.0,R,0.0,R,11.0,R,6.0,R,55.0,A,,A,,A,,A,,A,,A,,R,18.0
168148,2018,R,1541.0,R,1635.0,R,94.0,R,1410.0,R,0.0,R,0.0,R,1410.0,R,1354.0,R,96.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,A,,R,9.0
168218,2018,R,614.0,R,724.0,R,85.0,R,603.0,R,0.0,R,0.0,R,603.0,R,578.0,R,96.0,A,,A,,A,,A,,A,,A,,R,8.0
168227,2018,R,1017.0,R,1332.0,R,76.0,R,966.0,R,0.0,R,0.0,R,966.0,R,799.0,R,83.0,R,8.0,R,0.0,R,0.0,R,8.0,R,2.0,R,25.0,R,18.0
168254,2018,R,750.0,R,893.0,R,84.0,R,767.0,R,0.0,R,0.0,R,767.0,R,600.0,R,78.0,R,3.0,R,0.0,R,0.0,R,3.0,R,2.0,R,67.0,R,13.0
168263,2018,R,998.0,R,1638.0,R,61.0,R,1009.0,R,4.0,Z,0.0,R,1005.0,R,750.0,R,75.0,R,2.0,R,0.0,R,0.0,R,2.0,R,1.0,R,50.0,R,16.0
168281,2018,R,495.0,R,517.0,R,96.0,R,502.0,R,0.0,R,0.0,R,502.0,R,437.0,R,87.0,A,,A,,A,,A,,A,,A,,R,11.0
168342,2018,R,533.0,R,599.0,R,89.0,R,548.0,R,0.0,R,0.0,R,548.0,R,540.0,R,99.0,A,,A,,A,,A,,A,,A,,R,6.0
168421,2018,R,1276.0,R,1345.0,R,95.0,R,1124.0,R,0.0,R,0.0,R,1124.0,R,1074.0,R,96.0,A,,A,,A,,A,,A,,A,,R,13.0
168430,2018,R,887.0,R,1447.0,R,61.0,R,906.0,R,3.0,R,0.0,R,903.0,R,710.0,R,79.0,R,3.0,R,0.0,R,0.0,R,3.0,R,2.0,R,67.0,R,17.0
168528,2018,R,633.0,R,714.0,R,89.0,R,529.0,R,0.0,R,0.0,R,529.0,R,375.0,R,71.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,A,,R,14.0
168546,2018,R,428.0,R,472.0,R,91.0,R,515.0,R,0.0,R,0.0,R,515.0,R,386.0,R,75.0,R,0.0,Z,0.0,Z,0.0,R,0.0,Z,0.0,A,,R,11.0
168555,2018,A,,A,,A,,R,18.0,R,0.0,R,0.0,R,18.0,R,12.0,R,67.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,A,,R,11.0
168573,2018,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,25.0
168591,2018,R,404.0,R,469.0,R,86.0,R,408.0,Z,0.0,Z,0.0,R,408.0,R,321.0,R,79.0,A,,A,,A,,A,,A,,A,,R,12.0
168607,2018,R,266.0,R,602.0,R,44.0,R,247.0,R,0.0,R,0.0,R,247.0,R,160.0,R,65.0,R,88.0,R,0.0,R,0.0,R,88.0,R,34.0,R,39.0,R,14.0
168740,2018,R,289.0,R,650.0,R,44.0,R,272.0,R,0.0,R,0.0,R,272.0,R,222.0,R,82.0,R,8.0,R,0.0,R,0.0,R,8.0,R,5.0,R,63.0,R,10.0
168786,2018,R,332.0,R,504.0,R,66.0,R,312.0,R,0.0,R,0.0,R,312.0,R,241.0,R,77.0,R,2.0,R,0.0,R,0.0,R,2.0,R,2.0,R,100.0,R,11.0
168847,2018,R,509.0,R,1953.0,R,26.0,R,187.0,R,0.0,R,0.0,R,187.0,R,91.0,R,49.0,R,121.0,R,0.0,R,0.0,R,121.0,R,53.0,R,44.0,R,8.0
168883,2018,R,273.0,R,957.0,R,29.0,R,268.0,R,0.0,R,0.0,R,268.0,R,158.0,R,59.0,R,95.0,R,0.0,R,0.0,R,95.0,R,35.0,R,37.0,R,16.0
168892,2018,A,,A,,A,,R,9.0,Z,0.0,Z,0.0,R,9.0,R,8.0,R,89.0,R,6.0,Z,0.0,Z,0.0,R,6.0,R,5.0,R,83.0,R,12.0
169080,2018,R,823.0,R,972.0,R,85.0,R,887.0,R,0.0,R,0.0,R,887.0,R,768.0,R,87.0,R,2.0,R,0.0,R,0.0,R,2.0,R,1.0,R,50.0,R,12.0
169187,2018,A,,A,,A,,R,14.0,R,0.0,R,0.0,R,14.0,R,14.0,R,100.0,R,9.0,R,0.0,R,0.0,R,9.0,R,8.0,R,89.0,R,8.0
169248,2018,R,2711.0,R,3932.0,R,69.0,R,3045.0,R,0.0,R,0.0,R,3045.0,R,2353.0,R,77.0,R,31.0,R,0.0,R,0.0,R,31.0,R,14.0,R,45.0,R,20.0
169275,2018,R,553.0,R,2083.0,R,27.0,R,612.0,R,2.0,R,0.0,R,610.0,R,358.0,R,59.0,R,725.0,R,0.0,R,0.0,R,725.0,R,329.0,R,45.0,R,18.0
169284,2018,A,,A,,A,,R,71.0,R,0.0,Z,0.0,R,71.0,R,47.0,R,66.0,R,25.0,R,0.0,Z,0.0,R,25.0,R,10.0,R,40.0,R,18.0
169327,2018,R,53.0,R,123.0,R,43.0,R,80.0,R,0.0,R,0.0,R,80.0,R,56.0,R,70.0,R,22.0,R,0.0,R,0.0,R,22.0,R,7.0,R,32.0,R,15.0
169363,2018,R,233.0,R,336.0,R,69.0,R,190.0,R,0.0,R,0.0,R,190.0,R,141.0,R,74.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,A,,R,11.0
169442,2018,R,245.0,R,435.0,R,56.0,R,237.0,R,0.0,R,0.0,R,237.0,R,193.0,R,81.0,R,26.0,R,0.0,R,0.0,R,26.0,R,15.0,R,58.0,R,10.0
169479,2018,R,571.0,R,1680.0,R,34.0,R,393.0,R,0.0,R,0.0,R,393.0,R,285.0,R,73.0,R,73.0,R,0.0,R,0.0,R,73.0,R,28.0,R,38.0,R,15.0
169503,2018,A,,A,,A,,R,19.0,R,0.0,R,0.0,R,19.0,R,16.0,R,84.0,A,,A,,A,,A,,A,,A,,R,20.0
169521,2018,R,935.0,R,2449.0,R,38.0,R,1018.0,R,0.0,R,0.0,R,1018.0,R,621.0,R,61.0,R,739.0,R,0.0,R,0.0,R,739.0,R,349.0,R,47.0,R,15.0
169576,2018,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,17.0
169655,2018,A,,A,,A,,R,195.0,R,0.0,R,0.0,R,195.0,R,149.0,R,76.0,A,,A,,A,,A,,A,,A,,R,16.0
169716,2018,R,564.0,R,977.0,R,58.0,R,536.0,R,0.0,R,0.0,R,536.0,R,447.0,R,83.0,R,14.0,R,0.0,R,0.0,R,14.0,R,10.0,R,71.0,R,11.0
169734,2018,A,,A,,A,,R,72.0,R,0.0,R,0.0,R,72.0,R,39.0,R,54.0,A,,A,,A,,A,,A,,A,,R,18.0
169761,2018,A,,A,,A,,R,29.0,R,0.0,R,0.0,R,29.0,R,17.0,R,59.0,A,,A,,A,,A,,A,,A,,R,31.0
169798,2018,R,2375.0,R,3782.0,R,63.0,R,2783.0,R,0.0,Z,0.0,R,2783.0,R,1992.0,R,72.0,R,29.0,R,0.0,Z,0.0,R,29.0,R,10.0,R,34.0,R,14.0
169813,2018,A,,A,,A,,R,2.0,R,0.0,R,0.0,R,2.0,R,2.0,R,100.0,A,,A,,A,,A,,A,,A,,R,9.0
169910,2018,R,1845.0,R,3288.0,R,56.0,R,548.0,R,0.0,Z,0.0,R,548.0,R,418.0,R,76.0,R,28.0,R,0.0,Z,0.0,R,28.0,R,17.0,R,61.0,R,16.0
169947,2018,A,,A,,A,,R,9.0,R,0.0,R,0.0,R,9.0,R,8.0,R,89.0,A,,A,,A,,A,,A,,A,,R,13.0
169974,2018,R,159.0,R,473.0,R,34.0,R,151.0,R,0.0,R,0.0,R,151.0,R,84.0,R,56.0,R,49.0,R,0.0,R,0.0,R,49.0,R,24.0,R,49.0,R,22.0
169983,2018,R,363.0,R,413.0,R,88.0,R,371.0,R,0.0,R,0.0,R,371.0,R,339.0,R,91.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,A,,R,15.0
169992,2018,R,197.0,R,426.0,R,46.0,R,194.0,R,0.0,R,0.0,R,194.0,R,118.0,R,61.0,R,27.0,R,0.0,R,0.0,R,27.0,R,14.0,R,52.0,R,12.0
170000,2018,R,96.0,R,280.0,R,34.0,R,66.0,R,0.0,R,0.0,R,66.0,R,40.0,R,61.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,A,,R,18.0
170037,2018,R,285.0,R,344.0,R,83.0,R,276.0,R,0.0,R,0.0,R,276.0,R,219.0,R,79.0,R,11.0,R,0.0,R,0.0,R,11.0,R,3.0,R,27.0,R,15.0
170055,2018,R,1486.0,R,4839.0,R,31.0,R,1504.0,R,0.0,R,0.0,R,1504.0,R,869.0,R,58.0,R,1418.0,R,0.0,R,0.0,R,1418.0,R,695.0,R,49.0,R,20.0
170082,2018,R,4287.0,R,5896.0,R,73.0,R,4093.0,R,0.0,R,0.0,R,4093.0,R,3467.0,R,85.0,R,24.0,R,0.0,R,0.0,R,24.0,R,11.0,R,46.0,R,16.0
170091,2018,R,24.0,R,37.0,R,65.0,R,27.0,R,0.0,R,0.0,R,27.0,R,16.0,R,59.0,R,6.0,R,0.0,R,0.0,R,6.0,R,5.0,R,83.0,R,9.0
170240,2018,R,1323.0,R,3806.0,R,35.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,A,,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,A,,R,20.0
170286,2018,R,341.0,R,359.0,R,95.0,R,369.0,R,0.0,R,0.0,R,369.0,R,336.0,R,91.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,A,,R,9.0
170301,2018,R,798.0,R,923.0,R,86.0,R,779.0,R,0.0,R,0.0,R,779.0,R,695.0,R,89.0,A,,A,,A,,A,,A,,A,,R,11.0
170444,2018,R,471.0,R,1892.0,R,25.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,A,,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,A,,R,17.0
170532,2018,R,408.0,R,444.0,R,92.0,R,448.0,R,0.0,R,0.0,R,448.0,R,407.0,R,91.0,A,,A,,A,,A,,A,,A,,R,13.0
170541,2018,R,806.0,R,2889.0,R,28.0,R,755.0,R,0.0,R,0.0,R,755.0,R,472.0,R,63.0,R,650.0,R,0.0,R,0.0,R,650.0,R,298.0,R,46.0,R,16.0
170550,2018,R,196.0,R,969.0,R,20.0,R,221.0,R,0.0,R,0.0,R,221.0,R,125.0,R,57.0,R,215.0,R,0.0,R,0.0,R,215.0,R,82.0,R,38.0,R,14.0
170587,2018,R,102.0,R,271.0,R,38.0,R,100.0,R,1.0,R,0.0,R,99.0,R,59.0,R,60.0,R,101.0,R,0.0,R,0.0,R,101.0,R,47.0,R,47.0,R,15.0
170611,2018,A,,A,,A,,R,36.0,R,0.0,R,0.0,R,36.0,R,27.0,R,75.0,R,20.0,R,0.0,R,0.0,R,20.0,R,15.0,R,75.0,R,16.0
170620,2018,R,360.0,R,1247.0,R,29.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,A,,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,A,,R,14.0
170639,2018,R,410.0,R,559.0,R,73.0,R,321.0,R,0.0,R,0.0,R,321.0,R,246.0,R,77.0,R,2.0,R,0.0,R,0.0,R,2.0,R,2.0,R,100.0,R,16.0
170657,2018,R,1142.0,R,3466.0,R,33.0,R,1325.0,R,0.0,R,0.0,R,1325.0,R,820.0,R,62.0,R,876.0,R,0.0,R,0.0,R,876.0,R,341.0,R,39.0,R,11.0
170675,2018,R,378.0,R,1576.0,R,24.0,R,358.0,R,0.0,R,0.0,R,358.0,R,289.0,R,81.0,R,15.0,R,0.0,R,0.0,R,15.0,R,8.0,R,53.0,R,11.0
170736,2018,A,,A,,A,,R,12.0,R,0.0,R,0.0,R,12.0,R,8.0,R,67.0,R,23.0,Z,0.0,Z,0.0,R,23.0,R,18.0,R,78.0,R,20.0
170790,2018,R,1594.0,R,4545.0,R,35.0,R,1458.0,R,0.0,R,0.0,R,1458.0,R,945.0,R,65.0,R,1803.0,R,0.0,R,0.0,R,1803.0,R,909.0,R,50.0,R,25.0
170806,2018,R,215.0,R,790.0,R,27.0,R,267.0,R,0.0,R,0.0,R,267.0,R,204.0,R,76.0,R,7.0,R,0.0,R,0.0,R,7.0,R,4.0,R,57.0,R,12.0
170967,2018,R,136.0,R,358.0,R,38.0,R,157.0,R,0.0,R,0.0,R,157.0,R,103.0,R,66.0,R,8.0,R,0.0,R,0.0,R,8.0,R,0.0,R,0.0,R,12.0
170976,2018,R,6664.0,R,8128.0,R,82.0,R,6815.0,R,0.0,R,0.0,R,6815.0,R,6629.0,R,97.0,R,32.0,Z,0.0,Z,0.0,R,32.0,R,30.0,R,94.0,R,11.0
171012,2018,A,,A,,A,,R,9.0,Z,0.0,Z,0.0,R,9.0,R,5.0,R,56.0,A,,A,,A,,A,,A,,A,,R,36.0
171100,2018,R,8500.0,R,10468.0,R,81.0,R,8140.0,R,0.0,R,0.0,R,8140.0,R,7483.0,R,92.0,R,226.0,R,0.0,R,0.0,R,226.0,R,132.0,R,58.0,R,16.0
171128,2018,R,1245.0,R,1432.0,R,87.0,R,1316.0,R,1.0,R,0.0,R,1315.0,R,1100.0,R,84.0,R,7.0,R,0.0,R,0.0,R,7.0,R,4.0,R,57.0,R,13.0
171137,2018,R,1059.0,R,1923.0,R,55.0,R,1068.0,Z,0.0,Z,0.0,R,1068.0,R,835.0,R,78.0,R,38.0,Z,0.0,Z,0.0,R,38.0,R,21.0,R,55.0,R,17.0
171146,2018,R,641.0,R,2056.0,R,31.0,R,656.0,R,2.0,R,0.0,R,654.0,R,474.0,R,72.0,R,32.0,R,0.0,R,0.0,R,32.0,R,14.0,R,44.0,R,12.0
171155,2018,R,421.0,R,962.0,R,44.0,R,387.0,R,0.0,R,0.0,R,387.0,R,207.0,R,53.0,R,245.0,R,0.0,R,0.0,R,245.0,R,109.0,R,44.0,R,25.0
171225,2018,R,336.0,R,1011.0,R,33.0,R,311.0,R,0.0,R,0.0,R,311.0,R,212.0,R,68.0,R,243.0,R,0.0,R,0.0,R,243.0,R,96.0,R,40.0,R,14.0
171234,2018,R,85.0,R,563.0,R,15.0,R,123.0,R,0.0,R,0.0,R,123.0,R,79.0,R,64.0,R,156.0,R,0.0,R,0.0,R,156.0,R,76.0,R,49.0,R,14.0
171304,2018,R,499.0,R,1436.0,R,35.0,R,543.0,R,0.0,R,0.0,R,543.0,R,339.0,R,62.0,R,299.0,R,0.0,R,0.0,R,299.0,R,101.0,R,34.0,R,19.0
171395,2018,R,227.0,R,801.0,R,28.0,R,268.0,R,1.0,R,0.0,R,267.0,R,152.0,R,57.0,R,134.0,R,0.0,R,0.0,R,134.0,R,51.0,R,38.0,R,16.0
171456,2018,R,1611.0,R,2287.0,R,70.0,R,1033.0,R,1.0,R,0.0,R,1032.0,R,776.0,R,75.0,R,7.0,R,0.0,R,0.0,R,7.0,R,5.0,R,71.0,R,20.0
171483,2018,R,464.0,R,1020.0,R,45.0,R,27.0,R,0.0,R,0.0,R,27.0,R,25.0,R,93.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,A,,R,15.0
171492,2018,R,260.0,R,892.0,R,29.0,R,263.0,R,1.0,R,0.0,R,262.0,R,207.0,R,79.0,R,22.0,R,0.0,R,0.0,R,22.0,R,8.0,R,36.0,R,10.0
171535,2018,R,892.0,R,6411.0,R,14.0,R,805.0,R,0.0,R,0.0,R,805.0,R,485.0,R,60.0,R,1068.0,R,0.0,R,0.0,R,1068.0,R,579.0,R,54.0,R,21.0
171571,2018,R,2679.0,R,4423.0,R,61.0,R,2423.0,R,0.0,R,0.0,R,2423.0,R,1851.0,R,76.0,R,33.0,R,0.0,R,0.0,R,33.0,R,13.0,R,39.0,R,20.0
171599,2018,R,301.0,R,373.0,R,81.0,R,321.0,R,1.0,R,0.0,R,320.0,R,192.0,R,60.0,R,8.0,R,0.0,R,0.0,R,8.0,R,1.0,R,13.0,R,15.0
171775,2018,A,,A,,A,,R,5.0,Z,0.0,Z,0.0,R,5.0,R,5.0,R,100.0,R,8.0,Z,0.0,Z,0.0,R,8.0,R,8.0,R,100.0,R,10.0
171881,2018,R,24.0,R,48.0,R,50.0,R,28.0,R,0.0,R,0.0,R,28.0,R,21.0,R,75.0,R,4.0,R,0.0,R,0.0,R,4.0,R,2.0,R,50.0,R,11.0
171988,2018,A,,A,,A,,R,36.0,R,0.0,R,0.0,R,36.0,R,30.0,R,83.0,A,,A,,A,,A,,A,,A,,R,21.0
171997,2018,A,,A,,A,,R,55.0,R,0.0,R,0.0,R,55.0,R,45.0,R,82.0,A,,A,,A,,A,,A,,A,,R,20.0
172015,2018,A,,A,,A,,R,72.0,R,0.0,R,0.0,R,72.0,R,58.0,R,81.0,A,,A,,A,,A,,A,,A,,R,12.0
172033,2018,R,3.0,R,113.0,R,3.0,R,3.0,R,0.0,R,0.0,R,3.0,R,2.0,R,67.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,A,,R,8.0
172051,2018,R,1571.0,R,2178.0,R,72.0,R,1218.0,R,0.0,R,0.0,R,1218.0,R,943.0,R,77.0,R,13.0,R,0.0,R,0.0,R,13.0,R,8.0,R,62.0,R,17.0
172200,2018,R,700.0,R,4106.0,R,17.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,A,,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,A,,R,22.0
172264,2018,R,290.0,R,673.0,R,43.0,R,277.0,R,0.0,R,0.0,R,277.0,R,193.0,R,70.0,R,1.0,R,0.0,R,0.0,R,1.0,R,1.0,R,100.0,R,12.0
172291,2018,R,396.0,R,1254.0,R,32.0,R,393.0,R,0.0,R,0.0,R,393.0,R,234.0,R,60.0,R,226.0,R,0.0,R,0.0,R,226.0,R,98.0,R,43.0,R,18.0
172307,2018,R,409.0,R,633.0,R,65.0,R,532.0,R,0.0,R,0.0,R,532.0,R,254.0,R,48.0,R,119.0,R,0.0,R,0.0,R,119.0,R,49.0,R,41.0,R,15.0
172325,2018,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,132.0,R,0.0,R,0.0,R,132.0,R,82.0,R,62.0,R,11.0
172334,2018,R,192.0,R,535.0,R,36.0,R,269.0,R,0.0,R,0.0,R,269.0,R,215.0,R,80.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,A,,R,11.0
172422,2018,A,,A,,A,,R,85.0,R,0.0,R,0.0,R,85.0,R,68.0,R,80.0,A,,A,,A,,A,,A,,A,,R,10.0
172440,2018,R,108.0,R,199.0,R,54.0,R,72.0,R,0.0,R,0.0,R,72.0,R,49.0,R,68.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,A,,R,9.0
172495,2018,A,,A,,A,,R,44.0,R,0.0,R,0.0,R,44.0,R,32.0,R,73.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,A,,R,15.0
172608,2018,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,12.0
172617,2018,R,703.0,R,3148.0,R,22.0,R,678.0,R,0.0,R,0.0,R,678.0,R,473.0,R,70.0,R,873.0,R,0.0,R,0.0,R,873.0,R,433.0,R,50.0,R,18.0
172635,2018,R,542.0,R,6564.0,R,8.0,R,556.0,R,0.0,R,0.0,R,556.0,R,285.0,R,51.0,R,1776.0,R,0.0,R,0.0,R,1776.0,R,587.0,R,33.0,R,25.0
172644,2018,R,2957.0,R,5095.0,R,58.0,R,2567.0,R,0.0,R,0.0,R,2567.0,R,2017.0,R,79.0,R,86.0,R,0.0,R,0.0,R,86.0,R,37.0,R,43.0,R,14.0
172671,2018,R,113.0,R,238.0,R,47.0,R,120.0,R,0.0,R,0.0,R,120.0,R,67.0,R,56.0,R,68.0,R,0.0,R,0.0,R,68.0,R,27.0,R,40.0,R,13.0
172680,2018,A,,A,,A,,R,14.0,R,0.0,R,0.0,R,14.0,R,13.0,R,93.0,R,3.0,R,0.0,R,0.0,R,3.0,R,3.0,R,100.0,R,12.0
172699,2018,R,2990.0,R,4730.0,R,63.0,R,3139.0,R,2.0,R,0.0,R,3137.0,R,2507.0,R,80.0,R,40.0,R,0.0,R,0.0,R,40.0,R,13.0,R,33.0,R,16.0
172802,2018,A,,A,,A,,R,4.0,R,0.0,R,0.0,R,4.0,R,4.0,R,100.0,R,12.0,R,0.0,R,0.0,R,12.0,R,9.0,R,75.0,R,7.0
172866,2018,R,9.0,R,43.0,R,21.0,R,1.0,R,0.0,R,0.0,R,1.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,A,,R,10.0
172918,2018,R,406.0,R,1405.0,R,29.0,R,439.0,R,0.0,R,0.0,R,439.0,R,300.0,R,68.0,R,55.0,R,0.0,R,0.0,R,55.0,R,24.0,R,44.0,R,22.0
172927,2018,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,9.0
172954,2018,R,153.0,R,875.0,R,17.0,R,189.0,R,0.0,R,0.0,R,189.0,R,119.0,R,63.0,R,80.0,R,0.0,R,0.0,R,80.0,R,43.0,R,54.0,R,17.0
172963,2018,R,703.0,R,3918.0,R,18.0,R,806.0,R,0.0,R,0.0,R,806.0,R,446.0,R,55.0,R,426.0,R,0.0,R,0.0,R,426.0,R,195.0,R,46.0,R,28.0
