UNITID,Year,XGRCOHRT,GRCOHRT,XUGENTER,UGENTERN,XPGRCOHR,PGRCOHRT,XRRFTCT,RRFTCT,XRRFTEX,RRFTEX,XRRFTCTA,RRFTCTA,XRET_NMF,RET_NMF,XRET_PCF,RET_PCF,XRRPTCT,RRPTCT,XRRPTEX,RRPTEX,XRRPTCTA,RRPTCTA,XRET_NMP,RET_NMP,XRET_PCP,RET_PCP,XSTUFACR,STUFACR 
155937,2014,R,188.0,R,253.0,R,74.0,R,169.0,R,0.0,R,169.0,R,107.0,R,63.0,A,,A,,A,,A,,A,,R,14.0
155973,2014,R,159.0,R,295.0,R,54.0,R,159.0,R,0.0,R,159.0,R,97.0,R,61.0,A,,A,,A,,A,,A,,R,12.0
156082,2014,R,753.0,R,1847.0,R,41.0,R,779.0,R,0.0,R,779.0,R,510.0,R,65.0,R,72.0,R,0.0,R,72.0,R,23.0,R,32.0,R,14.0
156107,2014,R,207.0,R,1268.0,R,16.0,R,189.0,R,0.0,R,189.0,R,117.0,R,62.0,R,191.0,R,0.0,R,191.0,R,80.0,R,42.0,R,14.0
156125,2014,R,1430.0,R,3340.0,R,43.0,R,1258.0,R,0.0,R,1258.0,R,937.0,R,74.0,R,67.0,R,0.0,R,67.0,R,25.0,R,37.0,R,18.0
156134,2014,A,,A,,A,,R,180.0,R,1.0,R,179.0,R,111.0,R,62.0,A,,A,,A,,A,,A,,R,34.0
156189,2014,R,229.0,R,262.0,R,87.0,R,189.0,R,0.0,R,189.0,R,142.0,R,75.0,A,,A,,A,,A,,A,,R,17.0
156213,2014,R,303.0,R,589.0,R,51.0,R,322.0,R,0.0,R,322.0,R,262.0,R,81.0,R,0.0,R,0.0,R,0.0,R,0.0,A,,R,12.0
156231,2014,R,363.0,R,739.0,R,49.0,R,418.0,R,0.0,R,418.0,R,226.0,R,54.0,R,128.0,R,0.0,R,128.0,R,37.0,R,29.0,R,14.0
156277,2014,A,,A,,A,,R,31.0,R,0.0,R,31.0,R,19.0,R,61.0,A,,A,,A,,A,,A,,R,14.0
156286,2014,R,665.0,R,783.0,R,85.0,R,674.0,R,0.0,R,674.0,R,537.0,R,80.0,R,2.0,Z,0.0,R,2.0,R,1.0,R,50.0,R,12.0
156295,2014,R,416.0,R,492.0,R,85.0,R,397.0,R,0.0,R,397.0,R,334.0,R,84.0,A,,A,,A,,A,,A,,R,10.0
156310,2014,A,,A,,A,,R,29.0,R,0.0,R,29.0,R,20.0,R,69.0,R,1.0,R,0.0,R,1.0,R,1.0,R,100.0,R,7.0
156338,2014,R,260.0,R,733.0,R,35.0,R,306.0,R,0.0,R,306.0,R,193.0,R,63.0,R,174.0,R,0.0,R,174.0,R,75.0,R,43.0,R,15.0
156356,2014,R,165.0,R,333.0,R,50.0,R,151.0,R,0.0,R,151.0,R,100.0,R,66.0,R,0.0,R,0.0,R,0.0,R,0.0,A,,R,14.0
156365,2014,R,511.0,R,1612.0,R,32.0,R,514.0,R,0.0,R,514.0,R,296.0,R,58.0,R,8.0,R,0.0,R,8.0,R,4.0,R,50.0,R,13.0
156392,2014,R,1415.0,R,2806.0,R,50.0,R,1369.0,R,0.0,R,1369.0,R,711.0,R,52.0,R,720.0,R,2.0,R,718.0,R,269.0,R,37.0,R,16.0
156408,2014,R,385.0,R,404.0,R,95.0,R,377.0,R,0.0,R,377.0,R,340.0,R,90.0,R,0.0,R,0.0,R,0.0,R,0.0,A,,R,10.0
156417,2014,R,10.0,R,47.0,R,21.0,R,5.0,R,0.0,R,5.0,R,3.0,R,60.0,R,1.0,R,0.0,R,1.0,R,0.0,R,0.0,R,12.0
156426,2014,A,,A,,A,,R,21.0,R,0.0,R,21.0,R,13.0,R,62.0,R,7.0,R,0.0,R,7.0,R,5.0,R,71.0,R,20.0
156444,2014,A,,A,,A,,R,12.0,R,4.0,R,8.0,R,6.0,R,75.0,A,,A,,A,,A,,A,,R,20.0
156471,2014,A,,A,,A,,R,70.0,R,0.0,R,70.0,R,39.0,R,56.0,R,0.0,R,0.0,R,0.0,R,0.0,A,,R,8.0
156541,2014,R,403.0,R,1179.0,R,34.0,R,488.0,R,0.0,R,488.0,R,292.0,R,60.0,R,0.0,R,0.0,R,0.0,R,0.0,A,,R,16.0
156620,2014,R,2537.0,R,4205.0,R,60.0,R,1988.0,R,0.0,R,1988.0,R,1428.0,R,72.0,R,38.0,R,0.0,R,38.0,R,18.0,R,47.0,R,15.0
156648,2014,R,796.0,R,1909.0,R,42.0,R,835.0,R,1.0,R,834.0,R,481.0,R,58.0,R,437.0,R,0.0,R,437.0,R,147.0,R,34.0,R,18.0
156745,2014,R,271.0,R,314.0,R,86.0,R,243.0,R,0.0,R,243.0,R,162.0,R,67.0,R,0.0,R,0.0,R,0.0,R,0.0,A,,R,9.0
156754,2014,A,,A,,A,,R,7.0,Z,0.0,R,7.0,R,5.0,R,71.0,A,,A,,A,,A,,A,,R,7.0
156790,2014,R,410.0,R,628.0,R,65.0,R,486.0,R,0.0,R,486.0,R,286.0,R,59.0,R,97.0,R,0.0,R,97.0,R,32.0,R,33.0,R,15.0
156842,2014,A,,A,,A,,R,13.0,Z,0.0,R,13.0,R,10.0,R,77.0,R,1.0,Z,0.0,R,1.0,R,1.0,R,100.0,R,17.0
156851,2014,R,159.0,R,405.0,R,39.0,R,171.0,R,0.0,R,171.0,R,88.0,R,51.0,R,87.0,R,0.0,R,87.0,R,32.0,R,37.0,R,10.0
156860,2014,R,358.0,R,936.0,R,38.0,R,395.0,R,0.0,R,395.0,R,228.0,R,58.0,R,255.0,R,0.0,R,255.0,R,82.0,R,32.0,R,19.0
156903,2014,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,3.0
156921,2014,R,1118.0,R,2921.0,R,38.0,R,874.0,R,2.0,R,872.0,R,446.0,R,51.0,R,990.0,R,0.0,R,990.0,R,394.0,R,40.0,R,16.0
156949,2014,A,,A,,A,,R,13.0,R,0.0,R,13.0,R,12.0,R,92.0,R,4.0,R,0.0,R,4.0,R,3.0,R,75.0,R,10.0
156967,2014,A,,A,,A,,R,21.0,R,0.0,R,21.0,R,14.0,R,67.0,A,,A,,A,,A,,A,,R,20.0
157021,2014,R,38.0,R,200.0,R,19.0,R,0.0,R,0.0,R,0.0,R,0.0,A,,R,0.0,R,0.0,R,0.0,R,0.0,A,,R,6.0
157030,2014,R,13.0,R,24.0,R,54.0,R,19.0,R,0.0,R,19.0,R,11.0,R,58.0,R,0.0,R,0.0,R,0.0,R,0.0,A,,R,12.0
157058,2014,R,284.0,R,458.0,R,62.0,R,464.0,R,2.0,R,462.0,R,202.0,R,44.0,R,18.0,Z,0.0,R,18.0,R,4.0,R,22.0,R,12.0
157076,2014,R,230.0,R,307.0,R,75.0,R,163.0,R,0.0,R,163.0,R,107.0,R,66.0,A,,A,,A,,A,,A,,R,12.0
157085,2014,R,5144.0,R,6343.0,R,81.0,R,4619.0,R,1.0,R,4618.0,R,3795.0,R,82.0,R,65.0,R,0.0,R,65.0,R,31.0,R,48.0,R,18.0
157100,2014,R,171.0,R,259.0,R,66.0,R,129.0,R,0.0,R,129.0,R,67.0,R,52.0,A,,A,,A,,A,,A,,R,12.0
157216,2014,R,523.0,R,941.0,R,56.0,R,512.0,R,0.0,R,512.0,R,319.0,R,62.0,R,1.0,R,0.0,R,1.0,R,1.0,R,100.0,R,16.0
157270,2014,R,50.0,R,87.0,R,57.0,R,0.0,R,0.0,R,0.0,R,0.0,A,,R,0.0,R,0.0,R,0.0,R,0.0,A,,R,5.0
157289,2014,R,2832.0,R,3960.0,R,72.0,R,2805.0,R,0.0,R,2805.0,R,2260.0,R,81.0,R,48.0,R,0.0,R,48.0,R,27.0,R,56.0,R,12.0
157304,2014,R,251.0,R,687.0,R,37.0,R,286.0,R,0.0,R,286.0,R,194.0,R,68.0,R,121.0,R,0.0,R,121.0,R,60.0,R,50.0,R,14.0
157331,2014,R,358.0,R,648.0,R,55.0,R,402.0,R,0.0,R,402.0,R,205.0,R,51.0,R,182.0,R,0.0,R,182.0,R,74.0,R,41.0,R,11.0
157377,2014,R,74.0,R,223.0,R,33.0,R,79.0,R,0.0,R,79.0,R,63.0,R,80.0,R,28.0,R,0.0,R,28.0,R,22.0,R,79.0,R,15.0
157386,2014,R,1520.0,R,2061.0,R,74.0,R,1581.0,R,1.0,R,1580.0,R,1101.0,R,70.0,R,9.0,Z,0.0,R,9.0,R,3.0,R,33.0,R,18.0
157401,2014,R,1490.0,R,3280.0,R,45.0,R,1566.0,R,0.0,R,1566.0,R,1134.0,R,72.0,R,12.0,R,0.0,R,12.0,R,3.0,R,25.0,R,16.0
157438,2014,R,240.0,R,885.0,R,27.0,R,243.0,R,0.0,R,243.0,R,156.0,R,64.0,R,333.0,R,1.0,R,332.0,R,189.0,R,57.0,R,12.0
157447,2014,R,2143.0,R,3742.0,R,57.0,R,2022.0,Z,0.0,R,2022.0,R,1401.0,R,69.0,R,42.0,R,0.0,R,42.0,R,19.0,R,45.0,R,16.0
157456,2014,A,,A,,A,,R,3.0,R,0.0,R,3.0,R,2.0,R,67.0,A,,A,,A,,A,,A,,R,3.0
157465,2014,R,3.0,R,20.0,R,15.0,R,0.0,R,0.0,R,0.0,R,0.0,A,,A,,A,,A,,A,,A,,R,6.0
157483,2014,R,734.0,R,1418.0,R,52.0,R,649.0,R,0.0,R,649.0,R,430.0,R,66.0,R,215.0,R,0.0,R,215.0,R,81.0,R,38.0,R,14.0
157508,2014,A,,A,,A,,R,14.0,R,0.0,R,14.0,R,3.0,R,21.0,R,13.0,R,0.0,R,13.0,R,2.0,R,15.0,R,15.0
157535,2014,R,351.0,R,948.0,R,37.0,R,385.0,R,1.0,R,384.0,R,211.0,R,55.0,R,0.0,Z,0.0,R,0.0,Z,0.0,A,,R,16.0
157553,2014,R,380.0,R,794.0,R,48.0,R,361.0,R,0.0,R,361.0,R,214.0,R,59.0,R,73.0,R,0.0,R,73.0,R,26.0,R,36.0,R,18.0
157599,2014,R,202.0,R,295.0,R,68.0,R,0.0,Z,0.0,R,0.0,Z,0.0,A,,A,,A,,A,,A,,A,,R,15.0
157614,2014,A,,A,,A,,R,18.0,R,0.0,R,18.0,R,8.0,R,44.0,R,9.0,R,0.0,R,9.0,R,7.0,R,78.0,R,14.0
157632,2014,R,147.0,R,510.0,R,29.0,R,75.0,R,0.0,R,75.0,R,43.0,R,57.0,R,0.0,R,0.0,R,0.0,R,0.0,A,,R,10.0
157650,2014,A,,A,,A,,R,35.0,R,0.0,R,35.0,R,20.0,R,57.0,R,9.0,R,0.0,R,9.0,R,5.0,R,56.0,R,19.0
157669,2014,A,,A,,A,,R,33.0,R,0.0,R,33.0,R,17.0,R,52.0,R,7.0,R,0.0,R,7.0,R,0.0,R,0.0,R,11.0
157678,2014,A,,A,,A,,R,48.0,R,0.0,R,48.0,R,22.0,R,46.0,R,12.0,R,0.0,R,12.0,R,8.0,R,67.0,R,21.0
157696,2014,R,39.0,R,78.0,R,50.0,R,2.0,Z,0.0,R,2.0,R,2.0,R,100.0,A,,A,,A,,A,,A,,R,7.0
157711,2014,R,889.0,R,1569.0,R,57.0,R,866.0,R,1.0,R,865.0,R,490.0,R,57.0,R,344.0,R,0.0,R,344.0,R,115.0,R,33.0,R,18.0
157739,2014,R,267.0,R,464.0,R,58.0,R,296.0,R,0.0,R,296.0,R,180.0,R,61.0,R,61.0,R,0.0,R,61.0,R,21.0,R,34.0,R,15.0
157748,2014,R,93.0,R,284.0,R,33.0,R,96.0,R,0.0,R,96.0,R,66.0,R,69.0,R,24.0,R,0.0,R,24.0,R,20.0,R,83.0,R,11.0
157757,2014,R,171.0,R,365.0,R,47.0,R,182.0,R,0.0,R,182.0,R,134.0,R,74.0,R,31.0,R,0.0,R,31.0,R,9.0,R,29.0,R,14.0
157766,2014,R,71.0,R,107.0,R,66.0,R,0.0,R,0.0,R,0.0,R,0.0,A,,R,0.0,R,0.0,R,0.0,R,0.0,A,,R,7.0
157793,2014,R,230.0,R,340.0,R,68.0,R,0.0,R,0.0,R,0.0,R,0.0,A,,R,0.0,R,0.0,R,0.0,R,0.0,A,,R,19.0
157809,2014,R,276.0,R,549.0,R,50.0,R,264.0,R,0.0,R,264.0,R,188.0,R,71.0,R,0.0,R,0.0,R,0.0,R,0.0,A,,R,15.0
157818,2014,R,261.0,R,272.0,R,96.0,R,289.0,Z,0.0,R,289.0,R,241.0,R,83.0,R,0.0,R,0.0,R,0.0,R,0.0,A,,R,11.0
157827,2014,A,,A,,A,,R,34.0,R,0.0,R,34.0,R,20.0,R,59.0,R,29.0,R,2.0,R,27.0,R,10.0,R,37.0,R,20.0
157863,2014,R,239.0,R,317.0,R,75.0,R,239.0,R,0.0,R,239.0,R,148.0,R,62.0,R,1.0,R,0.0,R,1.0,R,1.0,R,100.0,R,13.0
157951,2014,R,3079.0,R,4099.0,R,75.0,R,2748.0,R,0.0,R,2748.0,R,2008.0,R,73.0,R,35.0,R,1.0,R,34.0,R,11.0,R,32.0,R,18.0
158088,2014,R,384.0,R,1160.0,R,33.0,R,346.0,R,2.0,R,344.0,R,130.0,R,38.0,R,126.0,R,0.0,R,126.0,R,61.0,R,48.0,R,17.0
158158,2014,A,,A,,A,,R,49.0,R,0.0,R,49.0,R,31.0,R,63.0,R,18.0,R,0.0,R,18.0,R,14.0,R,78.0,R,17.0
158246,2014,A,,A,,A,,R,71.0,R,0.0,R,71.0,R,50.0,R,70.0,A,,A,,A,,A,,A,,R,13.0
158325,2014,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,8.0
158334,2014,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,5.0
158343,2014,A,,A,,A,,R,28.0,R,0.0,R,28.0,R,28.0,R,100.0,R,13.0,R,0.0,R,13.0,R,13.0,R,100.0,R,15.0
158352,2014,R,245.0,R,710.0,R,35.0,R,242.0,Z,0.0,R,242.0,R,105.0,R,43.0,R,395.0,Z,0.0,R,395.0,R,148.0,R,37.0,R,28.0
158431,2014,R,1163.0,R,3180.0,R,37.0,R,1127.0,R,0.0,R,1127.0,R,503.0,R,45.0,R,405.0,R,0.0,R,405.0,R,158.0,R,39.0,R,36.0
158440,2014,A,,A,,A,,R,17.0,R,0.0,R,17.0,R,11.0,R,65.0,A,,A,,A,,A,,A,,R,18.0
158477,2014,R,140.0,R,160.0,R,88.0,R,127.0,R,0.0,R,127.0,R,102.0,R,80.0,R,1.0,R,0.0,R,1.0,R,1.0,R,100.0,R,8.0
158538,2014,A,,A,,A,,R,21.0,Z,0.0,R,21.0,R,17.0,R,81.0,A,,A,,A,,A,,A,,R,20.0
158617,2014,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,20.0
158644,2014,A,,A,,A,,R,20.0,R,0.0,R,20.0,R,15.0,R,75.0,R,7.0,Z,0.0,R,7.0,R,5.0,R,71.0,R,10.0
158662,2014,R,1826.0,R,4577.0,R,40.0,R,1984.0,R,0.0,R,1984.0,R,946.0,R,48.0,R,1025.0,R,0.0,R,1025.0,R,329.0,R,32.0,R,19.0
158723,2014,R,132.0,R,132.0,R,100.0,R,109.0,R,0.0,R,109.0,R,79.0,R,72.0,A,,A,,A,,A,,A,,R,13.0
158778,2014,A,,A,,A,,R,24.0,R,0.0,R,24.0,R,7.0,R,29.0,A,,A,,A,,A,,A,,R,10.0
158787,2014,A,,A,,A,,R,33.0,R,0.0,R,33.0,R,27.0,R,82.0,A,,A,,A,,A,,A,,R,12.0
158802,2014,R,325.0,R,374.0,R,87.0,R,224.0,R,0.0,R,224.0,R,168.0,R,75.0,R,5.0,R,0.0,R,5.0,R,1.0,R,20.0,R,14.0
158884,2014,R,150.0,R,1325.0,R,11.0,R,183.0,R,0.0,R,183.0,R,79.0,R,43.0,R,98.0,Z,0.0,R,98.0,R,31.0,R,32.0,R,23.0
159009,2014,R,399.0,R,645.0,R,62.0,R,701.0,R,0.0,R,701.0,R,477.0,R,68.0,R,13.0,R,0.0,R,13.0,R,7.0,R,54.0,R,20.0
159027,2014,A,,A,,A,,R,6.0,R,0.0,R,6.0,R,6.0,R,100.0,A,,A,,A,,A,,A,,R,9.0
159197,2014,R,185.0,R,185.0,R,100.0,R,157.0,R,1.0,R,156.0,R,123.0,R,79.0,A,,A,,A,,A,,A,,R,16.0
159319,2014,A,,A,,A,,R,4.0,R,0.0,R,4.0,R,4.0,R,100.0,A,,A,,A,,A,,A,,R,10.0
159328,2014,A,,A,,A,,R,9.0,R,0.0,R,9.0,R,9.0,R,100.0,A,,A,,A,,A,,A,,R,13.0
159373,2014,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,5.0
159382,2014,R,426.0,R,774.0,R,55.0,R,148.0,R,0.0,R,148.0,R,95.0,R,64.0,R,17.0,R,0.0,R,17.0,R,10.0,R,59.0,R,19.0
159391,2014,R,5652.0,R,7516.0,R,75.0,R,5498.0,R,1.0,R,5497.0,R,4652.0,R,85.0,R,3.0,R,0.0,R,3.0,R,1.0,R,33.0,R,22.0
159407,2014,R,602.0,R,961.0,R,63.0,R,524.0,R,0.0,R,524.0,R,291.0,R,56.0,R,180.0,R,0.0,R,180.0,R,84.0,R,47.0,R,21.0
159416,2014,R,333.0,R,986.0,R,34.0,R,334.0,R,0.0,R,334.0,R,221.0,R,66.0,R,11.0,R,0.0,R,11.0,R,5.0,R,45.0,R,20.0
159513,2014,A,,A,,A,,R,126.0,R,0.0,R,126.0,R,89.0,R,71.0,A,,A,,A,,A,,A,,R,15.0
159522,2014,A,,A,,A,,R,66.0,R,0.0,R,66.0,R,48.0,R,73.0,A,,A,,A,,A,,A,,R,15.0
159531,2014,A,,A,,A,,R,32.0,Z,0.0,R,32.0,R,24.0,R,75.0,A,,A,,A,,A,,A,,R,13.0
159568,2014,R,234.0,R,303.0,R,77.0,R,265.0,R,0.0,R,265.0,R,144.0,R,54.0,R,0.0,R,0.0,R,0.0,R,0.0,A,,R,11.0
159601,2014,A,,A,,A,,R,8.0,R,0.0,R,8.0,R,5.0,R,63.0,A,,A,,A,,A,,A,,R,6.0
159647,2014,R,1815.0,R,3507.0,R,52.0,R,1504.0,R,0.0,R,1504.0,R,1201.0,R,80.0,R,49.0,R,0.0,R,49.0,R,10.0,R,20.0,R,24.0
159656,2014,R,609.0,R,785.0,R,78.0,R,620.0,R,0.0,R,620.0,R,493.0,R,80.0,R,4.0,R,0.0,R,4.0,R,1.0,R,25.0,R,11.0
159717,2014,R,1241.0,R,2293.0,R,54.0,R,1307.0,R,1.0,R,1306.0,R,911.0,R,70.0,R,17.0,R,0.0,R,17.0,R,4.0,R,24.0,R,21.0
159939,2014,R,846.0,R,1847.0,R,46.0,R,842.0,Z,0.0,R,842.0,R,582.0,R,69.0,R,15.0,Z,0.0,R,15.0,R,4.0,R,27.0,R,21.0
159948,2014,R,52.0,R,292.0,R,18.0,R,30.0,R,0.0,R,30.0,R,27.0,R,90.0,R,15.0,R,0.0,R,15.0,R,11.0,R,73.0,R,13.0
159966,2014,R,1183.0,R,1649.0,R,72.0,R,1059.0,R,1.0,R,1058.0,R,733.0,R,69.0,R,183.0,R,0.0,R,183.0,R,95.0,R,52.0,R,20.0
159993,2014,R,1222.0,R,2705.0,R,45.0,R,1318.0,R,0.0,R,1318.0,R,926.0,R,70.0,R,20.0,R,0.0,R,20.0,R,8.0,R,40.0,R,21.0
160010,2014,R,315.0,R,1910.0,R,16.0,R,348.0,R,3.0,R,345.0,R,220.0,R,64.0,R,217.0,R,0.0,R,217.0,R,133.0,R,61.0,R,24.0
160029,2014,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,3.0
160038,2014,R,1137.0,R,1638.0,R,69.0,R,1080.0,R,0.0,R,1080.0,R,739.0,R,68.0,R,58.0,R,0.0,R,58.0,R,28.0,R,48.0,R,20.0
160065,2014,R,60.0,R,193.0,R,31.0,R,54.0,Z,0.0,R,54.0,R,39.0,R,72.0,R,4.0,Z,0.0,R,4.0,R,0.0,R,0.0,R,16.0
160074,2014,R,86.0,R,390.0,R,22.0,R,107.0,R,0.0,R,107.0,R,56.0,R,52.0,R,4.0,R,0.0,R,4.0,R,3.0,R,75.0,R,18.0
160117,2014,A,,A,,A,,R,24.0,Z,0.0,R,24.0,R,15.0,R,63.0,A,,A,,A,,A,,A,,R,4.0
160126,2014,A,,A,,A,,R,7.0,R,0.0,R,7.0,R,6.0,R,86.0,R,0.0,R,0.0,R,0.0,R,0.0,A,,R,12.0
160135,2014,A,,A,,A,,R,25.0,R,0.0,R,25.0,R,8.0,R,32.0,A,,A,,A,,A,,A,,R,11.0
160199,2014,A,,A,,A,,R,16.0,R,0.0,R,16.0,R,9.0,R,56.0,A,,A,,A,,A,,A,,R,13.0
160320,2014,A,,A,,A,,R,850.0,R,0.0,R,850.0,R,609.0,R,72.0,A,,A,,A,,A,,A,,R,15.0
160409,2014,R,17.0,R,54.0,R,31.0,R,9.0,Z,0.0,R,9.0,R,8.0,R,89.0,A,,A,,A,,A,,A,,R,12.0
160445,2014,A,,A,,A,,R,14.0,Z,0.0,R,14.0,R,9.0,R,64.0,A,,A,,A,,A,,A,,R,16.0
160472,2014,A,,A,,A,,R,21.0,R,0.0,R,21.0,R,19.0,R,90.0,A,,A,,A,,A,,A,,R,12.0
160481,2014,R,412.0,R,713.0,R,58.0,R,495.0,R,0.0,R,495.0,R,229.0,R,46.0,R,90.0,Z,0.0,R,90.0,R,48.0,R,53.0,R,20.0
160524,2014,A,,A,,A,,R,116.0,R,1.0,R,115.0,R,73.0,R,63.0,A,,A,,A,,A,,A,,R,15.0
160579,2014,R,517.0,R,1657.0,R,31.0,R,498.0,R,0.0,R,498.0,R,282.0,R,57.0,R,261.0,R,1.0,R,260.0,R,112.0,R,43.0,R,23.0
160597,2014,A,,A,,A,,R,1.0,R,0.0,R,1.0,R,1.0,R,100.0,R,1.0,R,0.0,R,1.0,R,1.0,R,100.0,R,20.0
160612,2014,R,2347.0,R,4669.0,R,50.0,R,2362.0,R,1.0,R,2361.0,R,1466.0,R,62.0,R,174.0,R,0.0,R,174.0,R,64.0,R,37.0,R,22.0
160621,2014,R,905.0,R,1309.0,R,69.0,R,1100.0,R,0.0,R,1100.0,R,768.0,R,70.0,R,11.0,R,0.0,R,11.0,R,4.0,R,36.0,R,17.0
160630,2014,R,126.0,R,336.0,R,38.0,R,180.0,R,0.0,R,180.0,R,100.0,R,56.0,R,40.0,R,0.0,R,40.0,R,19.0,R,48.0,R,15.0
160649,2014,R,304.0,R,848.0,R,36.0,R,377.0,R,0.0,R,377.0,R,171.0,R,45.0,R,28.0,R,0.0,R,28.0,R,9.0,R,32.0,R,11.0
160658,2014,R,2906.0,R,4433.0,R,66.0,R,2679.0,R,0.0,R,2679.0,R,2044.0,R,76.0,R,14.0,R,0.0,R,14.0,R,2.0,R,14.0,R,23.0
160667,2014,R,342.0,R,918.0,R,37.0,R,293.0,R,0.0,R,293.0,R,139.0,R,47.0,R,215.0,R,0.0,R,215.0,R,99.0,R,46.0,R,21.0
160755,2014,R,1647.0,R,1763.0,R,93.0,R,1609.0,R,1.0,R,1608.0,R,1483.0,R,92.0,A,,A,,A,,A,,A,,R,9.0
160904,2014,R,579.0,R,734.0,R,79.0,R,674.0,R,0.0,R,674.0,R,477.0,R,71.0,R,1.0,R,0.0,R,1.0,R,1.0,R,100.0,R,14.0
160913,2014,R,145.0,R,1181.0,R,12.0,R,215.0,R,2.0,R,213.0,R,133.0,R,62.0,R,347.0,R,2.0,R,345.0,R,328.0,R,95.0,R,18.0
160940,2014,A,,A,,A,,R,7.0,R,0.0,R,7.0,R,3.0,R,43.0,R,5.0,R,0.0,R,5.0,R,3.0,R,60.0,R,27.0
160959,2014,R,79.0,R,112.0,R,71.0,R,103.0,R,0.0,R,103.0,R,83.0,R,81.0,R,0.0,R,0.0,R,0.0,R,0.0,A,,R,10.0
160977,2014,R,491.0,R,496.0,R,99.0,R,500.0,R,0.0,R,500.0,R,473.0,R,95.0,A,,A,,A,,A,,A,,R,10.0
160995,2014,A,,A,,A,,R,89.0,R,0.0,R,89.0,R,44.0,R,49.0,R,4.0,R,0.0,R,4.0,R,3.0,R,75.0,R,24.0
161004,2014,R,501.0,R,508.0,R,99.0,R,497.0,R,0.0,R,497.0,R,486.0,R,98.0,A,,A,,A,,A,,A,,R,9.0
161022,2014,R,7.0,R,27.0,R,26.0,R,2.0,R,0.0,R,2.0,R,1.0,R,50.0,R,0.0,R,0.0,R,0.0,R,0.0,A,,R,6.0
161077,2014,R,404.0,R,1220.0,R,33.0,R,439.0,R,0.0,R,439.0,R,261.0,R,59.0,R,161.0,R,0.0,R,161.0,R,76.0,R,47.0,R,17.0
161086,2014,R,480.0,R,495.0,R,97.0,R,483.0,R,0.0,R,483.0,R,446.0,R,92.0,A,,A,,A,,A,,A,,R,10.0
161138,2014,R,366.0,R,971.0,R,38.0,R,381.0,R,0.0,R,381.0,R,238.0,R,62.0,R,96.0,R,0.0,R,96.0,R,35.0,R,36.0,R,14.0
161165,2014,R,552.0,R,806.0,R,68.0,R,449.0,R,0.0,R,449.0,R,345.0,R,77.0,R,1.0,R,0.0,R,1.0,R,0.0,R,0.0,R,15.0
161192,2014,R,160.0,R,1130.0,R,14.0,R,150.0,Z,0.0,R,150.0,R,86.0,R,57.0,R,75.0,Z,0.0,R,75.0,R,39.0,R,52.0,R,18.0
161208,2014,R,14.0,R,53.0,R,26.0,R,25.0,R,0.0,R,25.0,R,25.0,R,100.0,A,,A,,A,,A,,A,,R,8.0
161217,2014,R,260.0,R,1233.0,R,21.0,R,189.0,R,0.0,R,189.0,R,93.0,R,49.0,R,80.0,R,0.0,R,80.0,R,34.0,R,43.0,R,17.0
161226,2014,R,410.0,R,528.0,R,78.0,R,438.0,R,0.0,R,438.0,R,327.0,R,75.0,R,1.0,R,0.0,R,1.0,R,0.0,R,0.0,R,13.0
161235,2014,R,130.0,R,637.0,R,20.0,R,137.0,R,0.0,R,137.0,R,88.0,R,64.0,R,4.0,R,0.0,R,4.0,R,2.0,R,50.0,R,16.0
161244,2014,R,111.0,R,303.0,R,37.0,R,71.0,R,0.0,R,71.0,R,54.0,R,76.0,R,5.0,R,0.0,R,5.0,R,1.0,R,20.0,R,12.0
161253,2014,R,2045.0,R,2958.0,R,69.0,R,2120.0,R,1.0,R,2119.0,R,1628.0,R,77.0,R,17.0,R,0.0,R,17.0,R,6.0,R,35.0,R,16.0
161299,2014,R,233.0,R,291.0,R,80.0,R,222.0,R,0.0,R,222.0,R,174.0,R,78.0,A,,A,,A,,A,,A,,R,13.0
161341,2014,R,182.0,R,441.0,R,41.0,R,178.0,Z,0.0,R,178.0,R,90.0,R,51.0,R,19.0,Z,0.0,R,19.0,R,7.0,R,37.0,R,13.0
161457,2014,R,574.0,R,1066.0,R,54.0,R,548.0,R,1.0,R,547.0,R,435.0,R,80.0,R,0.0,R,0.0,R,0.0,R,0.0,A,,R,13.0
161484,2014,R,117.0,R,459.0,R,25.0,R,120.0,R,0.0,R,120.0,R,65.0,R,54.0,R,39.0,R,0.0,R,39.0,R,12.0,R,31.0,R,12.0
161493,2014,A,,A,,A,,R,109.0,R,1.0,R,108.0,R,74.0,R,69.0,R,12.0,R,0.0,R,12.0,R,6.0,R,50.0,R,14.0
161509,2014,R,120.0,R,169.0,R,71.0,R,103.0,R,0.0,R,103.0,R,77.0,R,75.0,R,0.0,R,0.0,R,0.0,R,0.0,A,,R,10.0
161518,2014,R,263.0,R,495.0,R,53.0,R,304.0,R,0.0,R,304.0,R,234.0,R,77.0,R,130.0,R,0.0,R,130.0,R,77.0,R,59.0,R,11.0
