UNITID,Year,XGRCOHRT,GRCOHRT,XUGENTER,UGENTERN,XPGRCOHR,PGRCOHRT,XRRFTCT,RRFTCT,XRRFTEX,RRFTEX,XRRFTIN,RRFTIN,XRRFTCTA,RRFTCTA,XRET_NMF,RET_NMF,XRET_PCF,RET_PCF,XRRPTCT,RRPTCT,XRRPTEX,RRPTEX,XRRPTIN,RRPTIN,XRRPTCTA,RRPTCTA,XRET_NMP,RET_NMP,XRET_PCP,RET_PCP,XSTUFACR,STUFACR 
125170,2022,R,264.0,R,2934.0,R,9.0,R,181.0,R,16.0,R,0.0,R,165.0,R,94.0,R,57.0,R,430.0,R,0.0,R,0.0,R,430.0,R,165.0,R,38.0,R,28.0
125231,2022,A,,A,,A,,R,1.0,R,0.0,R,0.0,R,1.0,R,0.0,R,0.0,R,104.0,R,0.0,R,0.0,R,104.0,R,32.0,R,31.0,R,21.0
125310,2022,A,,A,,A,,R,14.0,Z,0.0,Z,0.0,R,14.0,R,11.0,R,79.0,A,,A,,A,,A,,A,,A,,R,15.0
125462,2022,R,173.0,R,1134.0,R,15.0,R,130.0,R,0.0,R,0.0,R,130.0,R,79.0,R,61.0,R,202.0,R,0.0,R,0.0,R,202.0,R,50.0,R,25.0,R,22.0
125471,2022,R,340.0,R,3856.0,R,9.0,R,7.0,R,0.0,R,0.0,R,7.0,R,7.0,R,100.0,R,3.0,R,0.0,R,0.0,R,3.0,R,3.0,R,100.0,R,24.0
125499,2022,R,700.0,R,2424.0,R,29.0,R,614.0,R,0.0,R,0.0,R,614.0,R,490.0,R,80.0,R,431.0,R,0.0,R,0.0,R,431.0,R,162.0,R,38.0,R,17.0
125532,2022,A,,A,,A,,R,164.0,R,0.0,R,0.0,R,164.0,R,89.0,R,54.0,A,,A,,A,,A,,A,,A,,R,34.0
125727,2022,R,311.0,R,401.0,R,78.0,R,331.0,R,0.0,R,0.0,R,331.0,R,285.0,R,86.0,R,2.0,R,0.0,R,0.0,R,2.0,R,0.0,R,0.0,R,10.0
125763,2022,R,246.0,R,336.0,R,73.0,R,273.0,Z,0.0,Z,0.0,R,273.0,R,190.0,R,70.0,R,1.0,Z,0.0,Z,0.0,R,1.0,R,0.0,R,0.0,R,10.0
125897,2022,R,113.0,R,227.0,R,50.0,R,115.0,R,0.0,R,0.0,R,115.0,R,82.0,R,71.0,R,1.0,R,0.0,R,0.0,R,1.0,R,0.0,R,0.0,R,8.0
126076,2022,R,69.0,R,87.0,R,79.0,R,56.0,R,0.0,R,0.0,R,56.0,R,31.0,R,55.0,A,,A,,A,,A,,A,,A,,R,20.0
126119,2022,R,358.0,R,1777.0,R,20.0,R,309.0,R,0.0,R,0.0,R,309.0,R,221.0,R,72.0,R,370.0,R,0.0,R,0.0,R,370.0,R,156.0,R,42.0,R,21.0
126182,2022,R,298.0,R,535.0,R,56.0,R,294.0,R,0.0,R,0.0,R,294.0,R,167.0,R,57.0,R,12.0,R,0.0,R,0.0,R,12.0,R,4.0,R,33.0,R,13.0
126207,2022,R,525.0,R,4762.0,R,11.0,R,455.0,R,1.0,R,0.0,R,454.0,R,263.0,R,58.0,R,450.0,R,0.0,R,0.0,R,450.0,R,188.0,R,42.0,R,17.0
126289,2022,R,473.0,R,2267.0,R,21.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,A,,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,A,,R,23.0
126359,2022,R,38.0,R,66.0,R,58.0,R,52.0,R,0.0,R,0.0,R,52.0,R,25.0,R,48.0,A,,A,,A,,A,,A,,A,,R,28.0
126562,2022,R,1512.0,R,3409.0,R,44.0,R,1531.0,R,0.0,R,0.0,R,1531.0,R,1068.0,R,70.0,R,120.0,R,0.0,R,0.0,R,120.0,R,60.0,R,50.0,R,17.0
126580,2022,R,1551.0,R,2665.0,R,58.0,R,1331.0,R,0.0,R,0.0,R,1331.0,R,889.0,R,67.0,R,97.0,R,0.0,R,0.0,R,97.0,R,48.0,R,49.0,R,15.0
126605,2022,A,,A,,A,,R,49.0,R,0.0,R,0.0,R,49.0,R,37.0,R,76.0,A,,A,,A,,A,,A,,A,,R,11.0
126614,2022,R,7027.0,R,8702.0,R,81.0,R,6648.0,R,3.0,R,0.0,R,6645.0,R,5833.0,R,88.0,R,79.0,R,5.0,R,0.0,R,74.0,R,45.0,R,61.0,R,18.0
126669,2022,R,437.0,R,2747.0,R,16.0,R,487.0,R,0.0,R,0.0,R,487.0,R,405.0,R,83.0,R,162.0,R,0.0,R,0.0,R,162.0,R,45.0,R,28.0,R,16.0
126678,2022,R,534.0,R,566.0,R,94.0,R,619.0,R,0.0,R,0.0,R,619.0,R,566.0,R,91.0,A,,A,,A,,A,,A,,A,,R,10.0
126687,2022,A,,A,,A,,R,0.0,Z,0.0,Z,0.0,R,0.0,R,0.0,A,,A,,A,,A,,A,,A,,A,,R,22.0
126711,2022,R,265.0,R,876.0,R,30.0,R,44.0,R,0.0,R,0.0,R,44.0,R,19.0,R,43.0,R,16.0,R,0.0,R,0.0,R,16.0,R,6.0,R,38.0,R,13.0
126748,2022,R,131.0,R,603.0,R,22.0,R,121.0,R,0.0,R,0.0,R,121.0,R,45.0,R,37.0,R,22.0,R,0.0,R,0.0,R,22.0,R,7.0,R,32.0,R,15.0
126775,2022,R,1510.0,R,1696.0,R,89.0,R,1380.0,R,0.0,R,0.0,R,1380.0,R,1292.0,R,94.0,R,1.0,R,0.0,R,0.0,R,1.0,R,1.0,R,100.0,R,17.0
126784,2022,A,,A,,A,,R,39.0,R,0.0,R,0.0,R,39.0,R,31.0,R,79.0,A,,A,,A,,A,,A,,A,,R,10.0
126818,2022,R,5446.0,R,7646.0,R,71.0,R,4566.0,R,2.0,R,0.0,R,4564.0,R,3937.0,R,86.0,R,78.0,R,0.0,R,0.0,R,78.0,R,46.0,R,59.0,R,17.0
126827,2022,R,617.0,R,4309.0,R,14.0,R,558.0,R,0.0,Z,0.0,R,558.0,R,255.0,R,46.0,R,309.0,R,0.0,Z,0.0,R,309.0,R,83.0,R,27.0,R,31.0
126863,2022,R,264.0,R,1159.0,R,23.0,R,260.0,R,0.0,R,0.0,R,260.0,R,159.0,R,61.0,R,468.0,R,0.0,R,0.0,R,468.0,R,192.0,R,41.0,R,13.0
126915,2022,A,,A,,A,,R,61.0,R,0.0,R,0.0,R,61.0,R,59.0,R,97.0,R,52.0,Z,0.0,Z,0.0,R,52.0,R,41.0,R,79.0,R,7.0
126942,2022,R,458.0,R,2105.0,R,22.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,A,,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,A,,R,20.0
126951,2022,A,,A,,A,,R,436.0,R,0.0,R,0.0,R,436.0,R,356.0,R,82.0,A,,A,,A,,A,,A,,A,,R,27.0
127060,2022,R,1620.0,R,1962.0,R,83.0,R,1600.0,R,0.0,R,0.0,R,1600.0,R,1408.0,R,88.0,R,21.0,R,0.0,R,0.0,R,21.0,R,14.0,R,67.0,R,8.0
127158,2022,A,,A,,A,,R,682.0,R,0.0,R,0.0,R,682.0,R,623.0,R,91.0,R,1498.0,R,0.0,R,0.0,R,1498.0,R,1308.0,R,87.0,R,11.0
127185,2022,R,831.0,R,1060.0,R,78.0,R,915.0,R,2.0,R,0.0,R,913.0,R,543.0,R,59.0,R,43.0,R,0.0,R,0.0,R,43.0,R,18.0,R,42.0,R,15.0
127200,2022,R,792.0,R,8812.0,R,9.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,A,,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,A,,R,21.0
127316,2022,A,,A,,A,,R,10.0,R,0.0,Z,0.0,R,10.0,R,10.0,R,100.0,R,9.0,R,0.0,R,0.0,R,9.0,R,8.0,R,89.0,R,14.0
127389,2022,R,152.0,R,355.0,R,43.0,R,168.0,R,9.0,R,0.0,R,159.0,R,103.0,R,65.0,R,16.0,R,2.0,R,0.0,R,14.0,R,5.0,R,36.0,R,18.0
127556,2022,R,1632.0,R,2201.0,R,74.0,R,1188.0,R,1.0,R,0.0,R,1187.0,R,902.0,R,76.0,R,62.0,R,0.0,R,0.0,R,62.0,R,18.0,R,29.0,R,18.0
127565,2022,R,1561.0,R,4082.0,R,38.0,R,1519.0,R,35.0,R,0.0,R,1484.0,R,932.0,R,63.0,R,493.0,R,27.0,R,0.0,R,466.0,R,200.0,R,43.0,R,16.0
127617,2022,R,74.0,R,717.0,R,10.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,A,,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,A,,R,14.0
127653,2022,R,28.0,R,134.0,R,21.0,R,27.0,R,0.0,R,0.0,R,27.0,R,16.0,R,59.0,R,2.0,R,0.0,R,0.0,R,2.0,R,1.0,R,50.0,R,9.0
127714,2022,A,,A,,A,,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,A,,R,9.0,R,0.0,R,0.0,R,9.0,R,4.0,R,44.0,R,6.0
127732,2022,R,278.0,R,363.0,R,77.0,R,347.0,R,0.0,R,0.0,R,347.0,R,235.0,R,68.0,R,29.0,R,0.0,R,0.0,R,29.0,R,8.0,R,28.0,R,18.0
127741,2022,R,1180.0,R,1777.0,R,66.0,R,1249.0,R,0.0,R,0.0,R,1249.0,R,939.0,R,75.0,R,7.0,R,0.0,R,0.0,R,7.0,R,2.0,R,29.0,R,14.0
127778,2022,R,168.0,R,247.0,R,68.0,R,165.0,R,0.0,R,0.0,R,165.0,R,93.0,R,56.0,R,24.0,R,0.0,R,0.0,R,24.0,R,12.0,R,50.0,R,16.0
127820,2022,R,977.0,R,3628.0,R,27.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,A,,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,A,,R,21.0
127884,2022,R,178.0,R,1084.0,R,16.0,R,2.0,R,0.0,R,0.0,R,2.0,R,0.0,R,0.0,R,3.0,R,0.0,R,0.0,R,3.0,R,1.0,R,33.0,R,19.0
127909,2022,R,471.0,R,1690.0,R,28.0,R,7.0,R,0.0,R,0.0,R,7.0,R,6.0,R,86.0,R,5.0,R,0.0,R,0.0,R,5.0,R,2.0,R,40.0,R,22.0
127918,2022,R,428.0,R,654.0,R,65.0,R,436.0,R,0.0,R,0.0,R,436.0,R,316.0,R,72.0,A,,A,,A,,A,,A,,A,,R,9.0
127945,2022,R,138.0,R,459.0,R,30.0,R,131.0,R,0.0,R,0.0,R,131.0,R,81.0,R,62.0,R,56.0,R,0.0,R,0.0,R,56.0,R,11.0,R,20.0,R,14.0
127954,2022,A,,A,,A,,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,A,,A,,A,,A,,A,,A,,A,,R,15.0
128106,2022,R,583.0,R,1266.0,R,46.0,R,564.0,R,0.0,R,0.0,R,564.0,R,352.0,R,62.0,R,40.0,R,0.0,R,0.0,R,40.0,R,11.0,R,28.0,R,15.0
128151,2022,A,,A,,A,,R,354.0,R,0.0,R,0.0,R,354.0,R,345.0,R,97.0,R,1.0,R,0.0,R,0.0,R,1.0,R,1.0,R,100.0,R,20.0
128179,2022,A,,A,,A,,R,92.0,Z,0.0,Z,0.0,R,92.0,R,69.0,R,75.0,A,,A,,A,,A,,A,,A,,R,22.0
128188,2022,A,,A,,A,,R,148.0,Z,0.0,Z,0.0,R,148.0,R,95.0,R,64.0,A,,A,,A,,A,,A,,A,,R,22.0
128258,2022,R,217.0,R,461.0,R,47.0,R,256.0,R,2.0,R,0.0,R,254.0,R,159.0,R,63.0,R,57.0,R,1.0,R,0.0,R,56.0,R,28.0,R,50.0,R,18.0
128328,2022,R,1054.0,R,1054.0,R,100.0,R,1091.0,R,7.0,R,0.0,R,1084.0,R,1014.0,R,94.0,A,,A,,A,,A,,A,,A,,R,7.0
128337,2022,A,,A,,A,,R,38.0,R,0.0,Z,0.0,R,38.0,R,30.0,R,79.0,R,14.0,R,0.0,Z,0.0,R,14.0,R,10.0,R,71.0,R,13.0
128391,2022,R,436.0,R,1884.0,R,23.0,R,455.0,R,0.0,R,0.0,R,455.0,R,349.0,R,77.0,R,1.0,R,0.0,R,0.0,R,1.0,R,0.0,R,0.0,R,16.0
128498,2022,R,162.0,R,248.0,R,65.0,R,185.0,R,0.0,R,0.0,R,185.0,R,130.0,R,70.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,A,,R,15.0
128577,2022,R,226.0,R,545.0,R,41.0,R,202.0,Z,0.0,Z,0.0,R,202.0,R,137.0,R,68.0,R,64.0,Z,0.0,Z,0.0,R,64.0,R,27.0,R,42.0,R,14.0
128586,2022,R,29.0,R,29.0,R,100.0,R,23.0,R,0.0,R,0.0,R,23.0,R,18.0,R,78.0,A,,A,,A,,A,,A,,A,,R,10.0
128744,2022,R,280.0,R,487.0,R,57.0,R,235.0,Z,0.0,Z,0.0,R,235.0,R,159.0,R,68.0,R,3.0,Z,0.0,Z,0.0,R,3.0,R,3.0,R,100.0,R,14.0
128771,2022,R,1234.0,R,2157.0,R,57.0,R,1065.0,Z,0.0,Z,0.0,R,1065.0,R,815.0,R,77.0,R,28.0,R,0.0,R,0.0,R,28.0,R,14.0,R,50.0,R,14.0
128780,2022,R,2.0,R,511.0,R,0.0,R,1.0,Z,0.0,Z,0.0,R,1.0,R,1.0,R,100.0,R,18.0,Z,0.0,Z,0.0,R,18.0,R,8.0,R,44.0,R,13.0
128896,2022,A,,A,,A,,R,55.0,Z,0.0,Z,0.0,R,55.0,R,1.0,R,2.0,A,,A,,A,,A,,A,,A,,R,20.0
128902,2022,R,630.0,R,674.0,R,93.0,R,492.0,Z,0.0,Z,0.0,R,492.0,R,429.0,R,87.0,A,,A,,A,,A,,A,,A,,R,10.0
129002,2022,A,,A,,A,,R,71.0,R,0.0,Z,0.0,R,71.0,R,35.0,R,49.0,R,0.0,Z,0.0,Z,0.0,R,0.0,R,0.0,A,,R,13.0
129020,2022,R,4061.0,R,4887.0,R,83.0,R,3617.0,R,4.0,Z,0.0,R,3613.0,R,3286.0,R,91.0,R,13.0,Z,0.0,Z,0.0,R,13.0,R,9.0,R,69.0,R,16.0
129154,2022,R,53.0,R,1216.0,R,4.0,R,0.0,Z,0.0,Z,0.0,R,0.0,R,0.0,A,,R,0.0,Z,0.0,Z,0.0,R,0.0,R,0.0,A,,R,14.0
129181,2022,A,,A,,A,,R,218.0,R,0.0,R,0.0,R,218.0,R,162.0,R,74.0,R,79.0,R,0.0,R,0.0,R,79.0,R,55.0,R,70.0,R,25.0
129215,2022,R,712.0,R,1310.0,R,54.0,R,783.0,R,3.0,R,0.0,R,780.0,R,649.0,R,83.0,R,1.0,R,0.0,R,0.0,R,1.0,R,0.0,R,0.0,R,14.0
129242,2022,R,1324.0,R,1395.0,R,95.0,R,1256.0,Z,0.0,Z,0.0,R,1256.0,R,1144.0,R,91.0,R,0.0,Z,0.0,Z,0.0,R,0.0,R,0.0,A,,R,12.0
129349,2022,A,,A,,A,,R,15.0,Z,0.0,Z,0.0,R,15.0,R,15.0,R,100.0,R,2.0,Z,0.0,Z,0.0,R,2.0,R,2.0,R,100.0,R,17.0
129367,2022,R,276.0,R,862.0,R,32.0,R,213.0,Z,0.0,Z,0.0,R,213.0,R,125.0,R,59.0,R,170.0,Z,0.0,Z,0.0,R,170.0,R,67.0,R,39.0,R,14.0
129482,2022,A,,A,,A,,R,74.0,R,0.0,R,0.0,R,74.0,R,51.0,R,69.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,A,,R,13.0
129525,2022,R,1137.0,R,1341.0,R,85.0,R,812.0,Z,0.0,Z,0.0,R,812.0,R,604.0,R,74.0,R,5.0,Z,0.0,Z,0.0,R,5.0,R,2.0,R,40.0,R,8.0
129534,2022,R,12.0,R,83.0,R,14.0,R,11.0,R,0.0,R,0.0,R,11.0,R,4.0,R,36.0,R,5.0,R,0.0,R,0.0,R,5.0,R,3.0,R,60.0,R,8.0
129543,2022,R,455.0,R,1044.0,R,44.0,R,435.0,Z,0.0,Z,0.0,R,435.0,R,242.0,R,56.0,R,228.0,Z,0.0,Z,0.0,R,228.0,R,86.0,R,38.0,R,15.0
129695,2022,R,527.0,R,1445.0,R,36.0,R,568.0,Z,0.0,Z,0.0,R,568.0,R,353.0,R,62.0,R,364.0,Z,0.0,Z,0.0,R,364.0,R,150.0,R,41.0,R,14.0
129729,2022,R,661.0,R,1543.0,R,43.0,R,666.0,Z,0.0,Z,0.0,R,666.0,R,412.0,R,62.0,R,260.0,Z,0.0,Z,0.0,R,260.0,R,99.0,R,38.0,R,13.0
129756,2022,R,306.0,R,692.0,R,44.0,R,371.0,Z,0.0,Z,0.0,R,371.0,R,219.0,R,59.0,R,103.0,Z,0.0,Z,0.0,R,103.0,R,44.0,R,43.0,R,15.0
129774,2022,R,100.0,R,187.0,R,53.0,R,108.0,Z,0.0,Z,0.0,R,108.0,R,70.0,R,65.0,R,1.0,Z,0.0,Z,0.0,R,1.0,R,1.0,R,100.0,R,12.0
129808,2022,R,510.0,R,1011.0,R,50.0,R,514.0,Z,0.0,Z,0.0,R,514.0,R,288.0,R,56.0,R,180.0,Z,0.0,Z,0.0,R,180.0,R,64.0,R,36.0,R,14.0
129923,2022,A,,A,,A,,R,101.0,R,0.0,R,0.0,R,101.0,R,78.0,R,77.0,R,39.0,R,0.0,R,0.0,R,39.0,R,27.0,R,69.0,R,15.0
129932,2022,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,20.0
129941,2022,R,1224.0,R,1456.0,R,84.0,R,1253.0,R,1.0,R,0.0,R,1252.0,R,926.0,R,74.0,R,24.0,R,0.0,R,0.0,R,24.0,R,15.0,R,63.0,R,19.0
130004,2022,R,517.0,R,1334.0,R,39.0,R,435.0,Z,0.0,Z,0.0,R,435.0,R,292.0,R,67.0,R,265.0,Z,0.0,Z,0.0,R,265.0,R,115.0,R,43.0,R,20.0
130040,2022,R,212.0,R,424.0,R,50.0,R,215.0,Z,0.0,Z,0.0,R,215.0,R,132.0,R,61.0,R,53.0,Z,0.0,Z,0.0,R,53.0,R,24.0,R,45.0,R,14.0
130110,2022,R,33.0,R,89.0,R,37.0,R,25.0,R,0.0,R,0.0,R,25.0,R,16.0,R,64.0,R,13.0,Z,0.0,Z,0.0,R,13.0,R,4.0,R,31.0,R,9.0
130174,2022,A,,A,,A,,R,332.0,R,0.0,Z,0.0,R,332.0,R,182.0,R,55.0,R,0.0,R,0.0,Z,0.0,R,0.0,R,0.0,A,,R,15.0
130183,2022,R,801.0,R,3723.0,R,22.0,R,552.0,R,1.0,Z,0.0,R,551.0,R,191.0,R,35.0,R,623.0,R,0.0,Z,0.0,R,623.0,R,101.0,R,16.0,R,16.0
130217,2022,R,215.0,R,418.0,R,51.0,R,189.0,Z,0.0,Z,0.0,R,189.0,R,114.0,R,60.0,R,97.0,Z,0.0,Z,0.0,R,97.0,R,47.0,R,48.0,R,11.0
130226,2022,R,1604.0,R,1844.0,R,87.0,R,1492.0,Z,0.0,Z,0.0,R,1492.0,R,1310.0,R,88.0,R,0.0,Z,0.0,Z,0.0,R,0.0,R,0.0,A,,R,11.0
130253,2022,R,1774.0,R,1968.0,R,90.0,R,1839.0,Z,0.0,Z,0.0,R,1839.0,R,1556.0,R,85.0,R,1.0,Z,0.0,Z,0.0,R,1.0,R,1.0,R,100.0,R,16.0
130314,2022,R,189.0,R,246.0,R,77.0,R,186.0,Z,0.0,Z,0.0,R,186.0,R,145.0,R,78.0,R,0.0,Z,0.0,Z,0.0,R,0.0,R,0.0,A,,R,8.0
130396,2022,R,598.0,R,1816.0,R,33.0,R,652.0,Z,0.0,Z,0.0,R,652.0,R,389.0,R,60.0,R,415.0,Z,0.0,Z,0.0,R,415.0,R,197.0,R,47.0,R,14.0
130493,2022,R,1091.0,R,2347.0,R,46.0,R,1004.0,R,0.0,R,0.0,R,1004.0,R,735.0,R,73.0,R,17.0,R,0.0,R,0.0,R,17.0,R,7.0,R,41.0,R,11.0
130590,2022,R,563.0,R,617.0,R,91.0,R,521.0,Z,0.0,Z,0.0,R,521.0,R,469.0,R,90.0,R,2.0,Z,0.0,Z,0.0,R,2.0,R,2.0,R,100.0,R,8.0
130606,2022,R,497.0,R,1176.0,R,42.0,R,481.0,Z,0.0,Z,0.0,R,481.0,R,310.0,R,64.0,R,208.0,Z,0.0,Z,0.0,R,208.0,R,87.0,R,42.0,R,14.0
130624,2022,R,289.0,R,289.0,R,100.0,R,285.0,Z,0.0,Z,0.0,R,285.0,R,277.0,R,97.0,A,,A,,A,,A,,A,,A,,R,7.0
130697,2022,R,743.0,R,838.0,R,89.0,R,910.0,Z,0.0,Z,0.0,R,910.0,R,868.0,R,95.0,A,,A,,A,,A,,A,,A,,R,7.0
130776,2022,R,614.0,R,997.0,R,62.0,R,698.0,R,0.0,R,0.0,R,698.0,R,520.0,R,74.0,R,35.0,R,0.0,R,0.0,R,35.0,R,12.0,R,34.0,R,11.0
130794,2022,R,1554.0,R,1584.0,R,98.0,R,1786.0,Z,0.0,Z,0.0,R,1786.0,R,1752.0,R,98.0,A,,A,,A,,A,,A,,A,,R,6.0
130837,2022,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,6.0
130873,2022,A,,A,,A,,R,197.0,R,0.0,R,0.0,R,197.0,R,139.0,R,71.0,A,,A,,A,,A,,A,,A,,R,18.0
130907,2022,R,1680.0,R,4329.0,R,39.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,A,,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,A,,R,12.0
130934,2022,R,1255.0,R,1941.0,R,65.0,R,925.0,R,0.0,R,0.0,R,925.0,R,695.0,R,75.0,R,98.0,R,0.0,R,0.0,R,98.0,R,13.0,R,13.0,R,16.0
130943,2022,R,4894.0,R,5293.0,R,92.0,R,4263.0,R,9.0,R,0.0,R,4254.0,R,3868.0,R,91.0,R,13.0,Z,0.0,Z,0.0,R,13.0,R,8.0,R,62.0,R,15.0
130989,2022,R,99.0,R,171.0,R,58.0,R,124.0,R,1.0,R,0.0,R,123.0,R,88.0,R,72.0,R,3.0,R,0.0,R,0.0,R,3.0,R,1.0,R,33.0,R,17.0
131061,2022,A,,A,,A,,R,36.0,R,0.0,R,0.0,R,36.0,R,24.0,R,67.0,R,31.0,R,0.0,R,0.0,R,31.0,R,15.0,R,48.0,R,14.0
131113,2022,R,225.0,R,2860.0,R,8.0,R,203.0,R,0.0,R,0.0,R,203.0,R,113.0,R,56.0,R,273.0,R,0.0,R,0.0,R,273.0,R,62.0,R,23.0,R,12.0
131159,2022,R,1752.0,R,1940.0,R,90.0,R,2364.0,Z,0.0,Z,0.0,R,2364.0,R,2039.0,R,86.0,R,7.0,Z,0.0,Z,0.0,R,7.0,R,4.0,R,57.0,R,11.0
131283,2022,R,763.0,R,871.0,R,88.0,R,691.0,R,0.0,R,0.0,R,691.0,R,606.0,R,88.0,A,,A,,A,,A,,A,,A,,R,11.0
131399,2022,R,213.0,R,723.0,R,29.0,R,95.0,R,0.0,R,0.0,R,95.0,R,51.0,R,54.0,R,21.0,R,0.0,R,0.0,R,21.0,R,4.0,R,19.0,R,6.0
131450,2022,R,161.0,R,220.0,R,73.0,R,151.0,R,0.0,R,0.0,R,151.0,R,110.0,R,73.0,A,,A,,A,,A,,A,,A,,R,6.0
131469,2022,R,2930.0,R,3462.0,R,85.0,R,2563.0,R,4.0,Z,0.0,R,2559.0,R,2292.0,R,90.0,R,8.0,Z,0.0,Z,0.0,R,8.0,R,6.0,R,75.0,R,12.0
131496,2022,R,1573.0,R,2125.0,R,74.0,R,1581.0,R,0.0,R,0.0,R,1581.0,R,1527.0,R,97.0,R,4.0,R,0.0,R,0.0,R,4.0,R,4.0,R,100.0,R,11.0
131520,2022,R,2489.0,R,3203.0,R,78.0,R,2763.0,R,0.0,R,0.0,R,2763.0,R,2436.0,R,88.0,R,5.0,R,0.0,R,0.0,R,5.0,R,2.0,R,40.0,R,14.0
131803,2022,A,,A,,A,,R,1.0,R,0.0,R,0.0,R,1.0,R,1.0,R,100.0,R,12.0,R,0.0,R,0.0,R,12.0,R,6.0,R,50.0,R,41.0
131830,2022,A,,A,,A,,R,3.0,R,0.0,R,0.0,R,3.0,R,1.0,R,33.0,A,,A,,A,,A,,A,,A,,R,5.0
131876,2022,R,132.0,R,472.0,R,28.0,R,188.0,R,1.0,R,0.0,R,187.0,R,129.0,R,69.0,R,25.0,R,0.0,R,0.0,R,25.0,R,13.0,R,52.0,R,12.0
132374,2022,A,,A,,A,,R,865.0,R,0.0,R,0.0,R,865.0,R,584.0,R,68.0,A,,A,,A,,A,,A,,A,,R,9.0
132408,2022,R,24.0,R,151.0,R,16.0,R,23.0,R,0.0,R,0.0,R,23.0,R,17.0,R,74.0,R,2.0,R,0.0,R,0.0,R,2.0,R,2.0,R,100.0,R,8.0
132471,2022,R,589.0,R,1210.0,R,49.0,R,680.0,R,0.0,R,0.0,R,680.0,R,380.0,R,56.0,R,36.0,R,0.0,R,0.0,R,36.0,R,7.0,R,19.0,R,12.0
132602,2022,R,953.0,R,1093.0,R,87.0,R,808.0,R,0.0,R,0.0,R,808.0,R,415.0,R,51.0,R,4.0,R,0.0,R,0.0,R,4.0,R,1.0,R,25.0,R,15.0
132657,2022,R,790.0,R,958.0,R,82.0,R,778.0,R,0.0,R,0.0,R,778.0,R,576.0,R,74.0,R,19.0,R,0.0,R,0.0,R,19.0,R,2.0,R,11.0,R,18.0
132675,2022,A,,A,,A,,R,35.0,R,0.0,Z,0.0,R,35.0,R,11.0,R,31.0,R,5.0,R,0.0,R,0.0,R,5.0,R,0.0,R,0.0,R,7.0
132693,2022,R,1036.0,R,2360.0,R,44.0,Z,0.0,Z,0.0,Z,0.0,R,0.0,Z,0.0,A,,Z,0.0,Z,0.0,Z,0.0,R,0.0,Z,0.0,A,,R,18.0
132709,2022,R,3018.0,R,6661.0,R,45.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,A,,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,A,,R,29.0
132842,2022,R,3.0,R,84.0,R,4.0,R,6.0,R,0.0,R,0.0,R,6.0,R,4.0,R,67.0,R,12.0,R,0.0,R,0.0,R,12.0,R,8.0,R,67.0,R,15.0
132851,2022,R,742.0,R,1420.0,R,52.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,A,,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,A,,R,17.0
132879,2022,R,33.0,R,61.0,R,54.0,R,33.0,Z,0.0,Z,0.0,R,33.0,R,16.0,R,48.0,R,0.0,Z,0.0,Z,0.0,R,0.0,R,0.0,A,,R,10.0
132903,2022,R,6912.0,R,14658.0,R,47.0,R,6712.0,R,7.0,R,0.0,R,6705.0,R,6235.0,R,93.0,R,377.0,R,0.0,R,0.0,R,377.0,R,316.0,R,84.0,R,29.0
132976,2022,A,,A,,A,,R,118.0,R,0.0,R,0.0,R,118.0,R,93.0,R,79.0,A,,A,,A,,A,,A,,A,,R,15.0
133021,2022,R,280.0,R,455.0,R,62.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,A,,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,A,,R,18.0
133155,2022,A,,A,,A,,R,296.0,R,0.0,R,0.0,R,296.0,R,217.0,R,73.0,R,156.0,R,0.0,R,0.0,R,156.0,R,147.0,R,94.0,R,20.0
133386,2022,R,1058.0,R,2316.0,R,46.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,A,,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,A,,R,16.0
