UNITID,Year,XGRCOHRT,GRCOHRT,XUGENTER,UGENTERN,XPGRCOHR,PGRCOHRT,XRRFTCT,RRFTCT,XRRFTEX,RRFTEX,XRRFTCTA,RRFTCTA,XRET_NMF,RET_NMF,XRET_PCF,RET_PCF,XRRPTCT,RRPTCT,XRRPTEX,RRPTEX,XRRPTCTA,RRPTCTA,XRET_NMP,RET_NMP,XRET_PCP,RET_PCP,XSTUFACR,STUFACR 
157748,2012,R,70.0,R,155.0,R,45.0,R,45.0,R,0.0,R,45.0,R,37.0,R,82.0,R,9.0,R,0.0,R,9.0,R,8.0,R,89.0,R,26
157757,2012,R,171.0,R,376.0,R,45.0,R,152.0,Z,0.0,R,152.0,R,113.0,R,74.0,R,19.0,Z,0.0,R,19.0,R,1.0,R,5.0,R,12
157766,2012,R,120.0,R,154.0,R,78.0,R,235.0,R,1.0,R,234.0,R,86.0,R,37.0,R,30.0,R,0.0,R,30.0,R,23.0,R,77.0,R,11
157793,2012,R,227.0,R,373.0,R,61.0,R,0.0,R,0.0,R,0.0,R,0.0,A,,R,0.0,R,0.0,R,0.0,R,0.0,A,,R,18
157809,2012,R,263.0,R,603.0,R,44.0,R,255.0,R,0.0,R,255.0,R,167.0,R,65.0,R,4.0,R,0.0,R,4.0,R,2.0,R,50.0,R,14
157818,2012,R,333.0,R,352.0,R,95.0,R,241.0,Z,0.0,R,241.0,R,213.0,R,88.0,R,0.0,R,0.0,R,0.0,R,0.0,A,,R,11
157827,2012,A,,A,,A,,R,35.0,R,0.0,R,35.0,R,16.0,R,46.0,R,24.0,R,0.0,R,24.0,R,9.0,R,38.0,R,20
157863,2012,R,212.0,R,295.0,R,72.0,R,193.0,R,0.0,R,193.0,R,102.0,R,53.0,R,1.0,R,0.0,R,1.0,R,1.0,R,100.0,R,10
157951,2012,R,3296.0,R,4402.0,R,75.0,R,2533.0,R,0.0,R,2533.0,R,1807.0,R,71.0,R,34.0,R,0.0,R,34.0,R,10.0,R,29.0,R,19
158088,2012,R,384.0,R,883.0,R,43.0,R,350.0,R,0.0,R,350.0,R,192.0,R,55.0,R,134.0,R,0.0,R,134.0,R,51.0,R,38.0,R,7
158158,2012,A,,A,,A,,R,27.0,R,0.0,R,27.0,R,20.0,R,74.0,R,12.0,R,0.0,R,12.0,R,8.0,R,67.0,R,12
158246,2012,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,16
158325,2012,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,7
158334,2012,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,4
158343,2012,A,,A,,A,,R,19.0,R,1.0,R,18.0,R,18.0,R,100.0,R,15.0,R,0.0,R,15.0,R,14.0,R,93.0,R,25
158352,2012,R,275.0,R,782.0,R,35.0,R,392.0,Z,0.0,R,392.0,R,191.0,R,49.0,R,126.0,Z,0.0,R,126.0,R,46.0,R,37.0,R,30
158431,2012,R,1272.0,R,2815.0,R,45.0,R,1185.0,R,0.0,R,1185.0,R,588.0,R,50.0,R,333.0,R,0.0,R,333.0,R,123.0,R,37.0,R,31
158440,2012,A,,A,,A,,R,33.0,R,0.0,R,33.0,R,22.0,R,67.0,A,,A,,A,,A,,A,,R,14
158477,2012,R,158.0,R,188.0,R,84.0,R,239.0,R,0.0,R,239.0,R,164.0,R,69.0,A,,A,,A,,A,,A,,R,9
158538,2012,A,,A,,A,,R,10.0,Z,0.0,R,10.0,R,8.0,R,80.0,A,,A,,A,,A,,A,,R,20
158617,2012,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,20
158644,2012,A,,A,,A,,R,19.0,R,0.0,R,19.0,R,13.0,R,68.0,R,6.0,R,0.0,R,6.0,R,4.0,R,67.0,R,12
158662,2012,R,1961.0,R,5272.0,R,37.0,R,2623.0,R,0.0,R,2623.0,R,1365.0,R,52.0,R,1129.0,R,0.0,R,1129.0,R,450.0,R,40.0,R,18
158723,2012,R,127.0,R,127.0,R,100.0,R,167.0,R,0.0,R,167.0,R,128.0,R,77.0,A,,A,,A,,A,,A,,R,16
158769,2012,R,169.0,R,385.0,R,44.0,R,292.0,R,0.0,R,292.0,R,240.0,R,82.0,R,218.0,R,0.0,R,218.0,R,115.0,R,53.0,R,16
158778,2012,A,,A,,A,,R,17.0,R,0.0,R,17.0,R,17.0,R,100.0,A,,A,,A,,A,,A,,R,20
158787,2012,A,,A,,A,,R,50.0,R,0.0,R,50.0,R,33.0,R,66.0,A,,A,,A,,A,,A,,R,15
158802,2012,R,343.0,R,442.0,R,78.0,R,351.0,R,0.0,R,351.0,R,237.0,R,68.0,R,3.0,R,0.0,R,3.0,R,1.0,R,33.0,R,14
158884,2012,R,134.0,R,817.0,R,16.0,R,190.0,Z,0.0,R,190.0,R,81.0,R,43.0,R,109.0,Z,0.0,R,109.0,R,45.0,R,41.0,R,24
159009,2012,R,746.0,R,1132.0,R,66.0,R,743.0,R,0.0,R,743.0,R,510.0,R,69.0,R,17.0,R,1.0,R,16.0,R,10.0,R,63.0,R,21
159027,2012,A,,A,,A,,R,27.0,R,0.0,R,27.0,R,23.0,R,85.0,A,,A,,A,,A,,A,,R,14
159197,2012,R,154.0,R,174.0,R,89.0,R,170.0,R,1.0,R,169.0,R,109.0,R,64.0,A,,A,,A,,A,,A,,R,15
159319,2012,A,,A,,A,,R,12.0,R,0.0,R,12.0,R,6.0,R,50.0,A,,A,,A,,A,,A,,R,10
159328,2012,A,,A,,A,,R,27.0,R,0.0,R,27.0,R,20.0,R,74.0,A,,A,,A,,A,,A,,R,10
159373,2012,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,5
159382,2012,R,317.0,R,836.0,R,38.0,R,120.0,R,0.0,R,120.0,R,51.0,R,43.0,R,13.0,R,0.0,R,13.0,R,5.0,R,38.0,R,15
159391,2012,R,5717.0,R,7174.0,R,80.0,R,5283.0,R,0.0,R,5283.0,R,4385.0,R,83.0,R,7.0,R,0.0,R,7.0,R,3.0,R,43.0,R,23
159407,2012,R,568.0,R,1006.0,R,56.0,R,627.0,R,1.0,R,626.0,R,310.0,R,50.0,R,172.0,R,0.0,R,172.0,R,80.0,R,47.0,R,23
159416,2012,R,364.0,R,1404.0,R,26.0,R,315.0,R,0.0,R,315.0,R,207.0,R,66.0,R,6.0,R,0.0,R,6.0,R,5.0,R,83.0,R,22
159443,2012,R,517.0,R,1919.0,R,27.0,R,649.0,R,0.0,R,649.0,R,376.0,R,58.0,R,248.0,R,0.0,R,248.0,R,77.0,R,31.0,R,16
159513,2012,A,,A,,A,,R,43.0,R,1.0,R,42.0,R,37.0,R,88.0,A,,A,,A,,A,,A,,R,14
159522,2012,A,,A,,A,,R,55.0,R,0.0,R,55.0,R,43.0,R,78.0,A,,A,,A,,A,,A,,R,14
159531,2012,A,,A,,A,,R,38.0,R,0.0,R,38.0,R,33.0,R,87.0,A,,A,,A,,A,,A,,R,12
159568,2012,R,292.0,R,380.0,R,77.0,R,317.0,R,0.0,R,317.0,R,204.0,R,64.0,R,23.0,R,1.0,R,22.0,R,13.0,R,59.0,R,16
159601,2012,A,,A,,A,,R,6.0,R,0.0,R,6.0,R,4.0,R,67.0,A,,A,,A,,A,,A,,R,4
159647,2012,R,1269.0,R,2665.0,R,48.0,R,1579.0,R,0.0,R,1579.0,R,1201.0,R,76.0,R,49.0,R,0.0,R,49.0,R,11.0,R,22.0,R,21
159656,2012,R,867.0,R,1066.0,R,81.0,R,859.0,R,0.0,R,859.0,R,629.0,R,73.0,R,0.0,R,0.0,R,0.0,R,0.0,A,,R,11
159717,2012,R,1297.0,R,2234.0,R,58.0,R,1314.0,R,2.0,R,1312.0,R,895.0,R,68.0,R,44.0,R,0.0,R,44.0,R,21.0,R,48.0,R,21
159939,2012,R,858.0,R,1709.0,R,50.0,R,1044.0,Z,0.0,R,1044.0,R,675.0,R,65.0,R,60.0,Z,0.0,R,60.0,R,21.0,R,35.0,R,21
159948,2012,R,49.0,R,279.0,R,18.0,R,35.0,R,0.0,R,35.0,R,24.0,R,69.0,R,32.0,R,0.0,R,32.0,R,22.0,R,69.0,R,25
159966,2012,R,1035.0,R,1615.0,R,64.0,R,983.0,R,1.0,R,982.0,R,699.0,R,71.0,R,150.0,R,0.0,R,150.0,R,77.0,R,51.0,R,20
159993,2012,R,1288.0,R,2594.0,R,50.0,R,1157.0,R,0.0,R,1157.0,R,786.0,R,68.0,R,19.0,Z,0.0,R,19.0,R,6.0,R,32.0,R,24
160010,2012,R,400.0,R,1678.0,R,24.0,R,406.0,R,5.0,R,401.0,R,244.0,R,61.0,R,229.0,R,0.0,R,229.0,R,132.0,R,58.0,R,21
160038,2012,R,1287.0,R,1977.0,R,65.0,R,1085.0,R,0.0,R,1085.0,R,734.0,R,68.0,R,65.0,R,0.0,R,65.0,R,29.0,R,45.0,R,22
160065,2012,R,59.0,R,245.0,R,24.0,R,48.0,R,0.0,R,48.0,R,37.0,R,77.0,R,12.0,R,0.0,R,12.0,R,7.0,R,58.0,R,12
160074,2012,R,100.0,R,377.0,R,27.0,R,57.0,R,0.0,R,57.0,R,40.0,R,70.0,R,4.0,R,0.0,R,4.0,R,1.0,R,25.0,R,18
160117,2012,A,,A,,A,,R,14.0,Z,0.0,R,14.0,R,11.0,R,79.0,A,,A,,A,,A,,A,,R,4
160126,2012,A,,A,,A,,R,19.0,R,0.0,R,19.0,R,9.0,R,47.0,A,,A,,A,,A,,A,,R,3
160135,2012,A,,A,,A,,R,24.0,R,0.0,R,24.0,R,9.0,R,38.0,A,,A,,A,,A,,A,,R,6
160199,2012,A,,A,,A,,R,33.0,R,0.0,R,33.0,R,28.0,R,85.0,A,,A,,A,,A,,A,,R,15
160320,2012,A,,A,,A,,R,63.0,Z,0.0,R,63.0,R,42.0,R,67.0,A,,A,,A,,A,,A,,R,12
160409,2012,R,12.0,R,48.0,R,25.0,R,9.0,R,0.0,R,9.0,R,9.0,R,100.0,A,,A,,A,,A,,A,,R,8
160445,2012,A,,A,,A,,R,33.0,Z,0.0,R,33.0,R,28.0,R,85.0,A,,A,,A,,A,,A,,R,13
160472,2012,A,,A,,A,,R,43.0,R,0.0,R,43.0,R,34.0,R,79.0,A,,A,,A,,A,,A,,R,10
160481,2012,R,368.0,R,919.0,R,40.0,R,512.0,Z,0.0,R,512.0,R,276.0,R,54.0,R,109.0,Z,0.0,R,109.0,R,50.0,R,46.0,R,18
160524,2012,A,,A,,A,,R,160.0,R,1.0,R,159.0,R,100.0,R,63.0,A,,A,,A,,A,,A,,R,18
160579,2012,R,580.0,R,1378.0,R,42.0,R,495.0,R,13.0,R,482.0,R,207.0,R,43.0,R,139.0,R,0.0,R,139.0,R,35.0,R,25.0,R,23
160597,2012,A,,A,,A,,R,20.0,R,0.0,R,20.0,R,17.0,R,85.0,R,10.0,R,0.0,R,10.0,R,10.0,R,100.0,R,20
160612,2012,R,2288.0,R,4664.0,R,49.0,R,2281.0,R,0.0,R,2281.0,R,1530.0,R,67.0,R,140.0,R,0.0,R,140.0,R,61.0,R,44.0,R,24
160621,2012,R,743.0,R,1039.0,R,72.0,R,831.0,R,0.0,R,831.0,R,571.0,R,69.0,R,15.0,R,0.0,R,15.0,R,8.0,R,53.0,R,15
160630,2012,R,172.0,R,630.0,R,27.0,R,104.0,R,0.0,R,104.0,R,63.0,R,61.0,R,35.0,R,0.0,R,35.0,R,16.0,R,46.0,R,19
160649,2012,R,349.0,R,875.0,R,40.0,R,357.0,R,0.0,R,357.0,R,181.0,R,51.0,R,44.0,R,0.0,R,44.0,R,22.0,R,50.0,R,19
160658,2012,R,2704.0,R,3750.0,R,72.0,R,2929.0,R,0.0,R,2929.0,R,2155.0,R,74.0,R,37.0,R,0.0,R,37.0,R,13.0,R,35.0,R,22
160667,2012,R,350.0,R,720.0,R,49.0,R,375.0,R,0.0,R,375.0,R,193.0,R,51.0,R,315.0,R,0.0,R,315.0,R,183.0,R,58.0,R,20
160755,2012,R,1641.0,R,1713.0,R,96.0,R,1642.0,R,0.0,R,1642.0,R,1463.0,R,89.0,A,,A,,A,,A,,A,,R,9
160904,2012,R,659.0,R,789.0,R,84.0,R,784.0,R,0.0,R,784.0,R,509.0,R,65.0,R,2.0,R,0.0,R,2.0,R,0.0,R,0.0,R,13
160913,2012,R,212.0,R,873.0,R,24.0,R,217.0,R,0.0,R,217.0,R,169.0,R,78.0,R,96.0,R,0.0,R,96.0,R,63.0,R,66.0,R,28
160940,2012,A,,A,,A,,R,0.0,R,0.0,R,0.0,R,0.0,A,,R,0.0,R,0.0,R,0.0,R,0.0,A,,R,23
160959,2012,R,72.0,R,106.0,R,68.0,R,76.0,R,0.0,R,76.0,R,63.0,R,83.0,R,0.0,R,0.0,R,0.0,R,0.0,A,,R,9
160977,2012,R,503.0,R,519.0,R,97.0,R,502.0,R,1.0,R,501.0,R,477.0,R,95.0,A,,A,,A,,A,,A,,R,10
160995,2012,A,,A,,A,,R,88.0,R,0.0,R,88.0,R,44.0,R,50.0,R,2.0,R,0.0,R,2.0,R,0.0,R,0.0,R,26
161004,2012,R,492.0,R,501.0,R,98.0,R,483.0,R,0.0,R,483.0,R,469.0,R,97.0,R,0.0,R,0.0,R,0.0,R,0.0,A,,R,9
161022,2012,R,2.0,R,3.0,R,67.0,R,4.0,R,0.0,R,4.0,R,2.0,R,50.0,R,0.0,R,0.0,R,0.0,R,0.0,A,,R,7
161077,2012,R,430.0,R,1389.0,R,31.0,R,505.0,R,0.0,R,505.0,R,266.0,R,53.0,R,197.0,R,0.0,R,197.0,R,101.0,R,51.0,R,16
161086,2012,R,493.0,R,498.0,R,99.0,R,467.0,R,0.0,R,467.0,R,443.0,R,95.0,A,,A,,A,,A,,A,,R,10
161138,2012,R,382.0,R,758.0,R,50.0,R,366.0,R,0.0,R,366.0,R,215.0,R,59.0,R,79.0,R,0.0,R,79.0,R,30.0,R,38.0,R,22
161165,2012,R,380.0,R,624.0,R,61.0,R,466.0,R,0.0,R,466.0,R,338.0,R,73.0,R,4.0,R,0.0,R,4.0,R,2.0,R,50.0,R,16
161192,2012,R,189.0,R,503.0,R,38.0,R,217.0,R,1.0,R,216.0,R,124.0,R,57.0,R,101.0,Z,0.0,R,101.0,R,43.0,R,43.0,R,20
161208,2012,R,11.0,R,49.0,R,22.0,R,10.0,R,0.0,R,10.0,R,10.0,R,100.0,A,,A,,A,,A,,A,,R,7
161217,2012,R,312.0,R,1311.0,R,24.0,R,203.0,R,0.0,R,203.0,R,105.0,R,52.0,R,112.0,R,0.0,R,112.0,R,52.0,R,46.0,R,18
161226,2012,R,422.0,R,588.0,R,72.0,R,474.0,R,0.0,R,474.0,R,338.0,R,71.0,R,1.0,R,0.0,R,1.0,R,1.0,R,100.0,R,14
161235,2012,R,175.0,R,472.0,R,37.0,R,133.0,Z,0.0,R,133.0,R,85.0,R,64.0,R,4.0,Z,0.0,R,4.0,R,3.0,R,75.0,R,16
161244,2012,R,126.0,R,367.0,R,34.0,R,100.0,R,0.0,R,100.0,R,67.0,R,67.0,R,6.0,R,0.0,R,6.0,R,2.0,R,33.0,R,13
161253,2012,R,1949.0,R,2892.0,R,67.0,R,1735.0,R,0.0,R,1735.0,R,1323.0,R,76.0,R,27.0,R,0.0,R,27.0,R,12.0,R,44.0,R,15
161299,2012,R,268.0,R,404.0,R,66.0,R,268.0,R,0.0,R,268.0,R,199.0,R,74.0,A,,A,,A,,A,,A,,R,13
161341,2012,R,172.0,R,733.0,R,23.0,R,177.0,R,0.0,R,177.0,R,103.0,R,58.0,R,6.0,R,0.0,R,6.0,R,5.0,R,83.0,R,13
161457,2012,R,632.0,R,1105.0,R,57.0,R,527.0,R,0.0,R,527.0,R,395.0,R,75.0,R,1.0,R,0.0,R,1.0,R,0.0,R,0.0,R,13
161484,2012,R,129.0,R,395.0,R,33.0,R,146.0,R,0.0,R,146.0,R,97.0,R,66.0,R,36.0,R,0.0,R,36.0,R,14.0,R,39.0,R,12
161493,2012,A,,A,,A,,R,119.0,Z,0.0,R,119.0,R,78.0,R,66.0,R,20.0,Z,0.0,R,20.0,R,7.0,R,35.0,R,15
161509,2012,R,82.0,R,120.0,R,68.0,R,102.0,Z,0.0,R,102.0,R,76.0,R,75.0,R,0.0,R,0.0,R,0.0,R,0.0,A,,R,10
161518,2012,R,269.0,R,1404.0,R,19.0,R,259.0,R,0.0,R,259.0,R,194.0,R,75.0,R,0.0,R,0.0,R,0.0,R,0.0,A,,R,15
161527,2012,A,,A,,A,,R,61.0,R,0.0,R,61.0,R,42.0,R,69.0,R,15.0,R,0.0,R,15.0,R,12.0,R,80.0,R,15
161545,2012,R,1007.0,R,1975.0,R,51.0,R,1066.0,R,0.0,R,1066.0,R,593.0,R,56.0,R,327.0,R,0.0,R,327.0,R,160.0,R,49.0,R,20
161554,2012,R,823.0,R,2503.0,R,33.0,R,661.0,R,1.0,R,660.0,R,425.0,R,64.0,R,49.0,R,0.0,R,49.0,R,20.0,R,41.0,R,15
161563,2012,R,244.0,R,674.0,R,36.0,R,216.0,R,0.0,R,216.0,R,143.0,R,66.0,R,0.0,R,0.0,R,0.0,R,0.0,A,,R,21
161572,2012,R,120.0,R,155.0,R,77.0,R,128.0,R,0.0,R,128.0,R,97.0,R,76.0,R,0.0,R,0.0,R,0.0,R,0.0,A,,R,11
161581,2012,R,111.0,R,125.0,R,89.0,R,132.0,R,1.0,R,131.0,R,69.0,R,53.0,R,13.0,R,0.0,R,13.0,R,3.0,R,23.0,R,16
161615,2012,A,,A,,A,,R,11.0,Z,0.0,R,11.0,R,7.0,R,64.0,R,1.0,Z,0.0,R,1.0,R,1.0,R,100.0,R,12
161651,2012,A,,A,,A,,R,19.0,R,0.0,R,19.0,R,12.0,R,63.0,R,10.0,R,0.0,R,10.0,R,7.0,R,70.0,R,10
161688,2012,R,503.0,R,1189.0,R,42.0,R,390.0,R,0.0,R,390.0,R,202.0,R,52.0,R,139.0,R,0.0,R,139.0,R,49.0,R,35.0,R,14
161767,2012,R,1701.0,R,5027.0,R,34.0,R,1815.0,R,0.0,R,1815.0,R,1158.0,R,64.0,R,1261.0,R,0.0,R,1261.0,R,582.0,R,46.0,R,16
161776,2012,A,,A,,A,,R,67.0,R,0.0,R,67.0,R,45.0,R,67.0,A,,A,,A,,A,,A,,R,32
161800,2012,A,,A,,A,,R,31.0,R,0.0,R,31.0,R,20.0,R,65.0,R,4.0,R,0.0,R,4.0,R,2.0,R,50.0,R,25
161855,2012,A,,A,,A,,R,12.0,R,0.0,R,12.0,R,10.0,R,83.0,R,8.0,R,0.0,R,8.0,R,8.0,R,100.0,R,25
161864,2012,R,449.0,R,1588.0,R,28.0,R,850.0,R,0.0,R,850.0,R,316.0,R,37.0,R,705.0,R,0.0,R,705.0,R,193.0,R,27.0,R,14
161873,2012,R,215.0,R,827.0,R,26.0,R,155.0,R,0.0,R,155.0,R,113.0,R,73.0,R,22.0,R,0.0,R,22.0,R,16.0,R,73.0,R,19
162007,2012,R,477.0,R,985.0,R,48.0,R,573.0,R,0.0,R,573.0,R,405.0,R,71.0,R,9.0,R,0.0,R,9.0,R,6.0,R,67.0,R,16
162061,2012,R,65.0,R,118.0,R,55.0,R,67.0,R,0.0,R,67.0,R,55.0,R,82.0,R,0.0,R,0.0,R,0.0,R,0.0,A,,R,12
162104,2012,R,290.0,R,730.0,R,40.0,R,277.0,R,0.0,R,277.0,R,165.0,R,60.0,R,233.0,R,0.0,R,233.0,R,167.0,R,72.0,R,13
162122,2012,R,1250.0,R,2966.0,R,42.0,R,1049.0,R,0.0,R,1049.0,R,604.0,R,58.0,R,773.0,R,0.0,R,773.0,R,308.0,R,40.0,R,21
162168,2012,R,348.0,R,778.0,R,45.0,R,376.0,R,0.0,R,376.0,R,214.0,R,57.0,R,297.0,R,0.0,R,297.0,R,116.0,R,39.0,R,18
162210,2012,R,133.0,R,220.0,R,60.0,R,164.0,R,0.0,R,164.0,R,118.0,R,72.0,R,1.0,R,0.0,R,1.0,R,1.0,R,100.0,R,11
162283,2012,R,425.0,R,795.0,R,53.0,R,478.0,R,0.0,R,478.0,R,315.0,R,66.0,R,48.0,R,0.0,R,48.0,R,13.0,R,27.0,R,14
162335,2012,A,,A,,A,,R,20.0,Z,0.0,R,20.0,R,18.0,R,90.0,A,,A,,A,,A,,A,,R,15
162371,2012,A,,A,,A,,R,192.0,R,4.0,R,188.0,R,150.0,R,80.0,A,,A,,A,,A,,A,,R,18
162557,2012,R,860.0,R,1808.0,R,48.0,R,908.0,R,0.0,R,908.0,R,584.0,R,64.0,R,551.0,R,0.0,R,551.0,R,259.0,R,47.0,R,17
162584,2012,R,813.0,R,1287.0,R,63.0,R,825.0,R,0.0,R,825.0,R,595.0,R,72.0,R,1.0,R,0.0,R,1.0,R,1.0,R,100.0,R,16
162609,2012,R,219.0,R,364.0,R,60.0,R,266.0,R,0.0,R,266.0,R,161.0,R,61.0,R,4.0,R,0.0,R,4.0,R,1.0,R,25.0,R,16
162654,2012,R,410.0,R,465.0,R,88.0,R,367.0,R,0.0,R,367.0,R,307.0,R,84.0,A,,A,,A,,A,,A,,R,9
162681,2012,A,,A,,A,,R,0.0,R,0.0,R,0.0,R,0.0,A,,R,1.0,R,0.0,R,1.0,R,0.0,R,0.0,R,24
162690,2012,R,445.0,R,1342.0,R,33.0,R,458.0,R,0.0,R,458.0,R,286.0,R,62.0,R,521.0,R,0.0,R,521.0,R,222.0,R,43.0,R,18
162706,2012,R,1001.0,R,2142.0,R,47.0,R,1032.0,R,0.0,R,1032.0,R,665.0,R,64.0,R,495.0,R,0.0,R,495.0,R,227.0,R,46.0,R,20
162760,2012,R,270.0,R,440.0,R,61.0,R,311.0,R,2.0,R,309.0,R,237.0,R,77.0,R,0.0,R,0.0,R,0.0,R,0.0,A,,R,12
162779,2012,R,985.0,R,2486.0,R,40.0,R,987.0,R,0.0,R,987.0,R,649.0,R,66.0,R,554.0,R,0.0,R,554.0,R,254.0,R,46.0,R,16
162830,2012,A,,A,,A,,R,30.0,R,0.0,R,30.0,R,23.0,R,77.0,A,,A,,A,,A,,A,,R,14
162928,2012,R,1391.0,R,1697.0,R,82.0,R,1357.0,R,7.0,R,1350.0,R,1304.0,R,97.0,A,,A,,A,,A,,A,,R,10
162982,2012,A,,A,,A,,R,7.0,R,0.0,R,7.0,R,6.0,R,86.0,A,,A,,A,,A,,A,,R,16
163028,2012,A,,A,,A,,R,185.0,R,0.0,R,185.0,R,127.0,R,69.0,R,50.0,R,0.0,R,50.0,R,34.0,R,68.0,R,18
163046,2012,R,1072.0,R,1135.0,R,94.0,R,1070.0,R,0.0,R,1070.0,R,939.0,R,88.0,R,1.0,R,0.0,R,1.0,R,1.0,R,100.0,R,12
163107,2012,A,,A,,A,,R,8.0,R,0.0,R,8.0,R,7.0,R,88.0,R,6.0,R,0.0,R,6.0,R,5.0,R,83.0,R,25
163204,2012,R,166.0,R,7099.0,R,2.0,R,158.0,R,0.0,R,158.0,R,46.0,R,29.0,R,946.0,R,0.0,R,946.0,R,162.0,R,17.0,R,18
163259,2012,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,6
163268,2012,R,1547.0,R,2956.0,R,52.0,R,1416.0,R,0.0,R,1416.0,R,1202.0,R,85.0,R,11.0,R,0.0,R,11.0,R,8.0,R,73.0,R,19
163286,2012,R,3893.0,R,5945.0,R,65.0,R,3989.0,R,0.0,R,3989.0,R,3738.0,R,94.0,R,3.0,R,0.0,R,3.0,R,3.0,R,100.0,R,18
163295,2012,R,413.0,R,501.0,R,82.0,R,496.0,R,0.0,R,496.0,R,422.0,R,85.0,R,0.0,R,0.0,R,0.0,R,0.0,A,,R,9
163338,2012,R,882.0,R,1120.0,R,79.0,R,748.0,R,0.0,R,748.0,R,513.0,R,69.0,R,8.0,R,0.0,R,8.0,R,3.0,R,38.0,R,16
163347,2012,A,,A,,A,,R,77.0,Z,0.0,R,77.0,R,51.0,R,66.0,A,,A,,A,,A,,A,,R,25
163408,2012,A,,A,,A,,R,19.0,R,0.0,R,19.0,R,10.0,R,53.0,R,9.0,R,0.0,R,9.0,R,6.0,R,67.0,R,25
163426,2012,R,2068.0,R,7163.0,R,29.0,R,2028.0,R,0.0,R,2028.0,R,1505.0,R,74.0,R,1560.0,R,0.0,R,1560.0,R,804.0,R,52.0,R,14
163453,2012,R,1017.0,R,1519.0,R,67.0,R,1066.0,R,0.0,R,1066.0,R,764.0,R,72.0,R,20.0,R,0.0,R,20.0,R,9.0,R,45.0,R,10
163462,2012,R,447.0,R,515.0,R,87.0,R,572.0,R,0.0,R,572.0,R,458.0,R,80.0,A,,A,,A,,A,,A,,R,14
163532,2012,R,34.0,R,85.0,R,40.0,R,45.0,R,0.0,R,45.0,R,35.0,R,78.0,A,,A,,A,,A,,A,,R,18
163541,2012,A,,A,,A,,R,52.0,R,0.0,R,52.0,R,26.0,R,50.0,R,23.0,R,0.0,R,23.0,R,12.0,R,52.0,R,25
163578,2012,R,128.0,R,325.0,R,39.0,R,138.0,R,0.0,R,138.0,R,96.0,R,70.0,R,2.0,R,0.0,R,2.0,R,1.0,R,50.0,R,12
163657,2012,R,1017.0,R,3984.0,R,26.0,R,1235.0,R,0.0,R,1235.0,R,637.0,R,52.0,R,1676.0,R,0.0,R,1676.0,R,720.0,R,43.0,R,16
163736,2012,A,,A,,A,,R,126.0,R,0.0,R,126.0,R,89.0,R,71.0,A,,A,,A,,A,,A,,R,63
163754,2012,A,,A,,A,,R,16.0,R,0.0,R,16.0,R,11.0,R,69.0,R,2.0,R,0.0,R,2.0,R,2.0,R,100.0,R,4
163815,2012,A,,A,,A,,R,8.0,R,0.0,R,8.0,R,7.0,R,88.0,R,13.0,R,0.0,R,13.0,R,12.0,R,92.0,R,25
163842,2012,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,5
163851,2012,R,1230.0,R,2268.0,R,54.0,R,1246.0,R,0.0,R,1246.0,R,1043.0,R,84.0,R,2.0,R,0.0,R,2.0,R,2.0,R,100.0,R,17
163912,2012,R,419.0,R,525.0,R,80.0,R,446.0,R,0.0,R,446.0,R,389.0,R,87.0,R,0.0,R,0.0,R,0.0,R,0.0,A,,R,10
163921,2012,R,92.0,R,194.0,R,47.0,R,93.0,R,0.0,R,93.0,R,43.0,R,46.0,R,31.0,R,0.0,R,31.0,R,13.0,R,42.0,R,6
163976,2012,R,118.0,R,118.0,R,100.0,R,148.0,R,0.0,R,148.0,R,120.0,R,81.0,A,,A,,A,,A,,A,,R,8
164058,2012,A,,A,,A,,R,70.0,R,1.0,R,69.0,R,52.0,R,75.0,A,,A,,A,,A,,A,,R,36
164076,2012,R,2463.0,R,4572.0,R,54.0,R,2536.0,R,0.0,R,2536.0,R,2169.0,R,86.0,R,1.0,R,0.0,R,1.0,R,0.0,R,0.0,R,17
164100,2012,A,,A,,A,,R,80.0,R,0.0,R,80.0,R,63.0,R,79.0,A,,A,,A,,A,,A,,R,18
164155,2012,R,1186.0,R,1186.0,R,100.0,R,1194.0,R,0.0,R,1194.0,R,1163.0,R,97.0,A,,A,,A,,A,,A,,R,9
164173,2012,R,860.0,R,1354.0,R,64.0,R,866.0,R,0.0,R,866.0,R,600.0,R,69.0,R,2.0,R,0.0,R,2.0,R,0.0,R,0.0,R,15
164207,2012,R,9.0,R,35.0,R,26.0,R,11.0,R,0.0,R,11.0,R,7.0,R,64.0,R,1.0,R,0.0,R,1.0,R,0.0,R,0.0,R,10
164216,2012,R,397.0,R,466.0,R,85.0,R,399.0,R,0.0,R,399.0,R,338.0,R,85.0,A,,A,,A,,A,,A,,R,12
