UNITID,Year,XGRCOHRT,GRCOHRT,XUGENTER,UGENTERN,XPGRCOHR,PGRCOHRT,XRRFTCT,RRFTCT,XRRFTEX,RRFTEX,XRRFTIN,RRFTIN,XRRFTCTA,RRFTCTA,XRET_NMF,RET_NMF,XRET_PCF,RET_PCF,XRRPTCT,RRPTCT,XRRPTEX,RRPTEX,XRRPTIN,RRPTIN,XRRPTCTA,RRPTCTA,XRET_NMP,RET_NMP,XRET_PCP,RET_PCP,XSTUFACR,STUFACR 
148292,2021,R,126.0,R,1020.0,R,12.0,R,187.0,R,0.0,R,0.0,R,187.0,R,121.0,R,65.0,R,120.0,R,1.0,R,0.0,R,119.0,R,54.0,R,45.0,R,13.0
148380,2021,R,714.0,R,1897.0,R,38.0,R,716.0,R,0.0,R,0.0,R,716.0,R,484.0,R,68.0,R,391.0,R,28.0,R,0.0,R,363.0,R,151.0,R,42.0,R,17.0
148405,2021,R,202.0,R,305.0,R,66.0,R,180.0,R,0.0,R,0.0,R,180.0,R,119.0,R,66.0,A,,A,,A,,A,,A,,A,,R,10.0
148487,2021,R,506.0,R,906.0,R,56.0,R,487.0,R,0.0,R,0.0,R,487.0,R,251.0,R,52.0,R,9.0,R,0.0,R,0.0,R,9.0,R,1.0,R,11.0,R,11.0
148496,2021,R,461.0,R,622.0,R,74.0,R,465.0,R,0.0,R,0.0,R,465.0,R,359.0,R,77.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,A,,R,10.0
148511,2021,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,5.0
148575,2021,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,7.0
148584,2021,R,202.0,R,462.0,R,44.0,R,209.0,R,0.0,R,0.0,R,209.0,R,152.0,R,73.0,R,1.0,R,0.0,R,0.0,R,1.0,R,0.0,R,0.0,R,13.0
148593,2021,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,8.0
148627,2021,R,738.0,R,1012.0,R,73.0,R,721.0,R,0.0,R,0.0,R,721.0,R,560.0,R,78.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,A,,R,16.0
148654,2021,R,260.0,R,717.0,R,36.0,R,292.0,R,0.0,R,0.0,R,292.0,R,195.0,R,67.0,R,6.0,R,0.0,R,0.0,R,6.0,R,2.0,R,33.0,R,12.0
148672,2021,R,232.0,R,632.0,R,37.0,R,237.0,R,0.0,R,0.0,R,237.0,R,169.0,R,71.0,R,82.0,R,2.0,R,0.0,R,80.0,R,43.0,R,54.0,R,12.0
148821,2021,R,139.0,R,557.0,R,25.0,R,177.0,R,16.0,R,0.0,R,161.0,R,96.0,R,60.0,R,26.0,R,4.0,R,0.0,R,22.0,R,10.0,R,45.0,R,13.0
148876,2021,R,50.0,R,85.0,R,59.0,R,3.0,R,0.0,R,0.0,R,3.0,R,2.0,R,67.0,R,1.0,R,0.0,R,0.0,R,1.0,R,1.0,R,100.0,R,9.0
148937,2021,R,201.0,R,747.0,R,27.0,R,194.0,R,0.0,R,0.0,R,194.0,R,123.0,R,63.0,R,33.0,R,0.0,R,0.0,R,33.0,R,10.0,R,30.0,R,16.0
148991,2021,R,126.0,R,540.0,R,23.0,R,119.0,R,3.0,R,0.0,R,116.0,R,80.0,R,69.0,R,26.0,R,2.0,R,0.0,R,24.0,R,19.0,R,79.0,R,16.0
149028,2021,R,1.0,R,44.0,R,2.0,R,2.0,R,0.0,R,0.0,R,2.0,R,1.0,R,50.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,A,,R,6.0
149204,2021,A,,A,,A,,R,12.0,R,0.0,Z,0.0,R,12.0,R,9.0,R,75.0,A,,A,,A,,A,,A,,A,,R,6.0
149222,2021,R,1387.0,R,2737.0,R,51.0,R,1231.0,R,0.0,R,0.0,R,1231.0,R,926.0,R,75.0,R,39.0,R,0.0,R,0.0,R,39.0,R,18.0,R,46.0,R,10.0
149231,2021,R,1936.0,R,3056.0,R,63.0,R,1509.0,R,0.0,R,0.0,R,1509.0,R,1118.0,R,74.0,R,45.0,R,0.0,R,0.0,R,45.0,R,16.0,R,36.0,R,15.0
149310,2021,A,,A,,A,,R,53.0,R,0.0,R,0.0,R,53.0,R,34.0,R,64.0,A,,A,,A,,A,,A,,A,,R,12.0
149329,2021,R,14.0,R,14.0,R,100.0,R,22.0,R,0.0,R,0.0,R,22.0,R,20.0,R,91.0,A,,A,,A,,A,,A,,A,,R,11.0
149365,2021,R,142.0,R,1884.0,R,8.0,R,257.0,R,4.0,R,0.0,R,253.0,R,83.0,R,33.0,R,134.0,R,17.0,R,0.0,R,117.0,R,47.0,R,40.0,R,13.0
149499,2021,A,,A,,A,,R,2.0,R,0.0,R,0.0,R,2.0,R,1.0,R,50.0,A,,A,,A,,A,,A,,A,,R,9.0
149505,2021,R,179.0,R,312.0,R,57.0,R,178.0,R,0.0,R,0.0,R,178.0,R,137.0,R,77.0,A,,A,,A,,A,,A,,A,,R,9.0
149514,2021,R,91.0,R,170.0,R,54.0,R,100.0,R,0.0,R,0.0,R,100.0,R,59.0,R,59.0,R,1.0,R,0.0,R,0.0,R,1.0,R,0.0,R,0.0,R,12.0
149532,2021,R,856.0,R,3353.0,R,26.0,R,759.0,R,2.0,R,0.0,R,757.0,R,498.0,R,66.0,R,312.0,R,7.0,R,0.0,R,305.0,R,142.0,R,47.0,R,19.0
149550,2021,A,,A,,A,,R,37.0,R,0.0,R,0.0,R,37.0,R,23.0,R,62.0,R,4.0,R,0.0,R,0.0,R,4.0,R,2.0,R,50.0,R,11.0
149639,2021,R,20.0,R,36.0,R,56.0,R,11.0,R,0.0,R,0.0,R,11.0,R,8.0,R,73.0,A,,A,,A,,A,,A,,A,,R,4.0
149727,2021,R,915.0,R,3051.0,R,30.0,R,847.0,R,0.0,R,0.0,R,847.0,R,603.0,R,71.0,R,445.0,R,1.0,R,0.0,R,444.0,R,212.0,R,48.0,R,20.0
149763,2021,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,7.0
149772,2021,R,905.0,R,1664.0,R,54.0,R,1052.0,R,4.0,R,0.0,R,1048.0,R,753.0,R,72.0,R,12.0,R,0.0,R,0.0,R,12.0,R,4.0,R,33.0,R,13.0
149781,2021,R,545.0,R,645.0,R,84.0,R,481.0,R,0.0,R,0.0,R,481.0,R,430.0,R,89.0,A,,A,,A,,A,,A,,A,,R,11.0
149842,2021,R,1619.0,R,4757.0,R,34.0,R,1661.0,R,1.0,R,0.0,R,1660.0,R,1233.0,R,74.0,R,552.0,R,6.0,R,0.0,R,546.0,R,304.0,R,56.0,R,16.0
150066,2021,R,313.0,R,363.0,R,86.0,R,326.0,R,0.0,R,0.0,R,326.0,R,220.0,R,67.0,R,1.0,R,0.0,R,0.0,R,1.0,R,0.0,R,0.0,R,9.0
150136,2021,R,3248.0,R,4631.0,R,70.0,R,3524.0,R,14.0,R,0.0,R,3510.0,R,2550.0,R,73.0,R,15.0,R,1.0,R,0.0,R,14.0,R,4.0,R,29.0,R,14.0
150145,2021,R,283.0,R,412.0,R,69.0,R,273.0,R,0.0,R,0.0,R,273.0,R,196.0,R,72.0,R,2.0,R,0.0,R,0.0,R,2.0,R,1.0,R,50.0,R,11.0
150163,2021,R,1130.0,R,1343.0,R,84.0,R,1102.0,R,0.0,R,0.0,R,1102.0,R,964.0,R,87.0,R,2.0,R,0.0,R,0.0,R,2.0,R,0.0,R,0.0,R,11.0
150172,2021,R,97.0,R,182.0,R,53.0,R,135.0,R,0.0,R,0.0,R,135.0,R,62.0,R,46.0,R,4.0,R,0.0,R,0.0,R,4.0,R,3.0,R,75.0,R,12.0
150251,2021,A,,A,,A,,R,17.0,R,0.0,R,0.0,R,17.0,R,10.0,R,59.0,R,29.0,R,0.0,R,0.0,R,29.0,R,18.0,R,62.0,R,15.0
150303,2021,A,,A,,A,,R,3.0,R,0.0,R,0.0,R,3.0,R,2.0,R,67.0,R,5.0,R,0.0,R,0.0,R,5.0,R,2.0,R,40.0,R,15.0
150400,2021,R,500.0,R,519.0,R,96.0,R,382.0,R,0.0,R,0.0,R,382.0,R,337.0,R,88.0,A,,A,,A,,A,,A,,A,,R,9.0
150428,2021,A,,A,,A,,R,10.0,R,0.0,R,0.0,R,10.0,R,8.0,R,80.0,A,,A,,A,,A,,A,,A,,R,2.0
150455,2021,R,171.0,R,182.0,R,94.0,R,147.0,R,0.0,R,0.0,R,147.0,R,112.0,R,76.0,A,,A,,A,,A,,A,,A,,R,7.0
150534,2021,R,327.0,R,609.0,R,54.0,R,395.0,R,0.0,R,0.0,R,395.0,R,307.0,R,78.0,A,,A,,A,,A,,A,,A,,R,10.0
150604,2021,R,253.0,R,285.0,R,89.0,R,293.0,R,0.0,R,0.0,R,293.0,R,218.0,R,74.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,A,,R,11.0
150668,2021,R,183.0,R,237.0,R,77.0,R,198.0,R,0.0,R,0.0,R,198.0,R,139.0,R,70.0,R,2.0,R,0.0,R,0.0,R,2.0,R,1.0,R,50.0,R,9.0
150677,2021,R,437.0,R,640.0,R,68.0,R,390.0,R,0.0,R,0.0,R,390.0,R,294.0,R,75.0,R,0.0,Z,0.0,Z,0.0,R,0.0,Z,0.0,A,,R,20.0
150756,2021,R,276.0,R,290.0,R,95.0,R,270.0,R,0.0,R,0.0,R,270.0,R,217.0,R,80.0,A,,A,,A,,A,,A,,A,,R,11.0
150765,2021,A,,A,,A,,R,23.0,R,0.0,R,0.0,R,23.0,R,21.0,R,91.0,A,,A,,A,,A,,A,,A,,R,16.0
150774,2021,R,210.0,R,247.0,R,85.0,R,121.0,R,0.0,R,0.0,R,121.0,R,87.0,R,72.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,A,,R,14.0
150853,2021,A,,A,,A,,R,5.0,R,0.0,R,0.0,R,5.0,R,4.0,R,80.0,R,6.0,R,0.0,R,0.0,R,6.0,R,5.0,R,83.0,R,10.0
150941,2021,R,238.0,R,385.0,R,62.0,R,230.0,R,0.0,R,0.0,R,230.0,R,169.0,R,73.0,R,23.0,R,0.0,R,0.0,R,23.0,R,18.0,R,78.0,R,12.0
150987,2021,R,4167.0,R,30947.0,R,13.0,R,4380.0,R,2.0,R,0.0,R,4378.0,R,2493.0,R,57.0,R,6745.0,R,5.0,R,0.0,R,6740.0,R,2678.0,R,40.0,R,21.0
151102,2021,R,1242.0,R,3621.0,R,34.0,R,1326.0,R,0.0,R,0.0,R,1326.0,R,761.0,R,57.0,R,57.0,R,0.0,R,0.0,R,57.0,R,12.0,R,21.0,R,13.0
151111,2021,R,3341.0,R,5010.0,R,67.0,R,3588.0,R,2.0,R,0.0,R,3586.0,R,2477.0,R,69.0,R,189.0,R,0.0,R,0.0,R,189.0,R,91.0,R,48.0,R,13.0
151263,2021,R,1049.0,R,1371.0,R,77.0,R,942.0,R,0.0,R,0.0,R,942.0,R,618.0,R,66.0,R,3.0,R,0.0,R,0.0,R,3.0,R,3.0,R,100.0,R,12.0
151290,2021,R,443.0,R,596.0,R,74.0,R,444.0,R,0.0,R,0.0,R,444.0,R,276.0,R,62.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,A,,R,15.0
151306,2021,R,1306.0,R,3629.0,R,36.0,R,1243.0,R,0.0,R,0.0,R,1243.0,R,858.0,R,69.0,R,26.0,R,0.0,R,0.0,R,26.0,R,15.0,R,58.0,R,16.0
151324,2021,R,1420.0,R,2089.0,R,68.0,R,1759.0,R,1.0,R,0.0,R,1758.0,R,1065.0,R,61.0,R,14.0,R,0.0,R,0.0,R,14.0,R,6.0,R,43.0,R,16.0
151333,2021,R,572.0,R,891.0,R,64.0,R,608.0,R,0.0,R,0.0,R,608.0,R,362.0,R,60.0,R,15.0,R,0.0,R,0.0,R,15.0,R,7.0,R,47.0,R,15.0
151342,2021,R,611.0,R,1004.0,R,61.0,R,711.0,R,0.0,R,0.0,R,711.0,R,384.0,R,54.0,R,61.0,R,0.0,R,0.0,R,61.0,R,22.0,R,36.0,R,12.0
151351,2021,R,9450.0,R,10243.0,R,92.0,R,7900.0,R,3.0,R,0.0,R,7897.0,R,7131.0,R,90.0,R,28.0,R,0.0,R,0.0,R,28.0,R,18.0,R,64.0,R,17.0
151360,2021,R,443.0,R,791.0,R,56.0,R,598.0,R,0.0,R,0.0,R,598.0,R,384.0,R,64.0,R,49.0,R,0.0,R,0.0,R,49.0,R,31.0,R,63.0,R,14.0
151379,2021,R,539.0,R,870.0,R,62.0,R,725.0,R,1.0,R,0.0,R,724.0,R,422.0,R,58.0,R,74.0,R,0.0,R,0.0,R,74.0,R,23.0,R,31.0,R,12.0
151388,2021,R,299.0,R,768.0,R,39.0,R,348.0,R,0.0,R,0.0,R,348.0,R,211.0,R,61.0,R,37.0,R,0.0,R,0.0,R,37.0,R,15.0,R,41.0,R,13.0
151467,2021,R,55.0,R,87.0,R,63.0,R,95.0,R,1.0,R,0.0,R,94.0,R,65.0,R,69.0,A,,A,,A,,A,,A,,A,,R,14.0
151564,2021,A,,A,,A,,R,14.0,R,0.0,R,0.0,R,14.0,R,11.0,R,79.0,R,22.0,R,0.0,R,0.0,R,22.0,R,15.0,R,68.0,R,11.0
151607,2021,A,,A,,A,,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,A,,R,1.0,R,0.0,R,0.0,R,1.0,R,1.0,R,100.0,R,14.0
151652,2021,A,,A,,A,,R,46.0,R,0.0,Z,0.0,R,46.0,R,29.0,R,63.0,R,29.0,R,0.0,Z,0.0,R,29.0,R,16.0,R,55.0,R,14.0
151661,2021,A,,A,,A,,R,220.0,R,0.0,R,0.0,R,220.0,R,150.0,R,68.0,A,,A,,A,,A,,A,,A,,R,32.0
151777,2021,R,307.0,R,337.0,R,91.0,R,350.0,R,0.0,R,0.0,R,350.0,R,205.0,R,59.0,A,,A,,A,,A,,A,,A,,R,14.0
151786,2021,R,573.0,R,1074.0,R,53.0,R,425.0,R,0.0,R,0.0,R,425.0,R,333.0,R,78.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,A,,R,14.0
151801,2021,R,565.0,R,819.0,R,69.0,R,567.0,R,0.0,R,0.0,R,567.0,R,444.0,R,78.0,A,,A,,A,,A,,A,,A,,R,12.0
151810,2021,R,6.0,R,40.0,R,15.0,R,6.0,R,0.0,R,0.0,R,6.0,R,5.0,R,83.0,R,14.0,R,0.0,R,0.0,R,14.0,R,5.0,R,36.0,R,11.0
151962,2021,R,43.0,R,96.0,R,45.0,R,23.0,Z,0.0,Z,0.0,R,23.0,R,5.0,R,22.0,A,,A,,A,,A,,A,,A,,R,11.0
152044,2021,A,,A,,A,,R,4.0,R,0.0,R,0.0,R,4.0,R,3.0,R,75.0,R,23.0,R,0.0,R,0.0,R,23.0,R,22.0,R,96.0,R,20.0
152080,2021,R,2059.0,R,2283.0,R,90.0,R,2193.0,R,3.0,R,0.0,R,2190.0,R,2152.0,R,98.0,A,,A,,A,,A,,A,,A,,R,9.0
152099,2021,R,154.0,R,217.0,R,71.0,R,96.0,R,0.0,R,0.0,R,96.0,R,72.0,R,75.0,R,11.0,R,2.0,R,0.0,R,9.0,R,9.0,R,100.0,R,12.0
152150,2021,A,,A,,A,,R,6.0,R,0.0,R,0.0,R,6.0,R,5.0,R,83.0,A,,A,,A,,A,,A,,A,,R,12.0
152275,2021,A,,A,,A,,R,20.0,R,0.0,R,0.0,R,20.0,R,13.0,R,65.0,R,8.0,R,0.0,R,0.0,R,8.0,R,3.0,R,38.0,R,15.0
152309,2021,A,,A,,A,,R,17.0,R,0.0,R,0.0,R,17.0,R,14.0,R,82.0,R,1.0,R,0.0,R,0.0,R,1.0,R,1.0,R,100.0,R,16.0
152318,2021,R,637.0,R,658.0,R,97.0,R,530.0,R,1.0,R,0.0,R,529.0,R,482.0,R,91.0,R,1.0,R,0.0,R,0.0,R,1.0,R,1.0,R,100.0,R,11.0
152336,2021,R,448.0,R,579.0,R,77.0,R,361.0,R,0.0,R,0.0,R,361.0,R,268.0,R,74.0,R,1.0,R,0.0,R,0.0,R,1.0,R,0.0,R,0.0,R,11.0
152381,2021,R,182.0,R,277.0,R,66.0,R,148.0,R,0.0,R,0.0,R,148.0,R,109.0,R,74.0,R,10.0,R,0.0,R,0.0,R,10.0,R,2.0,R,20.0,R,10.0
152390,2021,R,375.0,R,411.0,R,91.0,R,392.0,R,0.0,R,0.0,R,392.0,R,318.0,R,81.0,A,,A,,A,,A,,A,,A,,R,9.0
152497,2021,A,,A,,A,,R,16.0,R,0.0,R,0.0,R,16.0,R,13.0,R,81.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,A,,R,8.0
152530,2021,R,398.0,R,467.0,R,85.0,R,416.0,R,1.0,R,0.0,R,415.0,R,368.0,R,89.0,R,0.0,Z,0.0,Z,0.0,R,0.0,Z,0.0,A,,R,12.0
152567,2021,R,643.0,R,1787.0,R,36.0,R,630.0,R,0.0,R,0.0,R,630.0,R,489.0,R,78.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,A,,R,16.0
152600,2021,R,600.0,R,731.0,R,82.0,R,635.0,R,0.0,R,0.0,R,635.0,R,516.0,R,81.0,R,2.0,R,0.0,R,0.0,R,2.0,R,1.0,R,50.0,R,11.0
152628,2021,A,,A,,A,,R,14.0,R,0.0,R,0.0,R,14.0,R,12.0,R,86.0,R,9.0,R,0.0,R,0.0,R,9.0,R,8.0,R,89.0,R,14.0
152637,2021,R,1182.0,R,9473.0,R,12.0,R,45.0,R,0.0,R,0.0,R,45.0,R,19.0,R,42.0,R,1.0,R,0.0,R,0.0,R,1.0,R,1.0,R,100.0,R,22.0
152673,2021,R,210.0,R,218.0,R,96.0,R,240.0,R,0.0,R,0.0,R,240.0,R,205.0,R,85.0,A,,A,,A,,A,,A,,A,,R,9.0
152798,2021,A,,A,,A,,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,A,,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,A,,R,9.0
152992,2021,R,169.0,R,303.0,R,56.0,R,172.0,R,0.0,R,0.0,R,172.0,R,109.0,R,63.0,A,,A,,A,,A,,A,,A,,R,12.0
153001,2021,R,237.0,R,444.0,R,53.0,R,226.0,R,0.0,R,0.0,R,226.0,R,165.0,R,73.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,A,,R,11.0
153074,2021,A,,A,,A,,R,21.0,R,0.0,R,0.0,R,21.0,R,18.0,R,86.0,A,,A,,A,,A,,A,,A,,R,10.0
153083,2021,A,,A,,A,,R,10.0,R,0.0,R,0.0,R,10.0,R,10.0,R,100.0,A,,A,,A,,A,,A,,A,,R,13.0
153108,2021,R,339.0,R,387.0,R,88.0,R,324.0,R,0.0,R,0.0,R,324.0,R,256.0,R,79.0,R,1.0,R,0.0,R,0.0,R,1.0,R,0.0,R,0.0,R,12.0
153126,2021,R,183.0,R,279.0,R,66.0,R,146.0,R,0.0,R,0.0,R,146.0,R,95.0,R,65.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,A,,R,8.0
153144,2021,R,397.0,R,452.0,R,88.0,R,392.0,R,1.0,R,0.0,R,391.0,R,289.0,R,74.0,A,,A,,A,,A,,A,,A,,R,9.0
153162,2021,R,366.0,R,404.0,R,91.0,R,290.0,R,0.0,R,0.0,R,290.0,R,226.0,R,78.0,A,,A,,A,,A,,A,,A,,R,12.0
153214,2021,R,1695.0,R,7748.0,R,22.0,R,1779.0,R,0.0,R,0.0,R,1779.0,R,1037.0,R,58.0,R,933.0,R,0.0,R,0.0,R,933.0,R,420.0,R,45.0,R,19.0
153241,2021,R,3.0,R,10.0,R,30.0,R,1.0,R,0.0,R,0.0,R,1.0,R,1.0,R,100.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,A,,R,6.0
153250,2021,R,424.0,R,554.0,R,77.0,R,391.0,R,0.0,Z,0.0,R,391.0,R,324.0,R,83.0,R,6.0,R,0.0,Z,0.0,R,6.0,R,6.0,R,100.0,R,14.0
153269,2021,R,787.0,R,890.0,R,88.0,R,737.0,R,0.0,R,0.0,R,737.0,R,618.0,R,84.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,A,,R,11.0
153278,2021,R,328.0,R,426.0,R,77.0,R,421.0,R,4.0,R,0.0,R,417.0,R,258.0,R,62.0,R,7.0,R,0.0,R,0.0,R,7.0,R,5.0,R,71.0,R,10.0
153296,2021,R,217.0,R,364.0,R,60.0,R,251.0,R,0.0,R,0.0,R,251.0,R,148.0,R,59.0,R,7.0,R,0.0,R,0.0,R,7.0,R,3.0,R,43.0,R,17.0
153302,2021,R,47.0,R,77.0,R,61.0,R,42.0,R,0.0,R,0.0,R,42.0,R,24.0,R,57.0,R,1.0,R,0.0,R,0.0,R,1.0,R,0.0,R,0.0,R,7.0
153311,2021,R,643.0,R,3205.0,R,20.0,R,744.0,Z,0.0,Z,0.0,R,744.0,R,412.0,R,55.0,R,146.0,Z,0.0,Z,0.0,R,146.0,R,69.0,R,47.0,R,19.0
153320,2021,R,80.0,R,144.0,R,56.0,R,61.0,R,0.0,R,0.0,R,61.0,R,49.0,R,80.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,A,,R,15.0
153366,2021,R,248.0,R,328.0,R,76.0,R,211.0,R,2.0,R,0.0,R,209.0,R,138.0,R,66.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,A,,R,13.0
153375,2021,R,290.0,R,500.0,R,58.0,R,293.0,R,3.0,R,0.0,R,290.0,R,206.0,R,71.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,A,,R,12.0
153384,2021,R,471.0,R,488.0,R,97.0,R,360.0,R,0.0,R,0.0,R,360.0,R,333.0,R,93.0,R,5.0,R,0.0,R,0.0,R,5.0,R,4.0,R,80.0,R,9.0
153427,2021,R,31.0,R,47.0,R,66.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,A,,A,,A,,A,,A,,A,,A,,R,12.0
153445,2021,R,759.0,R,1131.0,R,67.0,R,696.0,R,0.0,R,0.0,R,696.0,R,453.0,R,65.0,R,195.0,R,0.0,R,0.0,R,195.0,R,88.0,R,45.0,R,18.0
153463,2021,A,,A,,A,,R,11.0,R,1.0,Z,0.0,R,10.0,R,8.0,R,80.0,A,,A,,A,,A,,A,,A,,R,13.0
153472,2021,A,,A,,A,,R,571.0,R,0.0,R,0.0,R,571.0,R,325.0,R,57.0,R,55.0,R,0.0,R,0.0,R,55.0,R,14.0,R,25.0,R,14.0
153524,2021,R,976.0,R,1409.0,R,69.0,R,1027.0,R,0.0,R,0.0,R,1027.0,R,560.0,R,55.0,R,189.0,R,0.0,R,0.0,R,189.0,R,68.0,R,36.0,R,17.0
153533,2021,R,262.0,R,1174.0,R,22.0,R,360.0,R,0.0,R,0.0,R,360.0,R,185.0,R,51.0,R,55.0,R,0.0,R,0.0,R,55.0,R,20.0,R,36.0,R,12.0
153542,2021,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,7.0
153597,2021,A,,A,,A,,R,34.0,R,0.0,R,0.0,R,34.0,R,15.0,R,44.0,A,,A,,A,,A,,A,,A,,R,6.0
153603,2021,R,5336.0,R,6927.0,R,77.0,R,4957.0,R,2.0,R,0.0,R,4955.0,R,4363.0,R,88.0,R,96.0,R,0.0,R,0.0,R,96.0,R,67.0,R,70.0,R,18.0
153621,2021,R,257.0,R,390.0,R,66.0,R,210.0,R,0.0,R,0.0,R,210.0,R,107.0,R,51.0,R,5.0,R,0.0,R,0.0,R,5.0,R,0.0,R,0.0,R,12.0
153630,2021,R,855.0,R,1560.0,R,55.0,R,852.0,R,0.0,R,0.0,R,852.0,R,516.0,R,61.0,R,215.0,R,0.0,R,0.0,R,215.0,R,78.0,R,36.0,R,19.0
153658,2021,R,4491.0,R,5750.0,R,78.0,R,4460.0,Z,0.0,Z,0.0,R,4460.0,R,3924.0,R,88.0,R,50.0,Z,0.0,Z,0.0,R,50.0,R,38.0,R,76.0,R,15.0
153737,2021,R,1647.0,R,6971.0,R,24.0,R,1654.0,R,3.0,R,0.0,R,1651.0,R,1065.0,R,65.0,R,540.0,R,1.0,R,0.0,R,539.0,R,222.0,R,41.0,R,18.0
153746,2021,A,,A,,A,,R,10.0,R,0.0,R,0.0,R,10.0,R,7.0,R,70.0,A,,A,,A,,A,,A,,A,,R,12.0
153764,2021,A,,A,,A,,R,24.0,R,0.0,R,0.0,R,24.0,R,16.0,R,67.0,A,,A,,A,,A,,A,,A,,R,12.0
153773,2021,A,,A,,A,,R,43.0,R,0.0,R,0.0,R,43.0,R,39.0,R,91.0,A,,A,,A,,A,,A,,A,,R,7.0
153782,2021,A,,A,,A,,R,8.0,R,0.0,R,0.0,R,8.0,R,8.0,R,100.0,A,,A,,A,,A,,A,,A,,R,7.0
153825,2021,R,295.0,R,393.0,R,75.0,R,294.0,R,0.0,R,0.0,R,294.0,R,228.0,R,78.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,A,,R,11.0
153834,2021,R,419.0,R,444.0,R,94.0,R,452.0,R,0.0,R,0.0,R,452.0,R,378.0,R,84.0,R,1.0,R,0.0,R,0.0,R,1.0,R,1.0,R,100.0,R,11.0
153861,2021,R,16.0,R,236.0,R,7.0,R,19.0,R,0.0,R,0.0,R,19.0,R,15.0,R,79.0,R,14.0,R,0.0,R,0.0,R,14.0,R,3.0,R,21.0,R,13.0
153922,2021,R,254.0,R,834.0,R,30.0,R,254.0,R,11.0,R,0.0,R,243.0,R,138.0,R,57.0,R,35.0,R,3.0,R,0.0,R,32.0,R,5.0,R,16.0,R,19.0
153977,2021,R,43.0,R,421.0,R,10.0,R,16.0,R,0.0,R,0.0,R,16.0,R,7.0,R,44.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,A,,R,9.0
154004,2021,R,370.0,R,423.0,R,87.0,R,358.0,R,0.0,R,0.0,R,358.0,R,238.0,R,66.0,A,,A,,A,,A,,A,,A,,R,13.0
154013,2021,R,217.0,R,378.0,R,57.0,R,223.0,R,0.0,R,0.0,R,223.0,R,173.0,R,78.0,R,2.0,R,0.0,R,0.0,R,2.0,R,2.0,R,100.0,R,14.0
154022,2021,A,,A,,A,,R,880.0,R,0.0,R,0.0,R,880.0,R,270.0,R,31.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,A,,R,21.0
154059,2021,R,479.0,R,1163.0,R,41.0,R,527.0,R,0.0,R,0.0,R,527.0,R,361.0,R,69.0,R,41.0,R,0.0,R,0.0,R,41.0,R,21.0,R,51.0,R,21.0
154095,2021,R,1544.0,R,2306.0,R,67.0,R,1474.0,R,3.0,R,0.0,R,1471.0,R,1187.0,R,81.0,R,6.0,R,1.0,R,0.0,R,5.0,R,2.0,R,40.0,R,16.0
154101,2021,R,268.0,R,316.0,R,85.0,R,273.0,R,0.0,R,0.0,R,273.0,R,226.0,R,83.0,A,,A,,A,,A,,A,,A,,R,12.0
154110,2021,R,360.0,R,601.0,R,60.0,R,343.0,R,0.0,R,0.0,R,343.0,R,213.0,R,62.0,R,134.0,R,0.0,R,0.0,R,134.0,R,67.0,R,50.0,R,12.0
154129,2021,R,245.0,R,752.0,R,33.0,R,229.0,R,0.0,R,0.0,R,229.0,R,154.0,R,67.0,R,44.0,R,0.0,R,0.0,R,44.0,R,14.0,R,32.0,R,15.0
154165,2021,A,,A,,A,,R,10.0,R,0.0,R,0.0,R,10.0,R,4.0,R,40.0,A,,A,,A,,A,,A,,A,,R,4.0
154174,2021,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,8.0
