UNITID,Year,XGRCOHRT,GRCOHRT,XUGENTER,UGENTERN,XPGRCOHR,PGRCOHRT,XRRFTCT,RRFTCT,XRRFTEX,RRFTEX,XRRFTIN,RRFTIN,XRRFTCTA,RRFTCTA,XRET_NMF,RET_NMF,XRET_PCF,RET_PCF,XRRPTCT,RRPTCT,XRRPTEX,RRPTEX,XRRPTIN,RRPTIN,XRRPTCTA,RRPTCTA,XRET_NMP,RET_NMP,XRET_PCP,RET_PCP,XSTUFACR,STUFACR 
170301,2017,R,779.0,R,948.0,R,82.0,R,722.0,R,0.0,R,0.0,R,722.0,R,636.0,R,88.0,R,3.0,R,0.0,R,0.0,R,3.0,R,3.0,R,100.0,R,11.0
170444,2017,R,533.0,R,1876.0,R,28.0,R,2.0,R,0.0,R,0.0,R,2.0,R,2.0,R,100.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,A,,R,16.0
170532,2017,R,448.0,R,481.0,R,93.0,R,347.0,R,1.0,Z,0.0,R,346.0,R,312.0,R,90.0,A,,A,,A,,A,,A,,A,,R,13.0
170541,2017,R,755.0,R,2841.0,R,27.0,R,783.0,R,0.0,R,0.0,R,783.0,R,499.0,R,64.0,R,689.0,R,0.0,R,0.0,R,689.0,R,313.0,R,45.0,R,18.0
170550,2017,R,221.0,R,1200.0,R,18.0,R,233.0,R,0.0,R,0.0,R,233.0,R,121.0,R,52.0,R,221.0,R,0.0,R,0.0,R,221.0,R,106.0,R,48.0,R,17.0
170587,2017,R,100.0,R,288.0,R,35.0,R,88.0,R,0.0,R,0.0,R,88.0,R,52.0,R,59.0,R,92.0,R,0.0,R,0.0,R,92.0,R,41.0,R,45.0,R,17.0
170611,2017,A,,A,,A,,R,41.0,R,0.0,R,0.0,R,41.0,R,30.0,R,73.0,R,21.0,R,0.0,R,0.0,R,21.0,R,16.0,R,76.0,R,17.0
170620,2017,R,297.0,R,1317.0,R,23.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,A,,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,A,,R,15.0
170639,2017,R,360.0,R,552.0,R,65.0,R,384.0,R,1.0,Z,0.0,R,383.0,R,257.0,R,67.0,R,9.0,R,0.0,Z,0.0,R,9.0,R,5.0,R,56.0,R,17.0
170657,2017,R,1325.0,R,3998.0,R,33.0,R,1458.0,R,0.0,R,0.0,R,1458.0,R,940.0,R,64.0,R,871.0,R,0.0,R,0.0,R,871.0,R,396.0,R,45.0,R,12.0
170675,2017,R,358.0,R,1378.0,R,26.0,R,366.0,R,0.0,R,0.0,R,366.0,R,301.0,R,82.0,R,9.0,R,0.0,R,0.0,R,9.0,R,1.0,R,11.0,R,11.0
170736,2017,A,,A,,A,,R,13.0,Z,0.0,Z,0.0,R,13.0,R,9.0,R,69.0,R,34.0,Z,0.0,Z,0.0,R,34.0,R,23.0,R,68.0,R,20.0
170790,2017,R,1458.0,R,4815.0,R,30.0,R,1472.0,R,0.0,R,0.0,R,1472.0,R,984.0,R,67.0,R,1864.0,R,0.0,R,0.0,R,1864.0,R,990.0,R,53.0,R,24.0
170806,2017,R,270.0,R,782.0,R,35.0,R,208.0,R,0.0,R,0.0,R,208.0,R,152.0,R,73.0,R,7.0,R,0.0,R,0.0,R,7.0,R,6.0,R,86.0,R,13.0
170842,2017,R,17.0,R,47.0,R,36.0,R,59.0,R,0.0,R,0.0,R,59.0,R,18.0,R,31.0,R,1.0,R,0.0,R,0.0,R,1.0,R,0.0,R,0.0,R,6.0
170967,2017,R,157.0,R,359.0,R,44.0,R,128.0,R,0.0,R,0.0,R,128.0,R,83.0,R,65.0,R,7.0,R,0.0,R,0.0,R,7.0,R,0.0,R,0.0,R,13.0
170976,2017,R,6815.0,R,8141.0,R,84.0,R,6675.0,Z,0.0,Z,0.0,R,6675.0,R,6483.0,R,97.0,R,14.0,Z,0.0,Z,0.0,R,14.0,R,14.0,R,100.0,R,11.0
171012,2017,A,,A,,A,,R,9.0,R,0.0,R,0.0,R,9.0,R,5.0,R,56.0,A,,A,,A,,A,,A,,A,,R,30.0
171100,2017,R,8140.0,R,10233.0,R,80.0,R,8005.0,R,1.0,Z,0.0,R,8004.0,R,7285.0,R,91.0,R,185.0,R,0.0,Z,0.0,R,185.0,R,120.0,R,65.0,R,16.0
171128,2017,R,1316.0,R,1543.0,R,85.0,R,1379.0,R,1.0,Z,0.0,R,1378.0,R,1147.0,R,83.0,R,2.0,Z,0.0,Z,0.0,R,2.0,R,2.0,R,100.0,R,13.0
171137,2017,R,1068.0,R,2017.0,R,53.0,R,1041.0,R,0.0,R,0.0,R,1041.0,R,843.0,R,81.0,R,33.0,R,0.0,R,0.0,R,33.0,R,26.0,R,79.0,R,17.0
171146,2017,R,656.0,R,1833.0,R,36.0,R,605.0,R,0.0,R,0.0,R,605.0,R,468.0,R,77.0,R,35.0,R,0.0,R,0.0,R,35.0,R,16.0,R,46.0,R,13.0
171155,2017,R,387.0,R,1629.0,R,24.0,R,662.0,R,0.0,R,0.0,R,662.0,R,382.0,R,58.0,R,588.0,R,0.0,R,0.0,R,588.0,R,274.0,R,47.0,R,26.0
171225,2017,R,315.0,R,1096.0,R,29.0,R,282.0,R,0.0,R,0.0,R,282.0,R,163.0,R,58.0,R,173.0,R,0.0,R,0.0,R,173.0,R,73.0,R,42.0,R,9.0
171234,2017,R,123.0,R,552.0,R,22.0,R,140.0,R,0.0,R,0.0,R,140.0,R,83.0,R,59.0,R,131.0,R,0.0,R,0.0,R,131.0,R,71.0,R,54.0,R,13.0
171261,2017,A,,A,,A,,R,15.0,R,0.0,R,0.0,R,15.0,R,12.0,R,80.0,A,,A,,A,,A,,A,,A,,R,20.0
171304,2017,R,543.0,R,1519.0,R,36.0,R,466.0,R,0.0,R,0.0,R,466.0,R,289.0,R,62.0,R,340.0,R,0.0,R,0.0,R,340.0,R,148.0,R,44.0,R,19.0
171322,2017,A,,A,,A,,R,50.0,R,0.0,R,0.0,R,50.0,R,31.0,R,62.0,A,,A,,A,,A,,A,,A,,R,24.0
171395,2017,R,268.0,R,1018.0,R,26.0,R,251.0,R,0.0,R,0.0,R,251.0,R,175.0,R,70.0,R,62.0,R,0.0,R,0.0,R,62.0,R,27.0,R,44.0,R,17.0
171456,2017,R,1488.0,R,2109.0,R,71.0,R,999.0,R,1.0,R,0.0,R,998.0,R,775.0,R,78.0,R,5.0,R,0.0,R,0.0,R,5.0,R,2.0,R,40.0,R,20.0
171483,2017,R,470.0,R,1080.0,R,44.0,R,17.0,R,0.0,R,0.0,R,17.0,R,13.0,R,76.0,R,2.0,R,0.0,R,0.0,R,2.0,R,0.0,R,0.0,R,15.0
171492,2017,R,263.0,R,899.0,R,29.0,R,322.0,R,0.0,R,0.0,R,322.0,R,236.0,R,73.0,R,16.0,R,0.0,R,0.0,R,16.0,R,7.0,R,44.0,R,11.0
171535,2017,R,811.0,R,5688.0,R,14.0,R,818.0,R,1.0,R,0.0,R,817.0,R,454.0,R,56.0,R,814.0,R,0.0,R,0.0,R,814.0,R,376.0,R,46.0,R,21.0
171571,2017,R,2423.0,R,4235.0,R,57.0,R,2540.0,R,0.0,R,0.0,R,2540.0,R,1946.0,R,77.0,R,55.0,R,0.0,R,0.0,R,55.0,R,35.0,R,64.0,R,20.0
171599,2017,R,321.0,R,511.0,R,63.0,R,350.0,R,0.0,R,0.0,R,350.0,R,222.0,R,63.0,R,3.0,R,0.0,R,0.0,R,3.0,R,3.0,R,100.0,R,17.0
171775,2017,A,,A,,A,,R,10.0,Z,0.0,Z,0.0,R,10.0,R,3.0,R,30.0,R,10.0,Z,0.0,Z,0.0,R,10.0,R,9.0,R,90.0,R,11.0
171881,2017,R,28.0,R,51.0,R,55.0,R,34.0,R,0.0,R,0.0,R,34.0,R,23.0,R,68.0,R,4.0,R,0.0,R,0.0,R,4.0,R,3.0,R,75.0,R,10.0
171988,2017,A,,A,,A,,R,52.0,R,0.0,R,0.0,R,52.0,R,43.0,R,83.0,A,,A,,A,,A,,A,,A,,R,14.0
171997,2017,A,,A,,A,,R,65.0,R,0.0,R,0.0,R,65.0,R,49.0,R,75.0,A,,A,,A,,A,,A,,A,,R,15.0
172015,2017,A,,A,,A,,R,48.0,R,0.0,R,0.0,R,48.0,R,40.0,R,83.0,A,,A,,A,,A,,A,,A,,R,17.0
172033,2017,R,3.0,R,97.0,R,3.0,R,4.0,R,0.0,R,0.0,R,4.0,R,2.0,R,50.0,R,14.0,R,0.0,R,0.0,R,14.0,R,10.0,R,71.0,R,7.0
172051,2017,R,1218.0,R,1932.0,R,63.0,R,1346.0,R,0.0,R,0.0,R,1346.0,R,1002.0,R,74.0,R,11.0,R,0.0,R,0.0,R,11.0,R,5.0,R,45.0,R,17.0
172200,2017,R,867.0,R,4824.0,R,18.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,A,,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,A,,R,23.0
172264,2017,R,284.0,R,745.0,R,38.0,R,293.0,R,2.0,R,0.0,R,291.0,R,207.0,R,71.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,A,,R,12.0
172291,2017,R,393.0,R,1315.0,R,30.0,R,402.0,R,1.0,R,0.0,R,401.0,R,246.0,R,61.0,R,183.0,R,0.0,R,0.0,R,183.0,R,77.0,R,42.0,R,19.0
172307,2017,R,532.0,R,827.0,R,64.0,R,482.0,R,0.0,R,0.0,R,482.0,R,260.0,R,54.0,R,86.0,R,0.0,R,0.0,R,86.0,R,39.0,R,45.0,R,17.0
172325,2017,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,149.0,R,0.0,R,0.0,R,149.0,R,113.0,R,76.0,R,12.0
172334,2017,R,269.0,R,645.0,R,42.0,R,305.0,R,0.0,R,0.0,R,305.0,R,240.0,R,79.0,R,0.0,Z,0.0,Z,0.0,R,0.0,Z,0.0,A,,R,11.0
172422,2017,A,,A,,A,,R,109.0,R,0.0,R,0.0,R,109.0,R,85.0,R,78.0,A,,A,,A,,A,,A,,A,,R,12.0
172440,2017,R,98.0,R,167.0,R,59.0,R,152.0,R,0.0,R,0.0,R,152.0,R,47.0,R,31.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,A,,R,7.0
172495,2017,A,,A,,A,,R,43.0,R,0.0,R,0.0,R,43.0,R,34.0,R,79.0,N,50.0,N,0.0,N,0.0,N,50.0,N,33.0,N,66.0,R,20.0
172608,2017,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,13.0
172617,2017,R,678.0,R,2987.0,R,23.0,R,675.0,R,0.0,R,0.0,R,675.0,R,452.0,R,67.0,R,859.0,R,1.0,R,0.0,R,858.0,R,447.0,R,52.0,R,18.0
172635,2017,R,556.0,R,7786.0,R,7.0,R,713.0,R,0.0,R,0.0,R,713.0,R,307.0,R,43.0,R,2458.0,R,0.0,R,0.0,R,2458.0,R,623.0,R,25.0,R,17.0
172644,2017,R,2567.0,R,4826.0,R,53.0,R,2398.0,R,0.0,R,0.0,R,2398.0,R,1944.0,R,81.0,R,190.0,R,0.0,R,0.0,R,190.0,R,106.0,R,56.0,R,14.0
172671,2017,R,120.0,R,230.0,R,52.0,R,117.0,Z,0.0,Z,0.0,R,117.0,R,68.0,R,58.0,R,82.0,Z,0.0,Z,0.0,R,82.0,R,34.0,R,41.0,R,13.0
172680,2017,A,,A,,A,,R,7.0,R,0.0,R,0.0,R,7.0,R,5.0,R,71.0,R,5.0,R,0.0,R,0.0,R,5.0,R,3.0,R,60.0,R,12.0
172699,2017,R,3139.0,R,5015.0,R,63.0,R,2891.0,R,0.0,R,0.0,R,2891.0,R,2259.0,R,78.0,R,39.0,R,0.0,R,0.0,R,39.0,R,13.0,R,33.0,R,17.0
172802,2017,A,,A,,A,,R,12.0,R,0.0,R,0.0,R,12.0,R,11.0,R,92.0,R,6.0,R,0.0,R,0.0,R,6.0,R,5.0,R,83.0,R,9.0
172866,2017,R,6.0,R,22.0,R,27.0,R,1.0,R,0.0,R,0.0,R,1.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,A,,R,8.0
172918,2017,R,439.0,R,1537.0,R,29.0,R,455.0,R,0.0,R,0.0,R,455.0,R,314.0,R,69.0,R,38.0,R,0.0,R,0.0,R,38.0,R,15.0,R,39.0,R,24.0
172927,2017,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,9.0
172954,2017,R,189.0,R,924.0,R,20.0,R,166.0,R,0.0,R,0.0,R,166.0,R,98.0,R,59.0,R,79.0,R,0.0,R,0.0,R,79.0,R,20.0,R,25.0,R,18.0
172963,2017,R,806.0,R,4041.0,R,20.0,R,713.0,R,0.0,R,0.0,R,713.0,R,400.0,R,56.0,R,378.0,R,0.0,R,0.0,R,378.0,R,149.0,R,39.0,R,29.0
173045,2017,R,435.0,R,717.0,R,61.0,R,474.0,R,2.0,Z,0.0,R,472.0,R,363.0,R,77.0,R,3.0,R,0.0,Z,0.0,R,3.0,R,0.0,R,0.0,R,13.0
173063,2017,R,303.0,R,1413.0,R,21.0,R,379.0,R,0.0,R,0.0,R,379.0,R,246.0,R,65.0,R,109.0,R,0.0,R,0.0,R,109.0,R,43.0,R,39.0,R,20.0
173115,2017,R,73.0,R,468.0,R,16.0,R,84.0,R,0.0,R,0.0,R,84.0,R,45.0,R,54.0,R,39.0,R,0.0,R,0.0,R,39.0,R,21.0,R,54.0,R,19.0
173124,2017,R,740.0,R,1655.0,R,45.0,R,795.0,R,0.0,R,0.0,R,795.0,R,546.0,R,69.0,R,19.0,R,0.0,R,0.0,R,19.0,R,12.0,R,63.0,R,20.0
173142,2017,R,136.0,R,271.0,R,50.0,R,138.0,R,0.0,R,0.0,R,138.0,R,114.0,R,83.0,R,0.0,Z,0.0,Z,0.0,R,0.0,Z,0.0,A,,R,9.0
173160,2017,R,581.0,R,905.0,R,64.0,R,557.0,Z,0.0,Z,0.0,R,557.0,R,475.0,R,85.0,R,1.0,Z,0.0,Z,0.0,R,1.0,R,0.0,R,0.0,R,11.0
173203,2017,R,474.0,R,1925.0,R,25.0,R,453.0,R,0.0,R,0.0,R,453.0,R,272.0,R,60.0,R,142.0,R,0.0,R,0.0,R,142.0,R,64.0,R,45.0,R,26.0
173258,2017,R,522.0,R,573.0,R,91.0,R,567.0,R,1.0,Z,0.0,R,566.0,R,542.0,R,96.0,A,,A,,A,,A,,A,,A,,R,9.0
173300,2017,R,568.0,R,655.0,R,87.0,R,545.0,R,0.0,R,0.0,R,545.0,R,446.0,R,82.0,A,,A,,A,,A,,A,,A,,R,11.0
173328,2017,R,245.0,R,1197.0,R,20.0,R,244.0,R,0.0,R,0.0,R,244.0,R,159.0,R,65.0,A,,A,,A,,A,,A,,A,,R,18.0
173416,2017,R,387.0,R,1135.0,R,34.0,R,331.0,R,0.0,R,0.0,R,331.0,R,242.0,R,73.0,R,109.0,R,0.0,R,0.0,R,109.0,R,48.0,R,44.0,R,20.0
173452,2017,R,183.0,R,211.0,R,87.0,R,196.0,R,0.0,R,0.0,R,196.0,R,167.0,R,85.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,A,,R,12.0
173461,2017,R,438.0,R,2265.0,R,19.0,R,404.0,R,0.0,R,0.0,R,404.0,R,231.0,R,57.0,R,223.0,R,0.0,R,0.0,R,223.0,R,118.0,R,53.0,R,22.0
173470,2017,A,,A,,A,,R,3.0,Z,0.0,R,0.0,R,3.0,R,3.0,R,100.0,A,,A,,A,,A,,A,,A,,R,16.0
173489,2017,A,,A,,A,,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,A,,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,A,,R,3.0
173559,2017,R,712.0,R,2659.0,R,27.0,R,716.0,R,0.0,R,0.0,R,716.0,R,449.0,R,63.0,R,296.0,R,0.0,R,0.0,R,296.0,R,141.0,R,48.0,R,19.0
173638,2017,R,302.0,R,1436.0,R,21.0,R,273.0,R,0.0,R,0.0,R,273.0,R,169.0,R,62.0,R,56.0,R,0.0,R,0.0,R,56.0,R,26.0,R,46.0,R,18.0
173647,2017,R,588.0,R,608.0,R,97.0,R,541.0,R,2.0,R,0.0,R,539.0,R,482.0,R,89.0,A,,A,,A,,A,,A,,A,,R,11.0
173665,2017,R,535.0,R,696.0,R,77.0,R,547.0,R,2.0,R,0.0,R,545.0,R,460.0,R,84.0,R,1.0,R,0.0,R,0.0,R,1.0,R,0.0,R,0.0,R,13.0
173708,2017,R,332.0,R,2010.0,R,17.0,R,306.0,R,0.0,R,0.0,R,306.0,R,206.0,R,67.0,R,265.0,R,0.0,R,0.0,R,265.0,R,121.0,R,46.0,R,19.0
173735,2017,R,167.0,R,611.0,R,27.0,R,188.0,R,0.0,R,0.0,R,188.0,R,113.0,R,60.0,R,18.0,R,0.0,R,0.0,R,18.0,R,8.0,R,44.0,R,17.0
173744,2017,A,,A,,A,,R,98.0,Z,0.0,Z,0.0,R,98.0,R,84.0,R,86.0,A,,A,,A,,A,,A,,A,,R,16.0
173799,2017,R,405.0,R,1829.0,R,22.0,R,431.0,R,0.0,R,0.0,R,431.0,R,237.0,R,55.0,R,231.0,R,0.0,R,0.0,R,231.0,R,98.0,R,42.0,R,23.0
173805,2017,R,219.0,R,669.0,R,33.0,R,252.0,R,0.0,R,0.0,R,252.0,R,147.0,R,58.0,R,34.0,R,0.0,R,0.0,R,34.0,R,18.0,R,53.0,R,22.0
173902,2017,R,543.0,R,561.0,R,97.0,R,506.0,R,0.0,R,0.0,R,506.0,R,472.0,R,93.0,A,,A,,A,,A,,A,,A,,R,10.0
173911,2017,R,395.0,R,1094.0,R,36.0,R,424.0,R,0.0,R,0.0,R,424.0,R,250.0,R,59.0,R,117.0,R,0.0,R,0.0,R,117.0,R,50.0,R,43.0,R,17.0
173920,2017,R,2252.0,R,3864.0,R,58.0,R,2424.0,R,0.0,R,0.0,R,2424.0,R,1814.0,R,75.0,R,9.0,R,0.0,R,0.0,R,9.0,R,4.0,R,44.0,R,23.0
173966,2017,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,8.0
173984,2017,R,31.0,R,279.0,R,11.0,R,7.0,Z,0.0,Z,0.0,R,7.0,R,4.0,R,57.0,R,24.0,Z,0.0,Z,0.0,R,24.0,R,7.0,R,29.0,R,10.0
173993,2017,R,183.0,R,736.0,R,25.0,R,130.0,R,0.0,R,0.0,R,130.0,R,83.0,R,64.0,R,17.0,R,0.0,R,0.0,R,17.0,R,8.0,R,47.0,R,22.0
174020,2017,R,85.0,R,2006.0,R,4.0,R,80.0,R,0.0,R,0.0,R,80.0,R,58.0,R,73.0,R,54.0,R,0.0,R,0.0,R,54.0,R,24.0,R,44.0,R,17.0
174066,2017,R,6183.0,R,10886.0,R,57.0,R,5860.0,R,0.0,Z,0.0,R,5860.0,R,5460.0,R,93.0,R,20.0,R,0.0,Z,0.0,R,20.0,R,15.0,R,75.0,R,17.0
174075,2017,R,185.0,R,1153.0,R,16.0,R,180.0,R,0.0,Z,0.0,R,180.0,R,126.0,R,70.0,R,8.0,R,0.0,Z,0.0,R,8.0,R,3.0,R,38.0,R,16.0
174118,2017,R,110.0,R,110.0,R,100.0,R,131.0,Z,0.0,Z,0.0,R,131.0,R,107.0,R,82.0,A,,A,,A,,A,,A,,A,,R,30.0
174127,2017,R,133.0,R,205.0,R,65.0,R,163.0,R,0.0,R,0.0,R,163.0,R,130.0,R,80.0,A,,A,,A,,A,,A,,A,,R,10.0
174136,2017,R,536.0,R,2757.0,R,19.0,R,523.0,R,0.0,R,0.0,R,523.0,R,291.0,R,56.0,R,491.0,R,0.0,R,0.0,R,491.0,R,195.0,R,40.0,R,25.0
174154,2017,R,34.0,R,104.0,R,33.0,R,8.0,R,0.0,R,0.0,R,8.0,R,4.0,R,50.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,A,,R,11.0
174190,2017,A,,A,,A,,R,26.0,Z,0.0,Z,0.0,R,26.0,R,15.0,R,58.0,A,,A,,A,,A,,A,,A,,R,21.0
174233,2017,R,2258.0,R,3426.0,R,66.0,R,2122.0,R,0.0,Z,0.0,R,2122.0,R,1635.0,R,77.0,R,15.0,R,0.0,Z,0.0,R,15.0,R,4.0,R,27.0,R,18.0
174251,2017,R,352.0,R,501.0,R,70.0,R,375.0,R,0.0,Z,0.0,R,375.0,R,301.0,R,80.0,R,1.0,R,0.0,Z,0.0,R,1.0,R,0.0,R,0.0,R,11.0
174321,2017,A,,A,,A,,R,44.0,Z,0.0,Z,0.0,R,44.0,R,33.0,R,75.0,A,,A,,A,,A,,A,,A,,R,16.0
174358,2017,R,832.0,R,1545.0,R,54.0,R,856.0,R,0.0,R,0.0,R,856.0,R,637.0,R,74.0,R,14.0,R,0.0,R,0.0,R,14.0,R,5.0,R,36.0,R,19.0
174376,2017,R,436.0,R,2561.0,R,17.0,R,385.0,R,0.0,R,0.0,R,385.0,R,225.0,R,58.0,R,388.0,R,0.0,R,0.0,R,388.0,R,195.0,R,50.0,R,24.0
174385,2017,R,3.0,R,29.0,R,10.0,R,0.0,Z,0.0,Z,0.0,R,0.0,R,0.0,A,,R,4.0,Z,0.0,Z,0.0,R,4.0,R,2.0,R,50.0,R,3.0
174428,2017,R,903.0,R,4262.0,R,21.0,R,925.0,R,0.0,R,0.0,R,925.0,R,553.0,R,60.0,R,537.0,R,0.0,R,0.0,R,537.0,R,263.0,R,49.0,R,26.0
174437,2017,R,201.0,R,389.0,R,52.0,R,218.0,R,0.0,R,0.0,R,218.0,R,159.0,R,73.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,A,,R,17.0
174473,2017,R,331.0,R,1459.0,R,23.0,R,393.0,R,0.0,R,0.0,R,393.0,R,207.0,R,53.0,R,134.0,R,0.0,R,0.0,R,134.0,R,60.0,R,45.0,R,18.0
174491,2017,R,392.0,R,1611.0,R,24.0,R,407.0,R,0.0,Z,0.0,R,407.0,R,337.0,R,83.0,R,16.0,R,0.0,R,0.0,R,16.0,R,9.0,R,56.0,R,17.0
174507,2017,R,4.0,R,72.0,R,6.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,A,,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,A,,R,7.0
174525,2017,R,26.0,R,46.0,R,57.0,R,13.0,R,0.0,R,0.0,R,13.0,R,8.0,R,62.0,A,,A,,A,,A,,A,,A,,R,12.0
174570,2017,R,74.0,R,1206.0,R,6.0,R,55.0,R,0.0,R,0.0,R,55.0,R,36.0,R,65.0,R,60.0,R,0.0,R,0.0,R,60.0,R,21.0,R,35.0,R,19.0
174604,2017,R,58.0,R,137.0,R,42.0,R,57.0,R,0.0,R,0.0,R,57.0,R,37.0,R,65.0,R,4.0,R,0.0,R,0.0,R,4.0,R,1.0,R,25.0,R,21.0
174738,2017,R,687.0,R,1964.0,R,35.0,R,733.0,R,0.0,R,0.0,R,733.0,R,385.0,R,53.0,R,199.0,R,0.0,R,0.0,R,199.0,R,91.0,R,46.0,R,22.0
174747,2017,R,519.0,R,548.0,R,95.0,R,503.0,R,0.0,R,0.0,R,503.0,R,439.0,R,87.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,A,,R,12.0
174756,2017,R,590.0,R,1771.0,R,33.0,R,577.0,R,0.0,R,0.0,R,577.0,R,301.0,R,52.0,R,330.0,R,0.0,R,0.0,R,330.0,R,140.0,R,42.0,R,23.0
174783,2017,R,1457.0,R,4940.0,R,29.0,R,1737.0,R,0.0,R,0.0,R,1737.0,R,1161.0,R,67.0,R,45.0,R,0.0,R,0.0,R,45.0,R,30.0,R,67.0,R,21.0
174792,2017,R,465.0,R,492.0,R,95.0,R,461.0,R,0.0,R,0.0,R,461.0,R,405.0,R,88.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,A,,R,12.0
174817,2017,R,300.0,R,449.0,R,67.0,R,283.0,R,0.0,R,0.0,R,283.0,R,219.0,R,77.0,A,,A,,A,,A,,A,,A,,R,18.0
174844,2017,R,786.0,R,831.0,R,95.0,R,824.0,R,0.0,R,0.0,R,824.0,R,759.0,R,92.0,A,,A,,A,,A,,A,,A,,R,12.0
174862,2017,R,129.0,R,402.0,R,32.0,R,151.0,R,0.0,R,0.0,R,151.0,R,100.0,R,66.0,R,12.0,R,0.0,R,0.0,R,12.0,R,4.0,R,33.0,R,19.0
174899,2017,R,482.0,R,891.0,R,54.0,R,448.0,R,0.0,R,0.0,R,448.0,R,360.0,R,80.0,R,3.0,R,0.0,R,0.0,R,3.0,R,2.0,R,67.0,R,14.0
174914,2017,R,1498.0,R,1765.0,R,85.0,R,1348.0,R,0.0,Z,0.0,R,1348.0,R,1192.0,R,88.0,R,1.0,R,0.0,R,0.0,R,1.0,R,1.0,R,100.0,R,14.0
174978,2017,A,,A,,A,,R,39.0,R,0.0,Z,0.0,R,39.0,R,31.0,R,79.0,R,7.0,R,0.0,Z,0.0,R,7.0,R,6.0,R,86.0,R,16.0
175005,2017,R,390.0,R,972.0,R,40.0,R,410.0,R,0.0,R,0.0,R,410.0,R,331.0,R,81.0,R,2.0,R,0.0,R,0.0,R,2.0,R,1.0,R,50.0,R,10.0
175014,2017,R,170.0,R,1100.0,R,15.0,R,1.0,R,0.0,R,0.0,R,1.0,R,1.0,R,100.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,A,,R,16.0
175041,2017,R,687.0,R,2549.0,R,27.0,R,686.0,R,0.0,R,0.0,R,686.0,R,411.0,R,60.0,R,498.0,R,0.0,R,0.0,R,498.0,R,229.0,R,46.0,R,27.0
175078,2017,R,329.0,R,3782.0,R,9.0,R,481.0,R,0.0,R,0.0,R,481.0,R,287.0,R,60.0,R,10.0,R,0.0,R,0.0,R,10.0,R,5.0,R,50.0,R,14.0
175120,2017,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,19.0
175157,2017,R,207.0,R,443.0,R,47.0,R,177.0,R,0.0,R,0.0,R,177.0,R,85.0,R,48.0,R,6.0,R,0.0,R,0.0,R,6.0,R,1.0,R,17.0,R,24.0
175227,2017,R,185.0,R,482.0,R,38.0,R,11.0,R,0.0,R,0.0,R,11.0,R,9.0,R,82.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,A,,R,10.0
175236,2017,R,540.0,R,1436.0,R,38.0,R,559.0,R,0.0,R,0.0,R,559.0,R,335.0,R,60.0,R,110.0,R,0.0,R,0.0,R,110.0,R,49.0,R,45.0,R,20.0
175263,2017,R,179.0,R,830.0,R,22.0,R,174.0,R,0.0,R,0.0,R,174.0,R,92.0,R,53.0,R,66.0,R,0.0,R,0.0,R,66.0,R,24.0,R,36.0,R,16.0
175272,2017,R,1595.0,R,2239.0,R,71.0,R,1563.0,R,0.0,R,0.0,R,1563.0,R,1224.0,R,78.0,R,12.0,R,0.0,R,0.0,R,12.0,R,4.0,R,33.0,R,19.0
175315,2017,R,747.0,R,3177.0,R,24.0,R,754.0,R,0.0,R,0.0,R,754.0,R,423.0,R,56.0,R,449.0,R,0.0,R,0.0,R,449.0,R,212.0,R,47.0,R,24.0
175342,2017,R,732.0,R,891.0,R,82.0,R,525.0,R,0.0,R,0.0,R,525.0,R,393.0,R,75.0,R,11.0,R,0.0,R,0.0,R,11.0,R,2.0,R,18.0,R,18.0
175421,2017,R,221.0,R,673.0,R,33.0,R,223.0,R,0.0,R,2.0,R,225.0,R,141.0,R,63.0,R,15.0,R,0.0,R,0.0,R,15.0,R,6.0,R,40.0,R,10.0
175430,2017,R,126.0,R,252.0,R,50.0,R,109.0,R,0.0,R,0.0,R,109.0,R,69.0,R,63.0,R,3.0,R,0.0,R,0.0,R,3.0,R,3.0,R,100.0,R,14.0
