UNITID,Year,XGRCOHRT,GRCOHRT,XUGENTER,UGENTERN,XPGRCOHR,PGRCOHRT,XRRFTCT,RRFTCT,XRRFTEX,RRFTEX,XRRFTCTA,RRFTCTA,XRET_NMF,RET_NMF,XRET_PCF,RET_PCF,XRRPTCT,RRPTCT,XRRPTEX,RRPTEX,XRRPTCTA,RRPTCTA,XRET_NMP,RET_NMP,XRET_PCP,RET_PCP,XSTUFACR,STUFACR 
178226,2011,R,66.0,R,112.0,R,59.0,R,52.0,R,1.0,R,51.0,R,21.0,R,41.0,R,14.0,R,0.0,R,14.0,R,0.0,R,0.0,R,13
178244,2011,R,229.0,R,2064.0,R,11.0,R,205.0,R,0.0,R,205.0,R,135.0,R,66.0,R,8.0,R,0.0,R,8.0,R,3.0,R,38.0,R,20
178262,2011,A,,A,,A,,R,86.0,R,0.0,R,86.0,R,76.0,R,88.0,A,,A,,A,,A,,A,,R,22
178305,2011,R,75.0,R,152.0,R,49.0,R,0.0,R,0.0,R,0.0,R,0.0,A,,R,0.0,R,0.0,R,0.0,R,0.0,A,,R,25
178314,2011,A,,A,,A,,Z,0.0,R,0.0,R,0.0,R,0.0,A,,A,,A,,A,,A,,A,,R,8
178341,2011,R,718.0,R,1617.0,R,44.0,R,789.0,R,2.0,R,787.0,R,470.0,R,60.0,R,38.0,R,0.0,R,38.0,R,11.0,R,29.0,R,18
178350,2011,R,1.0,R,30.0,R,3.0,R,0.0,R,0.0,R,0.0,R,0.0,A,,R,0.0,R,0.0,R,0.0,R,0.0,A,,R,9
178369,2011,R,377.0,R,712.0,R,53.0,R,418.0,R,0.0,R,418.0,R,209.0,R,50.0,R,2.0,R,0.0,R,2.0,R,2.0,R,100.0,R,15
178387,2011,R,962.0,R,1618.0,R,59.0,R,1086.0,R,1.0,R,1085.0,R,673.0,R,62.0,R,184.0,R,0.0,R,184.0,R,69.0,R,38.0,R,19
178396,2011,R,6051.0,R,7571.0,R,80.0,R,6004.0,R,7.0,R,5997.0,R,5103.0,R,85.0,R,85.0,R,0.0,R,85.0,R,45.0,R,53.0,R,20
178402,2011,R,1112.0,R,2623.0,R,42.0,R,1109.0,R,0.0,R,1109.0,R,818.0,R,74.0,R,36.0,R,0.0,R,36.0,R,7.0,R,19.0,R,13
178411,2011,R,1090.0,R,1475.0,R,74.0,R,1140.0,R,1.0,R,1139.0,R,944.0,R,83.0,R,9.0,R,0.0,R,9.0,R,6.0,R,67.0,R,17
178420,2011,R,480.0,R,2488.0,R,19.0,R,479.0,R,0.0,R,479.0,R,372.0,R,78.0,R,18.0,R,0.0,R,18.0,R,9.0,R,50.0,R,17
178448,2011,R,857.0,R,1795.0,R,48.0,R,772.0,R,0.0,R,772.0,R,407.0,R,53.0,R,370.0,R,0.0,R,370.0,R,104.0,R,28.0,R,25
178466,2011,A,,A,,A,,R,20.0,R,0.0,R,20.0,R,19.0,R,95.0,R,1.0,R,0.0,R,1.0,R,1.0,R,100.0,R,5
178484,2011,A,,A,,A,,R,125.0,R,0.0,R,125.0,R,81.0,R,65.0,A,,A,,A,,A,,A,,R,22
178527,2011,A,,A,,A,,R,23.0,R,0.0,R,23.0,R,17.0,R,74.0,A,,A,,A,,A,,A,,R,17
178563,2011,A,,A,,A,,R,13.0,R,0.0,R,13.0,R,10.0,R,77.0,R,2.0,R,0.0,R,2.0,R,2.0,R,100.0,R,6
178606,2011,A,,A,,A,,R,4.0,R,0.0,R,4.0,R,3.0,R,75.0,R,19.0,R,3.0,R,16.0,R,1.0,R,6.0,R,4
178615,2011,R,1377.0,R,1800.0,R,77.0,R,1417.0,R,1.0,R,1416.0,R,1224.0,R,86.0,R,0.0,R,0.0,R,0.0,R,0.0,A,,R,17
178624,2011,R,1586.0,R,2265.0,R,70.0,R,1454.0,R,0.0,R,1454.0,R,1008.0,R,69.0,R,8.0,R,0.0,R,8.0,R,4.0,R,50.0,R,22
178679,2011,R,151.0,R,199.0,R,76.0,R,121.0,R,1.0,R,120.0,R,89.0,R,74.0,R,1.0,R,0.0,R,1.0,R,1.0,R,100.0,R,16
178697,2011,R,280.0,R,323.0,R,87.0,R,271.0,R,0.0,R,271.0,R,235.0,R,87.0,R,0.0,R,0.0,R,0.0,R,0.0,A,,R,14
178721,2011,R,173.0,R,1860.0,R,9.0,R,143.0,R,0.0,R,143.0,R,96.0,R,67.0,R,6.0,R,0.0,R,6.0,R,3.0,R,50.0,R,12
178767,2011,R,9.0,R,43.0,R,21.0,R,8.0,R,0.0,R,8.0,R,7.0,R,88.0,R,1.0,R,0.0,R,1.0,R,0.0,R,0.0,R,11
178785,2011,R,413.0,R,2017.0,R,20.0,R,371.0,R,0.0,R,371.0,R,169.0,R,46.0,R,515.0,Z,0.0,R,515.0,R,151.0,R,29.0,R,18
178828,2011,A,,A,,A,,R,69.0,R,0.0,R,69.0,R,58.0,R,84.0,R,0.0,R,0.0,R,0.0,R,0.0,A,,R,5
178891,2011,R,513.0,R,826.0,R,62.0,R,563.0,R,0.0,R,563.0,R,446.0,R,79.0,R,330.0,R,0.0,R,330.0,R,262.0,R,79.0,R,19
178989,2011,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,10
179043,2011,R,326.0,R,443.0,R,74.0,R,370.0,R,0.0,R,370.0,R,302.0,R,82.0,A,,A,,A,,A,,A,,R,12
179052,2011,A,,A,,A,,R,128.0,Z,0.0,R,128.0,R,99.0,R,77.0,A,,A,,A,,A,,A,,R,4
179070,2011,A,,A,,A,,R,3.0,R,0.0,R,3.0,R,1.0,R,33.0,R,0.0,R,0.0,R,0.0,R,0.0,A,,R,25
179159,2011,R,1752.0,R,5593.0,R,31.0,R,1726.0,R,0.0,R,1726.0,R,1464.0,R,85.0,R,0.0,R,0.0,R,0.0,R,0.0,A,,R,12
179195,2011,A,,A,,A,,R,21.0,R,0.0,R,21.0,R,18.0,R,86.0,A,,A,,A,,A,,A,,R,18
179201,2011,R,92.0,R,179.0,R,51.0,R,7.0,R,0.0,R,7.0,R,4.0,R,57.0,R,11.0,R,0.0,R,11.0,R,7.0,R,64.0,R,25
179229,2011,A,,A,,A,,R,13.0,R,0.0,R,13.0,R,11.0,R,85.0,A,,A,,A,,A,,A,,R,21
179238,2011,A,,A,,A,,R,25.0,R,0.0,R,25.0,R,19.0,R,76.0,A,,A,,A,,A,,A,,R,12
179256,2011,R,25.0,R,97.0,R,26.0,R,16.0,R,0.0,R,16.0,R,10.0,R,63.0,R,0.0,R,0.0,R,0.0,R,0.0,A,,R,14
179265,2011,R,252.0,R,316.0,R,80.0,R,234.0,R,0.0,R,234.0,R,214.0,R,91.0,A,,A,,A,,A,,A,,R,17
179308,2011,R,3165.0,R,8663.0,R,37.0,R,3481.0,Z,0.0,R,3481.0,R,1956.0,R,56.0,R,1578.0,Z,0.0,R,1578.0,R,545.0,R,35.0,R,22
179326,2011,R,487.0,R,944.0,R,52.0,R,435.0,R,1.0,R,434.0,R,271.0,R,62.0,R,2.0,R,0.0,R,2.0,R,0.0,R,0.0,R,15
179344,2011,R,544.0,R,1007.0,R,54.0,R,546.0,R,0.0,R,546.0,R,240.0,R,44.0,R,50.0,Z,0.0,R,50.0,R,18.0,R,36.0,R,26
179399,2011,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,10
179450,2011,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,12
179511,2011,R,320.0,R,320.0,R,100.0,R,330.0,R,0.0,R,330.0,R,280.0,R,85.0,A,,A,,A,,A,,A,,R,12
179539,2011,R,947.0,R,1863.0,R,51.0,R,895.0,R,0.0,R,895.0,R,544.0,R,61.0,R,291.0,R,0.0,R,291.0,R,95.0,R,33.0,R,20
179548,2011,R,162.0,R,232.0,R,70.0,R,176.0,R,0.0,R,176.0,R,114.0,R,65.0,A,,A,,A,,A,,A,,R,10
179557,2011,R,1765.0,R,2618.0,R,67.0,R,1807.0,R,0.0,R,1807.0,R,1284.0,R,71.0,R,110.0,R,0.0,R,110.0,R,56.0,R,51.0,R,20
179566,2011,R,2568.0,R,4311.0,R,60.0,R,2647.0,R,0.0,R,2647.0,R,1995.0,R,75.0,R,30.0,R,0.0,R,30.0,R,8.0,R,27.0,R,21
179645,2011,R,836.0,R,1751.0,R,48.0,R,708.0,R,0.0,R,708.0,R,372.0,R,53.0,R,141.0,R,0.0,R,141.0,R,52.0,R,37.0,R,25
179715,2011,R,374.0,R,561.0,R,67.0,R,328.0,R,0.0,R,328.0,R,212.0,R,65.0,R,61.0,R,0.0,R,61.0,R,34.0,R,56.0,R,21
179724,2011,A,,A,,A,,R,2.0,R,0.0,R,2.0,R,2.0,R,100.0,R,6.0,R,0.0,R,6.0,R,5.0,R,83.0,R,9
179867,2011,R,1477.0,R,1872.0,R,79.0,R,1624.0,R,4.0,R,1620.0,R,1574.0,R,97.0,R,8.0,R,0.0,R,8.0,R,7.0,R,88.0,R,7
179894,2011,R,472.0,R,971.0,R,49.0,R,412.0,R,0.0,R,412.0,R,331.0,R,80.0,R,12.0,R,0.0,R,12.0,R,8.0,R,67.0,R,11
179919,2011,R,145.0,R,593.0,R,24.0,R,84.0,R,0.0,R,84.0,R,49.0,R,58.0,R,8.0,R,0.0,R,8.0,R,6.0,R,75.0,R,18
179946,2011,R,254.0,R,333.0,R,76.0,R,319.0,R,0.0,R,319.0,R,242.0,R,76.0,A,,A,,A,,A,,A,,R,15
179955,2011,R,270.0,R,299.0,R,90.0,R,268.0,Z,0.0,R,268.0,R,200.0,R,75.0,R,0.0,Z,0.0,R,0.0,R,0.0,A,,R,11
179964,2011,R,181.0,R,257.0,R,70.0,R,208.0,R,0.0,R,208.0,R,154.0,R,74.0,R,0.0,R,0.0,R,0.0,R,0.0,A,,R,13
179991,2011,A,,A,,A,,R,18.0,R,0.0,R,18.0,R,14.0,R,78.0,A,,A,,A,,A,,A,,R,13
180054,2011,R,77.0,R,111.0,R,69.0,R,116.0,R,0.0,R,116.0,R,33.0,R,28.0,R,9.0,R,0.0,R,9.0,R,2.0,R,22.0,R,12
180063,2011,A,,A,,A,,R,16.0,R,0.0,R,16.0,R,10.0,R,63.0,A,,A,,A,,A,,A,,R,8
180081,2011,R,155.0,R,374.0,R,41.0,R,100.0,R,0.0,R,100.0,R,49.0,R,49.0,R,12.0,R,0.0,R,12.0,R,8.0,R,67.0,R,14
180090,2011,A,,A,,A,,R,41.0,R,0.0,R,41.0,R,30.0,R,73.0,A,,A,,A,,A,,A,,R,13
180106,2011,R,344.0,R,460.0,R,75.0,R,338.0,R,0.0,R,338.0,R,265.0,R,78.0,R,1.0,R,0.0,R,1.0,R,0.0,R,0.0,R,13
180151,2011,R,98.0,R,148.0,R,66.0,R,145.0,R,5.0,R,140.0,R,88.0,R,63.0,R,5.0,R,0.0,R,5.0,R,1.0,R,20.0,R,13
180160,2011,R,48.0,R,93.0,R,52.0,R,36.0,R,2.0,R,34.0,R,18.0,R,53.0,R,11.0,R,1.0,R,10.0,R,5.0,R,50.0,R,14
180179,2011,R,774.0,R,1413.0,R,55.0,R,509.0,R,1.0,R,508.0,R,286.0,R,56.0,R,45.0,R,0.0,R,45.0,R,20.0,R,44.0,R,19
180197,2011,R,345.0,R,802.0,R,43.0,R,321.0,R,0.0,R,321.0,R,166.0,R,52.0,R,81.0,R,0.0,R,81.0,R,31.0,R,38.0,R,16
180203,2011,R,33.0,R,54.0,R,61.0,R,38.0,R,1.0,R,37.0,R,24.0,R,65.0,R,10.0,R,0.0,R,10.0,R,6.0,R,60.0,R,10
180212,2011,R,76.0,R,113.0,R,67.0,R,76.0,R,1.0,R,75.0,R,23.0,R,31.0,R,10.0,R,0.0,R,10.0,R,1.0,R,10.0,R,11
180249,2011,R,222.0,R,521.0,R,43.0,R,213.0,R,0.0,R,213.0,R,109.0,R,51.0,R,98.0,R,0.0,R,98.0,R,42.0,R,43.0,R,16
180258,2011,R,163.0,R,310.0,R,53.0,R,138.0,R,0.0,R,138.0,R,76.0,R,55.0,R,8.0,R,0.0,R,8.0,R,1.0,R,13.0,R,12
180276,2011,R,217.0,R,535.0,R,41.0,R,245.0,Z,0.0,R,245.0,R,150.0,R,61.0,R,79.0,Z,0.0,R,79.0,R,38.0,R,48.0,R,16
180328,2011,R,44.0,R,133.0,R,33.0,R,70.0,R,0.0,R,70.0,R,25.0,R,36.0,R,41.0,R,0.0,R,41.0,R,6.0,R,15.0,R,14
180373,2011,R,115.0,R,199.0,R,58.0,R,137.0,R,0.0,R,137.0,R,80.0,R,58.0,R,11.0,R,0.0,R,11.0,R,3.0,R,27.0,R,12
180391,2011,A,,A,,A,,R,10.0,R,0.0,R,10.0,R,9.0,R,90.0,A,,A,,A,,A,,A,,R,11
180416,2011,R,311.0,R,493.0,R,63.0,R,308.0,R,0.0,R,308.0,R,209.0,R,68.0,R,6.0,R,0.0,R,6.0,R,4.0,R,67.0,R,12
180461,2011,R,2141.0,R,3803.0,R,56.0,R,2097.0,R,0.0,R,2097.0,R,1553.0,R,74.0,R,483.0,R,0.0,R,483.0,R,263.0,R,54.0,R,17
180489,2011,R,2011.0,R,3460.0,R,58.0,R,1626.0,R,1.0,R,1625.0,R,1172.0,R,72.0,R,67.0,R,0.0,R,67.0,R,33.0,R,49.0,R,20
180522,2011,R,199.0,R,413.0,R,48.0,R,227.0,R,0.0,R,227.0,R,131.0,R,58.0,R,28.0,R,0.0,R,28.0,R,14.0,R,50.0,R,15
180595,2011,R,227.0,R,333.0,R,68.0,R,286.0,R,0.0,R,286.0,R,199.0,R,70.0,R,0.0,Z,0.0,R,0.0,Z,0.0,A,,R,12
180647,2011,R,111.0,R,268.0,R,41.0,R,22.0,R,0.0,R,22.0,R,7.0,R,32.0,R,4.0,R,0.0,R,4.0,R,1.0,R,25.0,R,9
180692,2011,R,248.0,R,406.0,R,61.0,R,148.0,R,0.0,R,148.0,R,104.0,R,70.0,R,6.0,R,0.0,R,6.0,R,2.0,R,33.0,R,16
180771,2011,A,,A,,A,,R,19.0,R,0.0,R,19.0,R,15.0,R,79.0,A,,A,,A,,A,,A,,R,13
180814,2011,R,6.0,R,3168.0,R,0.0,R,8.0,R,0.0,R,8.0,R,4.0,R,50.0,R,117.0,R,0.0,R,117.0,R,42.0,R,36.0,R,28
180832,2011,R,27.0,R,233.0,R,12.0,R,14.0,R,0.0,R,14.0,R,11.0,R,79.0,R,0.0,R,0.0,R,0.0,R,0.0,A,,R,13
180878,2011,R,30.0,R,194.0,R,15.0,R,30.0,R,0.0,R,30.0,R,25.0,R,83.0,R,3.0,R,0.0,R,3.0,R,3.0,R,100.0,R,10
180902,2011,R,811.0,R,2756.0,R,29.0,R,853.0,Z,0.0,R,853.0,R,506.0,R,59.0,R,206.0,Z,0.0,R,206.0,R,80.0,R,39.0,R,19
180948,2011,R,392.0,R,658.0,R,60.0,R,384.0,R,0.0,R,384.0,R,254.0,R,66.0,R,14.0,R,0.0,R,14.0,R,3.0,R,21.0,R,19
180957,2011,A,,A,,A,,R,17.0,R,0.0,R,17.0,R,11.0,R,65.0,A,,A,,A,,A,,A,,R,11
180984,2011,R,315.0,R,657.0,R,48.0,R,276.0,Z,0.0,R,276.0,R,224.0,R,81.0,A,,A,,A,,A,,A,,R,14
181002,2011,R,975.0,R,1230.0,R,79.0,R,1012.0,R,1.0,R,1011.0,R,891.0,R,88.0,R,0.0,R,0.0,R,0.0,R,0.0,A,,R,12
181020,2011,R,291.0,R,330.0,R,88.0,R,327.0,R,0.0,R,327.0,R,244.0,R,75.0,A,,A,,A,,A,,A,,R,11
181093,2011,R,70.0,R,93.0,R,75.0,R,62.0,R,0.0,R,62.0,R,51.0,R,82.0,R,5.0,R,0.0,R,5.0,R,3.0,R,60.0,R,11
181127,2011,R,322.0,R,379.0,R,85.0,R,312.0,R,1.0,R,311.0,R,229.0,R,74.0,R,0.0,R,0.0,R,0.0,R,0.0,A,,R,13
181136,2011,A,,A,,A,,R,16.0,R,0.0,R,16.0,R,12.0,R,75.0,A,,A,,A,,A,,A,,R,14
181145,2011,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,6
181190,2011,A,,A,,A,,R,102.0,R,0.0,R,102.0,R,70.0,R,69.0,A,,A,,A,,A,,A,,R,13
181215,2011,R,1058.0,R,1615.0,R,66.0,R,1124.0,Z,0.0,R,1124.0,R,869.0,R,77.0,R,8.0,R,0.0,R,8.0,R,2.0,R,25.0,R,16
181242,2011,A,,A,,A,,R,0.0,R,0.0,R,0.0,R,0.0,A,,R,0.0,R,0.0,R,0.0,R,0.0,A,,R,18
181297,2011,R,31.0,R,203.0,R,15.0,R,39.0,R,0.0,R,39.0,R,36.0,R,92.0,A,,A,,A,,A,,A,,R,11
181303,2011,R,961.0,R,4728.0,R,20.0,R,1148.0,R,0.0,R,1148.0,R,491.0,R,43.0,R,799.0,R,0.0,R,799.0,R,314.0,R,39.0,R,21
181312,2011,R,442.0,R,1123.0,R,39.0,R,401.0,R,0.0,R,401.0,R,200.0,R,50.0,R,56.0,R,0.0,R,56.0,R,19.0,R,34.0,R,11
181330,2011,R,265.0,R,393.0,R,67.0,R,131.0,R,0.0,R,131.0,R,87.0,R,66.0,A,,A,,A,,A,,A,,R,10
181376,2011,R,41.0,R,46.0,R,89.0,R,38.0,R,0.0,R,38.0,R,26.0,R,68.0,R,0.0,R,0.0,R,0.0,R,0.0,A,,R,9
181394,2011,R,1710.0,R,2869.0,R,60.0,R,1720.0,R,0.0,R,1720.0,R,1254.0,R,73.0,R,68.0,R,0.0,R,68.0,R,36.0,R,53.0,R,19
181400,2011,A,,A,,A,,R,0.0,R,0.0,R,0.0,R,0.0,A,,R,0.0,R,0.0,R,0.0,R,0.0,A,,R,30
181419,2011,R,23.0,R,51.0,R,45.0,R,23.0,R,0.0,R,23.0,R,9.0,R,39.0,R,13.0,R,0.0,R,13.0,R,2.0,R,15.0,R,9
181428,2011,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,3
181446,2011,R,360.0,R,448.0,R,80.0,R,429.0,R,0.0,R,429.0,R,363.0,R,85.0,R,0.0,R,0.0,R,0.0,R,0.0,A,,R,13
181464,2011,R,4056.0,R,5126.0,R,79.0,R,4039.0,R,0.0,R,4039.0,R,3378.0,R,84.0,R,36.0,R,0.0,R,36.0,R,17.0,R,47.0,R,21
181491,2011,R,790.0,R,1460.0,R,54.0,R,865.0,R,0.0,R,865.0,R,547.0,R,63.0,R,120.0,R,0.0,R,120.0,R,37.0,R,31.0,R,18
181534,2011,R,172.0,R,402.0,R,43.0,R,243.0,R,0.0,R,243.0,R,129.0,R,53.0,R,5.0,R,0.0,R,5.0,R,1.0,R,20.0,R,23
181543,2011,R,5.0,R,10.0,R,50.0,R,4.0,R,0.0,R,4.0,R,3.0,R,75.0,R,0.0,R,0.0,R,0.0,R,0.0,A,,R,11
181604,2011,R,88.0,R,300.0,R,29.0,R,90.0,R,0.0,R,90.0,R,54.0,R,60.0,R,5.0,R,0.0,R,5.0,R,5.0,R,100.0,R,14
181640,2011,R,1368.0,R,2940.0,R,47.0,R,1168.0,Z,0.0,R,1168.0,R,732.0,R,63.0,R,696.0,Z,0.0,R,696.0,R,289.0,R,42.0,R,24
181738,2011,R,159.0,R,294.0,R,54.0,R,145.0,R,1.0,R,144.0,R,104.0,R,72.0,R,1.0,R,0.0,R,1.0,R,0.0,R,0.0,R,10
181756,2011,A,,A,,A,,R,107.0,R,0.0,R,107.0,R,63.0,R,59.0,R,2.0,R,0.0,R,2.0,R,0.0,R,0.0,R,20
181765,2011,R,85.0,R,187.0,R,45.0,R,128.0,Z,0.0,R,128.0,R,81.0,R,63.0,R,0.0,R,0.0,R,0.0,R,0.0,A,,R,16
181783,2011,R,676.0,R,904.0,R,75.0,R,677.0,R,0.0,R,677.0,R,460.0,R,68.0,R,4.0,R,0.0,R,4.0,R,1.0,R,25.0,R,20
181792,2011,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,4
181817,2011,R,380.0,R,1020.0,R,37.0,R,402.0,R,0.0,R,402.0,R,204.0,R,51.0,R,85.0,R,0.0,R,85.0,R,21.0,R,25.0,R,13
181853,2011,R,118.0,R,171.0,R,69.0,R,129.0,R,0.0,R,129.0,R,86.0,R,67.0,R,0.0,R,0.0,R,0.0,R,0.0,A,,R,17
181880,2011,A,,A,,A,,R,46.0,R,0.0,R,46.0,R,36.0,R,78.0,A,,A,,A,,A,,A,,R,15
181941,2011,A,,A,,A,,R,151.0,R,1.0,R,150.0,R,93.0,R,62.0,A,,A,,A,,A,,A,,R,21
182005,2011,R,1915.0,R,9945.0,R,19.0,R,0.0,R,0.0,R,0.0,R,0.0,A,,R,0.0,R,0.0,R,0.0,R,0.0,A,,R,24
182111,2011,R,233.0,R,460.0,R,51.0,R,258.0,R,0.0,R,258.0,R,122.0,R,47.0,R,40.0,R,0.0,R,40.0,R,14.0,R,35.0,R,19
182148,2011,A,,A,,A,,R,243.0,R,2.0,R,241.0,R,141.0,R,59.0,R,14.0,R,0.0,R,14.0,R,5.0,R,36.0,R,20
182209,2011,A,,A,,A,,R,47.0,R,0.0,R,47.0,R,26.0,R,55.0,R,30.0,R,0.0,R,30.0,R,13.0,R,43.0,R,23
182281,2011,R,2713.0,R,5281.0,R,51.0,R,2920.0,R,0.0,R,2920.0,R,2230.0,R,76.0,R,188.0,R,0.0,R,188.0,R,88.0,R,47.0,R,22
182290,2011,R,2839.0,R,4456.0,R,64.0,R,2684.0,R,0.0,R,2684.0,R,2114.0,R,79.0,R,57.0,R,0.0,R,57.0,R,30.0,R,53.0,R,26
182306,2011,R,202.0,R,638.0,R,32.0,R,52.0,R,0.0,R,52.0,R,30.0,R,58.0,R,72.0,R,0.0,R,72.0,R,27.0,R,38.0,R,16
182397,2011,A,,A,,A,,R,55.0,Z,0.0,R,55.0,R,32.0,R,58.0,R,13.0,Z,0.0,R,13.0,R,6.0,R,46.0,R,10
182430,2011,A,,A,,A,,R,3.0,R,0.0,R,3.0,R,2.0,R,67.0,R,3.0,R,0.0,R,3.0,R,2.0,R,67.0,R,19
182458,2011,R,102.0,R,205.0,R,50.0,R,83.0,R,0.0,R,83.0,R,50.0,R,60.0,R,0.0,R,0.0,R,0.0,R,0.0,A,,R,14
182500,2011,R,495.0,R,2580.0,R,19.0,R,715.0,R,0.0,R,715.0,R,448.0,R,63.0,R,1328.0,R,0.0,R,1328.0,R,577.0,R,43.0,R,19
182564,2011,R,300.0,R,1027.0,R,29.0,R,0.0,R,0.0,R,0.0,R,0.0,A,,R,0.0,R,0.0,R,0.0,R,0.0,A,,R,19
182634,2011,R,448.0,R,478.0,R,94.0,R,395.0,R,0.0,R,395.0,R,284.0,R,72.0,R,2.0,R,0.0,R,2.0,R,1.0,R,50.0,R,13
182652,2011,A,,A,,A,,R,70.0,R,0.0,R,70.0,R,62.0,R,89.0,A,,A,,A,,A,,A,,R,11
182661,2011,R,114.0,R,191.0,R,60.0,R,107.0,R,0.0,R,107.0,R,67.0,R,63.0,R,0.0,Z,0.0,R,0.0,Z,0.0,A,,R,13
182670,2011,R,1112.0,R,1167.0,R,95.0,R,1136.0,R,0.0,R,1136.0,R,1109.0,R,98.0,A,,A,,A,,A,,A,,R,8
182704,2011,A,,A,,A,,R,33.0,Z,0.0,R,33.0,R,26.0,R,79.0,R,19.0,Z,0.0,R,19.0,R,13.0,R,68.0,R,12
182722,2011,A,,A,,A,,R,53.0,Z,0.0,R,53.0,R,47.0,R,89.0,R,7.0,Z,0.0,R,7.0,R,5.0,R,71.0,R,18
182795,2011,R,395.0,R,553.0,R,71.0,R,399.0,R,0.0,R,399.0,R,249.0,R,62.0,R,0.0,R,0.0,R,0.0,R,0.0,A,,R,14
182865,2011,A,,A,,A,,R,9.0,R,0.0,R,9.0,R,8.0,R,89.0,R,3.0,R,0.0,R,3.0,R,1.0,R,33.0,R,18
182883,2011,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,N,13
182892,2011,A,,A,,A,,R,34.0,R,0.0,R,34.0,R,28.0,R,82.0,R,0.0,R,0.0,R,0.0,R,0.0,A,,R,14
182908,2011,R,33.0,R,140.0,R,24.0,R,38.0,R,0.0,R,38.0,R,23.0,R,61.0,R,19.0,R,0.0,R,19.0,R,10.0,R,53.0,R,7
182917,2011,R,14.0,R,24.0,R,58.0,R,12.0,R,0.0,R,12.0,R,11.0,R,92.0,A,,A,,A,,A,,A,,R,4
182953,2011,A,,A,,A,,R,45.0,R,0.0,R,45.0,R,39.0,R,87.0,R,13.0,R,0.0,R,13.0,R,10.0,R,77.0,R,10
182980,2011,R,269.0,R,366.0,R,73.0,R,262.0,R,0.0,R,262.0,R,156.0,R,60.0,R,1.0,R,0.0,R,1.0,R,0.0,R,0.0,R,7
182999,2011,A,,A,,A,,R,25.0,R,0.0,R,25.0,R,21.0,R,84.0,R,11.0,R,0.0,R,11.0,R,5.0,R,45.0,R,8
183026,2011,R,924.0,R,1893.0,R,49.0,R,757.0,R,0.0,R,757.0,R,543.0,R,72.0,R,88.0,R,0.0,R,88.0,R,56.0,R,64.0,R,21
183035,2011,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,18
183044,2011,R,2949.0,R,3570.0,R,83.0,R,2706.0,R,6.0,R,2700.0,R,2345.0,R,87.0,A,,A,,A,,A,,A,,R,18
183062,2011,R,1260.0,R,1497.0,R,84.0,R,1205.0,R,2.0,R,1203.0,R,954.0,R,79.0,R,0.0,R,0.0,R,0.0,R,0.0,A,,R,17
183071,2011,R,97.0,R,299.0,R,32.0,R,40.0,R,0.0,R,40.0,R,30.0,R,75.0,R,3.0,R,0.0,R,3.0,R,1.0,R,33.0,R,15
183080,2011,R,1017.0,R,1415.0,R,72.0,R,1056.0,R,0.0,R,1056.0,R,784.0,R,74.0,R,6.0,R,0.0,R,6.0,R,0.0,R,0.0,R,16
183099,2011,R,855.0,R,2683.0,R,32.0,R,987.0,Z,0.0,R,987.0,R,538.0,R,55.0,R,201.0,Z,0.0,R,201.0,R,86.0,R,43.0,R,13
183105,2011,R,118.0,R,567.0,R,21.0,R,126.0,R,0.0,R,126.0,R,80.0,R,63.0,R,81.0,R,0.0,R,81.0,R,41.0,R,51.0,R,7
183114,2011,R,74.0,R,403.0,R,18.0,R,88.0,R,0.0,R,88.0,R,53.0,R,60.0,R,99.0,R,0.0,R,99.0,R,59.0,R,60.0,R,7
183123,2011,R,203.0,R,746.0,R,27.0,R,263.0,R,0.0,R,263.0,R,160.0,R,61.0,R,92.0,R,0.0,R,92.0,R,37.0,R,40.0,R,10
183132,2011,R,271.0,R,1696.0,R,16.0,R,325.0,R,0.0,R,325.0,R,173.0,R,53.0,R,225.0,R,0.0,R,225.0,R,124.0,R,55.0,R,12
183141,2011,R,283.0,R,917.0,R,31.0,R,367.0,R,0.0,R,367.0,R,203.0,R,55.0,R,230.0,R,0.0,R,230.0,R,118.0,R,51.0,R,11
183150,2011,R,183.0,R,1293.0,R,14.0,R,200.0,R,0.0,R,200.0,R,90.0,R,45.0,R,224.0,R,0.0,R,224.0,R,109.0,R,49.0,R,11
183202,2011,A,,A,,A,,R,6.0,R,0.0,R,6.0,R,6.0,R,100.0,A,,A,,A,,A,,A,,R,14
183211,2011,R,196.0,R,353.0,R,56.0,R,257.0,R,0.0,R,257.0,R,200.0,R,78.0,R,6.0,R,0.0,R,6.0,R,4.0,R,67.0,R,17
183239,2011,R,549.0,R,591.0,R,93.0,R,535.0,R,0.0,R,535.0,R,454.0,R,85.0,R,1.0,R,0.0,R,1.0,R,1.0,R,100.0,R,11
