UNITID,Year,XGRCOHRT,GRCOHRT,XUGENTER,UGENTERN,XPGRCOHR,PGRCOHRT,XRRFTCT,RRFTCT,XRRFTEX,RRFTEX,XRRFTCTA,RRFTCTA,XRET_NMF,RET_NMF,XRET_PCF,RET_PCF,XRRPTCT,RRPTCT,XRRPTEX,RRPTEX,XRRPTCTA,RRPTCTA,XRET_NMP,RET_NMP,XRET_PCP,RET_PCP,XSTUFACR,STUFACR 
122755,2015,R,3329.0,R,7188.0,R,46.0,R,3395.0,Z,0.0,R,3395.0,R,2932.0,R,86.0,R,90.0,Z,0.0,R,90.0,R,66.0,R,73.0,R,27
122791,2015,R,802.0,R,3144.0,R,26.0,R,654.0,Z,0.0,R,654.0,R,470.0,R,72.0,R,865.0,Z,0.0,R,865.0,R,441.0,R,51.0,R,25
122834,2015,R,43.0,R,122.0,R,35.0,R,0.0,R,0.0,R,0.0,R,0.0,A,,A,,A,,A,,A,,A,,R,11
122852,2015,R,10.0,R,25.0,R,40.0,R,0.0,R,0.0,R,0.0,R,0.0,A,,A,,A,,A,,A,,A,,R,10
122889,2015,R,2117.0,R,5542.0,R,38.0,R,3067.0,Z,0.0,R,3067.0,R,1638.0,R,53.0,R,1256.0,Z,0.0,R,1256.0,R,492.0,R,39.0,R,47
122931,2015,R,1260.0,R,1420.0,R,89.0,R,1318.0,R,0.0,R,1318.0,R,1256.0,R,95.0,R,1.0,R,0.0,R,1.0,R,0.0,R,0.0,R,12
122977,2015,R,3628.0,R,9494.0,R,38.0,R,3236.0,Z,0.0,R,3236.0,R,2247.0,R,69.0,R,2775.0,Z,0.0,R,2775.0,R,1416.0,R,51.0,R,30
123013,2015,R,1411.0,R,5238.0,R,27.0,R,1579.0,Z,0.0,R,1579.0,R,1144.0,R,72.0,R,1488.0,Z,0.0,R,1488.0,R,687.0,R,46.0,R,21
123165,2015,R,277.0,R,279.0,R,99.0,R,249.0,R,1.0,R,248.0,R,232.0,R,94.0,R,1.0,R,0.0,R,1.0,R,1.0,R,100.0,R,10
123217,2015,R,1539.0,R,3563.0,R,43.0,R,1409.0,Z,0.0,R,1409.0,R,960.0,R,68.0,R,645.0,Z,0.0,R,645.0,R,331.0,R,51.0,R,30
123280,2015,R,6.0,R,11.0,R,55.0,R,2.0,R,0.0,R,2.0,R,2.0,R,100.0,R,0.0,R,0.0,R,0.0,R,0.0,A,,R,5
123299,2015,R,579.0,R,2459.0,R,24.0,R,652.0,Z,0.0,R,652.0,R,390.0,R,60.0,R,743.0,Z,0.0,R,743.0,R,304.0,R,41.0,R,28
123341,2015,R,1632.0,R,5166.0,R,32.0,R,1796.0,Z,0.0,R,1796.0,R,1236.0,R,69.0,R,1672.0,Z,0.0,R,1672.0,R,820.0,R,49.0,R,25
123350,2015,A,,A,,A,,R,27.0,R,9.0,R,18.0,R,12.0,R,67.0,A,,A,,A,,A,,A,,R,13
123396,2015,A,,A,,A,,R,10.0,R,0.0,R,10.0,R,6.0,R,60.0,A,,A,,A,,A,,A,,R,12
123457,2015,R,88.0,R,250.0,R,35.0,R,126.0,Z,0.0,R,126.0,R,93.0,R,74.0,R,1.0,Z,0.0,R,1.0,R,1.0,R,100.0,R,9
123484,2015,R,179.0,R,769.0,R,23.0,R,207.0,Z,0.0,R,207.0,R,111.0,R,54.0,R,152.0,Z,0.0,R,152.0,R,26.0,R,17.0,R,21
123493,2015,A,,A,,A,,R,592.0,R,0.0,R,592.0,R,549.0,R,93.0,R,62.0,R,0.0,R,62.0,R,56.0,R,90.0,R,26
123509,2015,R,501.0,R,2769.0,R,18.0,R,494.0,Z,0.0,R,494.0,R,390.0,R,79.0,R,610.0,Z,0.0,R,610.0,R,311.0,R,51.0,R,27
123527,2015,R,941.0,R,3589.0,R,26.0,R,983.0,Z,0.0,R,983.0,R,663.0,R,67.0,R,1055.0,Z,0.0,R,1055.0,R,547.0,R,52.0,R,27
123554,2015,R,650.0,R,846.0,R,77.0,R,580.0,R,0.0,R,580.0,R,508.0,R,88.0,A,,A,,A,,A,,A,,R,11
123563,2015,R,710.0,R,2760.0,R,26.0,R,650.0,Z,0.0,R,650.0,R,448.0,R,69.0,R,657.0,Z,0.0,R,657.0,R,300.0,R,46.0,R,23
123572,2015,R,1866.0,R,2838.0,R,66.0,R,1794.0,Z,0.0,R,1794.0,R,1461.0,R,81.0,R,13.0,Z,0.0,R,13.0,R,7.0,R,54.0,R,25
123633,2015,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,15
123642,2015,A,,A,,A,,R,33.0,R,0.0,R,33.0,R,28.0,R,85.0,R,12.0,R,0.0,R,12.0,R,6.0,R,50.0,R,25
123651,2015,R,373.0,R,576.0,R,65.0,R,313.0,R,0.0,R,313.0,R,244.0,R,78.0,R,1.0,R,0.0,R,1.0,R,1.0,R,100.0,R,15
123679,2015,A,,A,,A,,R,222.0,Z,0.0,R,222.0,R,167.0,R,75.0,A,,A,,A,,A,,A,,R,18
123800,2015,R,1656.0,R,5035.0,R,33.0,R,1669.0,Z,0.0,R,1669.0,R,1224.0,R,73.0,R,1239.0,Z,0.0,R,1239.0,R,601.0,R,49.0,R,29
123952,2015,R,31.0,R,58.0,R,53.0,R,34.0,R,0.0,R,34.0,R,32.0,R,94.0,A,,A,,A,,A,,A,,R,15
123961,2015,R,2948.0,R,4668.0,R,63.0,R,3093.0,Z,0.0,R,3093.0,R,2965.0,R,96.0,R,5.0,Z,0.0,R,5.0,R,3.0,R,60.0,R,9
124113,2015,R,292.0,R,1773.0,R,16.0,R,358.0,Z,0.0,R,358.0,R,255.0,R,71.0,R,965.0,Z,0.0,R,965.0,R,121.0,R,13.0,R,28
124292,2015,R,79.0,R,103.0,R,77.0,R,89.0,R,0.0,R,89.0,R,84.0,R,94.0,A,,A,,A,,A,,A,,R,11
124487,2015,R,5.0,R,46.0,R,11.0,R,2.0,R,0.0,R,2.0,R,1.0,R,50.0,R,9.0,R,0.0,R,9.0,R,1.0,R,11.0,R,9
124681,2015,A,,A,,A,,R,106.0,R,0.0,R,106.0,R,83.0,R,78.0,A,,A,,A,,A,,A,,R,30
124706,2015,A,,A,,A,,R,99.0,Z,0.0,R,99.0,R,74.0,R,75.0,A,,A,,A,,A,,A,,R,20
124779,2015,A,,A,,A,,R,7.0,R,0.0,R,7.0,R,5.0,R,71.0,R,1.0,R,0.0,R,1.0,R,0.0,R,0.0,R,5
124937,2015,A,,A,,A,,R,80.0,Z,0.0,R,80.0,R,57.0,R,71.0,A,,A,,A,,A,,A,,R,16
125028,2015,R,1161.0,R,3571.0,R,33.0,R,1274.0,Z,0.0,R,1274.0,R,958.0,R,75.0,R,846.0,Z,0.0,R,846.0,R,391.0,R,46.0,R,30
125082,2015,A,,A,,A,,R,18.0,Z,0.0,R,18.0,R,13.0,R,72.0,R,0.0,Z,0.0,R,0.0,Z,0.0,A,,R,25
125091,2015,R,1136.0,R,3584.0,R,32.0,R,1104.0,Z,0.0,R,1104.0,R,685.0,R,62.0,R,1032.0,Z,0.0,R,1032.0,R,498.0,R,48.0,R,27
125170,2015,R,449.0,R,2913.0,R,15.0,R,390.0,Z,0.0,R,390.0,R,221.0,R,57.0,R,742.0,Z,0.0,R,742.0,R,228.0,R,31.0,R,29
125231,2015,A,,A,,A,,R,2.0,R,0.0,R,2.0,R,0.0,R,0.0,R,357.0,R,0.0,R,357.0,R,63.0,R,18.0,R,18
125310,2015,A,,A,,A,,R,5.0,Z,0.0,R,5.0,R,4.0,R,80.0,R,0.0,Z,0.0,R,0.0,R,0.0,A,,R,15
125462,2015,R,278.0,R,1037.0,R,27.0,R,263.0,Z,0.0,R,263.0,R,150.0,R,57.0,R,278.0,Z,0.0,R,278.0,R,77.0,R,28.0,R,24
125471,2015,R,514.0,R,3861.0,R,13.0,R,548.0,Z,0.0,R,548.0,R,368.0,R,67.0,R,1068.0,Z,0.0,R,1068.0,R,444.0,R,42.0,R,25
125499,2015,R,640.0,R,2800.0,R,23.0,R,626.0,Z,0.0,R,626.0,R,479.0,R,77.0,R,594.0,Z,0.0,R,594.0,R,272.0,R,46.0,R,22
125532,2015,A,,A,,A,,R,45.0,Z,0.0,R,45.0,R,31.0,R,69.0,R,1.0,Z,0.0,R,1.0,R,0.0,R,0.0,R,16
125727,2015,R,334.0,R,386.0,R,87.0,R,374.0,R,0.0,R,374.0,R,311.0,R,83.0,R,0.0,R,0.0,R,0.0,R,0.0,A,,R,12
125763,2015,R,445.0,R,518.0,R,86.0,R,388.0,R,0.0,R,388.0,R,310.0,R,80.0,R,0.0,R,0.0,R,0.0,R,0.0,A,,R,12
125897,2015,R,120.0,R,287.0,R,42.0,R,142.0,R,0.0,R,142.0,R,116.0,R,82.0,R,0.0,R,0.0,R,0.0,R,0.0,A,,R,8
126076,2015,R,61.0,R,78.0,R,78.0,R,54.0,R,0.0,R,54.0,R,29.0,R,54.0,A,,A,,A,,A,,A,,R,23
126119,2015,R,660.0,R,1974.0,R,33.0,R,783.0,Z,0.0,R,783.0,R,490.0,R,63.0,R,484.0,Z,0.0,R,484.0,R,198.0,R,41.0,R,25
126164,2015,A,,A,,A,,R,6.0,R,0.0,R,6.0,R,5.0,R,83.0,A,,A,,A,,A,,A,,R,14
126182,2015,R,453.0,R,738.0,R,61.0,R,465.0,R,0.0,R,465.0,R,247.0,R,53.0,R,6.0,R,0.0,R,6.0,R,1.0,R,17.0,R,14
126207,2015,R,315.0,R,1827.0,R,17.0,R,276.0,R,0.0,R,276.0,R,178.0,R,64.0,R,250.0,R,0.0,R,250.0,R,127.0,R,51.0,R,16
126289,2015,R,385.0,R,3310.0,R,12.0,R,395.0,R,0.0,R,395.0,R,232.0,R,59.0,R,527.0,R,0.0,R,527.0,R,222.0,R,42.0,R,20
126359,2015,R,54.0,R,146.0,R,37.0,R,54.0,R,0.0,R,54.0,R,36.0,R,67.0,A,,A,,A,,A,,A,,R,35
126401,2015,A,,A,,A,,R,22.0,R,0.0,R,22.0,R,13.0,R,59.0,A,,A,,A,,A,,A,,R,23
126562,2015,R,1278.0,R,3314.0,R,39.0,R,1245.0,R,1.0,R,1244.0,R,847.0,R,68.0,R,118.0,R,0.0,R,118.0,R,59.0,R,50.0,R,16
126580,2015,R,1581.0,R,3160.0,R,50.0,R,1661.0,R,0.0,R,1661.0,R,1126.0,R,68.0,R,91.0,R,0.0,R,91.0,R,48.0,R,53.0,R,15
126605,2015,R,48.0,R,76.0,R,63.0,R,102.0,R,10.0,R,92.0,R,54.0,R,59.0,R,15.0,R,2.0,R,13.0,R,11.0,R,85.0,R,12
126614,2015,R,6184.0,R,7528.0,R,82.0,R,5814.0,R,2.0,R,5812.0,R,5002.0,R,86.0,R,51.0,R,0.0,R,51.0,R,28.0,R,55.0,R,18
126669,2015,R,356.0,R,3006.0,R,12.0,R,380.0,R,0.0,R,380.0,R,299.0,R,79.0,R,71.0,Z,0.0,R,71.0,R,15.0,R,21.0,R,15
126678,2015,R,583.0,R,626.0,R,93.0,R,549.0,R,0.0,R,549.0,R,526.0,R,96.0,A,,A,,A,,A,,A,,R,10
126687,2015,A,,A,,A,,R,119.0,Z,0.0,R,119.0,R,75.0,R,63.0,A,,A,,A,,A,,A,,R,23
126702,2015,R,117.0,R,362.0,R,32.0,R,96.0,Z,0.0,R,96.0,R,41.0,R,43.0,R,20.0,Z,0.0,R,20.0,R,7.0,R,35.0,R,18
126711,2015,R,395.0,R,1031.0,R,38.0,R,418.0,R,0.0,R,418.0,R,216.0,R,52.0,R,245.0,R,0.0,R,245.0,R,98.0,R,40.0,R,13
126748,2015,R,153.0,R,321.0,R,48.0,R,150.0,R,0.0,R,150.0,R,82.0,R,55.0,R,41.0,R,0.0,R,41.0,R,13.0,R,32.0,R,12
126775,2015,R,1003.0,R,1195.0,R,84.0,R,998.0,R,0.0,R,998.0,R,939.0,R,94.0,R,1.0,R,0.0,R,1.0,R,1.0,R,100.0,R,16
126784,2015,A,,A,,A,,R,90.0,R,0.0,R,90.0,R,75.0,R,83.0,A,,A,,A,,A,,A,,R,10
126818,2015,R,4622.0,R,7211.0,R,64.0,R,4253.0,R,0.0,R,4253.0,R,3680.0,R,87.0,R,109.0,R,0.0,R,109.0,R,72.0,R,66.0,R,18
126827,2015,R,39.0,R,235.0,R,17.0,R,13.0,Z,0.0,R,13.0,R,7.0,R,54.0,R,6.0,Z,0.0,R,6.0,R,4.0,R,67.0,R,11
126854,2015,A,,A,,A,,R,20.0,R,0.0,R,20.0,R,10.0,R,50.0,A,,A,,A,,A,,A,,R,19
126863,2015,R,243.0,R,1307.0,R,19.0,R,284.0,R,0.0,R,284.0,R,159.0,R,56.0,R,637.0,R,0.0,R,637.0,R,280.0,R,44.0,R,21
126872,2015,A,,A,,A,,R,5.0,R,0.0,R,5.0,R,5.0,R,100.0,A,,A,,A,,A,,A,,R,15
126915,2015,A,,A,,A,,R,82.0,R,0.0,R,82.0,R,79.0,R,96.0,R,79.0,Z,0.0,R,79.0,R,75.0,R,95.0,R,10
126942,2015,R,551.0,R,2427.0,R,23.0,R,557.0,R,0.0,R,557.0,R,275.0,R,49.0,R,993.0,R,0.0,R,993.0,R,346.0,R,35.0,R,24
126951,2015,A,,A,,A,,R,253.0,R,0.0,R,253.0,R,182.0,R,72.0,A,,A,,A,,A,,A,,R,20
127060,2015,R,1415.0,R,1632.0,R,87.0,R,1414.0,R,0.0,R,1414.0,R,1221.0,R,86.0,R,0.0,R,0.0,R,0.0,R,0.0,A,,R,11
127158,2015,A,,A,,A,,R,43.0,R,0.0,R,43.0,R,37.0,R,86.0,R,87.0,R,0.0,R,87.0,R,62.0,R,71.0,R,11
127185,2015,R,810.0,R,1221.0,R,66.0,R,771.0,R,0.0,R,771.0,R,483.0,R,63.0,R,10.0,R,0.0,R,10.0,R,2.0,R,20.0,R,17
127200,2015,R,1043.0,R,6615.0,R,16.0,R,1029.0,R,1.0,R,1028.0,R,579.0,R,56.0,R,1319.0,R,1.0,R,1318.0,R,595.0,R,45.0,R,19
127219,2015,A,,A,,A,,R,20.0,Z,0.0,R,20.0,R,15.0,R,75.0,R,3.0,Z,0.0,R,3.0,R,2.0,R,67.0,R,14
127228,2015,A,,A,,A,,R,55.0,R,0.0,R,55.0,R,46.0,R,84.0,A,,A,,A,,A,,A,,R,18
127316,2015,A,,A,,A,,R,22.0,R,0.0,R,22.0,R,14.0,R,64.0,R,13.0,R,0.0,R,13.0,R,10.0,R,77.0,R,11
127389,2015,R,122.0,R,331.0,R,37.0,R,115.0,R,0.0,R,115.0,R,68.0,R,59.0,R,27.0,R,0.0,R,27.0,R,10.0,R,37.0,R,22
127556,2015,R,2027.0,R,2739.0,R,74.0,R,1063.0,R,2.0,R,1061.0,R,746.0,R,70.0,R,116.0,R,0.0,R,116.0,R,28.0,R,24.0,R,22
127565,2015,R,1609.0,R,4822.0,R,33.0,R,1760.0,R,121.0,R,1639.0,R,1145.0,R,70.0,R,365.0,R,71.0,R,294.0,R,151.0,R,51.0,R,18
127617,2015,R,85.0,R,279.0,R,30.0,R,69.0,R,1.0,R,68.0,R,43.0,R,63.0,R,89.0,R,0.0,R,89.0,R,43.0,R,48.0,R,14
127653,2015,R,38.0,R,134.0,R,28.0,R,40.0,R,0.0,R,40.0,R,31.0,R,78.0,R,1.0,R,0.0,R,1.0,R,0.0,R,0.0,R,8
127680,2015,R,4.0,R,56.0,R,7.0,R,1.0,R,0.0,R,1.0,R,0.0,R,0.0,R,6.0,R,0.0,R,6.0,R,1.0,R,17.0,R,10
127699,2015,A,,A,,A,,R,1.0,R,0.0,R,1.0,R,0.0,R,0.0,R,12.0,R,0.0,R,12.0,R,3.0,R,25.0,R,7
127714,2015,R,1.0,R,128.0,R,1.0,R,1.0,R,0.0,R,1.0,R,1.0,R,100.0,R,7.0,R,0.0,R,7.0,R,5.0,R,71.0,R,9
127732,2015,R,312.0,R,424.0,R,74.0,R,357.0,R,0.0,R,357.0,R,197.0,R,55.0,R,79.0,R,29.0,R,50.0,R,7.0,R,14.0,R,21
127741,2015,R,2023.0,R,2969.0,R,68.0,R,1922.0,R,1.0,R,1921.0,R,1374.0,R,72.0,R,23.0,R,0.0,R,23.0,R,12.0,R,52.0,R,18
127778,2015,R,216.0,R,462.0,R,47.0,R,200.0,R,0.0,R,200.0,R,99.0,R,50.0,R,74.0,R,0.0,R,74.0,R,31.0,R,42.0,R,17
127787,2015,A,,A,,A,,R,21.0,R,0.0,R,21.0,R,13.0,R,62.0,R,1.0,R,0.0,R,1.0,R,0.0,R,0.0,R,16
127820,2015,R,1176.0,R,3566.0,R,33.0,R,1002.0,R,0.0,R,1002.0,R,503.0,R,50.0,R,961.0,R,0.0,R,961.0,R,331.0,R,34.0,R,22
127839,2015,A,,A,,A,,R,83.0,R,0.0,R,83.0,R,45.0,R,54.0,A,,A,,A,,A,,A,,R,8
127884,2015,R,360.0,R,1189.0,R,30.0,R,355.0,R,70.0,R,285.0,R,147.0,R,52.0,R,391.0,R,87.0,R,304.0,R,125.0,R,41.0,R,18
127909,2015,R,394.0,R,2111.0,R,19.0,R,460.0,R,61.0,R,399.0,R,253.0,R,63.0,R,765.0,R,146.0,R,619.0,R,224.0,R,36.0,R,20
127918,2015,R,545.0,R,960.0,R,57.0,R,481.0,R,0.0,R,481.0,R,382.0,R,79.0,R,0.0,Z,0.0,R,0.0,Z,0.0,A,,R,14
127945,2015,R,76.0,R,279.0,R,27.0,R,18.0,R,0.0,R,18.0,R,13.0,R,72.0,R,35.0,R,0.0,R,35.0,R,14.0,R,40.0,R,10
127954,2015,A,,A,,A,,R,0.0,R,0.0,R,0.0,R,0.0,A,,A,,A,,A,,A,,A,,R,15
128106,2015,R,765.0,R,1280.0,R,60.0,R,877.0,R,0.0,R,877.0,R,564.0,R,64.0,R,33.0,R,0.0,R,33.0,R,10.0,R,30.0,R,16
128151,2015,A,,A,,A,,R,70.0,R,0.0,R,70.0,R,58.0,R,83.0,R,18.0,R,0.0,R,18.0,R,15.0,R,83.0,R,20
128179,2015,A,,A,,A,,R,102.0,R,0.0,R,102.0,R,79.0,R,77.0,A,,A,,A,,A,,A,,R,15
128188,2015,A,,A,,A,,R,68.0,R,0.0,R,68.0,R,38.0,R,56.0,A,,A,,A,,A,,A,,R,11
128258,2015,R,210.0,R,402.0,R,52.0,R,247.0,R,1.0,R,246.0,R,153.0,R,62.0,R,34.0,R,3.0,R,31.0,R,16.0,R,52.0,R,12
128328,2015,R,1162.0,R,1162.0,R,100.0,R,1138.0,R,7.0,R,1131.0,R,1068.0,R,94.0,A,,A,,A,,A,,A,,R,8
128337,2015,A,,A,,A,,R,42.0,R,0.0,R,42.0,R,18.0,R,43.0,R,7.0,R,0.0,R,7.0,R,4.0,R,57.0,R,14
128391,2015,R,464.0,R,1045.0,R,44.0,R,448.0,R,1.0,R,447.0,R,309.0,R,69.0,R,6.0,R,0.0,R,6.0,R,3.0,R,50.0,R,16
128498,2015,R,142.0,R,266.0,R,53.0,R,157.0,Z,0.0,R,157.0,R,107.0,R,68.0,R,2.0,Z,0.0,R,2.0,R,1.0,R,50.0,R,14
128540,2015,A,,A,,A,,R,22.0,R,0.0,R,22.0,R,22.0,R,100.0,R,4.0,R,0.0,R,4.0,R,3.0,R,75.0,R,15
128577,2015,R,227.0,R,593.0,R,38.0,R,226.0,Z,0.0,R,226.0,R,133.0,R,59.0,R,76.0,Z,0.0,R,76.0,R,37.0,R,49.0,R,15
128586,2015,A,,A,,A,,R,10.0,R,0.0,R,10.0,R,4.0,R,40.0,A,,A,,A,,A,,A,,R,10
128674,2015,A,,A,,A,,R,76.0,R,0.0,R,76.0,R,48.0,R,63.0,R,22.0,R,0.0,R,22.0,R,10.0,R,45.0,R,14
128683,2015,R,120.0,R,181.0,R,66.0,R,13.0,Z,0.0,R,13.0,R,8.0,R,62.0,R,1.0,Z,0.0,R,1.0,R,1.0,R,100.0,R,14
128726,2015,A,,A,,A,,R,106.0,Z,0.0,R,106.0,R,96.0,R,91.0,R,8.0,Z,0.0,R,8.0,R,7.0,R,88.0,R,8
128744,2015,R,408.0,R,661.0,R,62.0,R,533.0,R,2.0,R,531.0,R,299.0,R,56.0,R,4.0,R,1.0,R,3.0,R,2.0,R,67.0,R,16
128771,2015,R,1351.0,R,2645.0,R,51.0,R,1353.0,R,0.0,R,1353.0,R,1049.0,R,78.0,R,16.0,R,0.0,R,16.0,R,6.0,R,38.0,R,15
128780,2015,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,14
128896,2015,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,15
128902,2015,R,478.0,R,547.0,R,87.0,R,498.0,Z,0.0,R,498.0,R,447.0,R,90.0,A,,A,,A,,A,,A,,R,9
129002,2015,A,,A,,A,,R,47.0,R,0.0,R,47.0,R,30.0,R,64.0,R,12.0,R,0.0,R,12.0,R,10.0,R,83.0,R,11
129020,2015,R,3766.0,R,4776.0,R,79.0,R,3546.0,R,5.0,R,3541.0,R,3256.0,R,92.0,R,11.0,Z,0.0,R,11.0,R,7.0,R,64.0,R,17
129154,2015,R,67.0,R,923.0,R,7.0,R,63.0,Z,0.0,R,63.0,R,37.0,R,59.0,R,36.0,Z,0.0,R,36.0,R,15.0,R,42.0,R,9
129181,2015,A,,A,,A,,R,221.0,R,0.0,R,221.0,R,198.0,R,90.0,R,32.0,R,0.0,R,32.0,R,1.0,R,3.0,R,17
129215,2015,R,971.0,R,1723.0,R,56.0,R,871.0,R,0.0,R,871.0,R,632.0,R,73.0,R,12.0,R,0.0,R,12.0,R,6.0,R,50.0,R,16
129242,2015,R,965.0,R,1069.0,R,90.0,R,1055.0,Z,0.0,R,1055.0,R,936.0,R,89.0,R,1.0,Z,0.0,R,1.0,R,1.0,R,100.0,R,12
129349,2015,A,,A,,A,,R,33.0,R,0.0,R,33.0,R,32.0,R,97.0,R,4.0,R,0.0,R,4.0,R,4.0,R,100.0,R,15
129367,2015,R,260.0,R,1279.0,R,20.0,R,299.0,Z,0.0,R,299.0,R,134.0,R,45.0,R,324.0,Z,0.0,R,324.0,R,126.0,R,39.0,R,14
129482,2015,A,,A,,A,,R,59.0,R,0.0,R,59.0,R,37.0,R,63.0,A,,A,,A,,A,,A,,R,17
129525,2015,R,1441.0,R,1811.0,R,80.0,R,977.0,Z,0.0,R,977.0,R,719.0,R,74.0,R,7.0,R,0.0,R,7.0,R,0.0,R,0.0,R,9
129534,2015,R,8.0,R,32.0,R,25.0,R,3.0,Z,0.0,R,3.0,R,3.0,R,100.0,R,2.0,Z,0.0,R,2.0,R,1.0,R,50.0,R,6
129543,2015,R,597.0,R,1627.0,R,37.0,R,522.0,Z,0.0,R,522.0,R,323.0,R,62.0,R,344.0,Z,0.0,R,344.0,R,176.0,R,51.0,R,18
129695,2015,R,659.0,R,2461.0,R,27.0,R,820.0,Z,0.0,R,820.0,R,544.0,R,66.0,R,632.0,Z,0.0,R,632.0,R,266.0,R,42.0,R,18
129729,2015,R,834.0,R,2184.0,R,38.0,R,798.0,Z,0.0,R,798.0,R,522.0,R,65.0,R,642.0,Z,0.0,R,642.0,R,305.0,R,48.0,R,18
129756,2015,R,365.0,R,893.0,R,41.0,R,399.0,Z,0.0,R,399.0,R,239.0,R,60.0,R,177.0,Z,0.0,R,177.0,R,80.0,R,45.0,R,16
129774,2015,R,129.0,R,222.0,R,58.0,R,145.0,Z,0.0,R,145.0,R,117.0,R,81.0,R,1.0,Z,0.0,R,1.0,R,1.0,R,100.0,R,14
129808,2015,R,509.0,R,1277.0,R,40.0,R,537.0,Z,0.0,R,537.0,R,336.0,R,63.0,R,341.0,Z,0.0,R,341.0,R,159.0,R,47.0,R,18
129923,2015,A,,A,,A,,R,82.0,R,0.0,R,82.0,R,61.0,R,74.0,R,35.0,R,0.0,R,35.0,R,28.0,R,80.0,R,13
129932,2015,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,20
129941,2015,R,1237.0,R,1468.0,R,84.0,R,1214.0,R,0.0,R,1214.0,R,961.0,R,79.0,R,5.0,Z,0.0,R,5.0,R,4.0,R,80.0,R,16
129969,2015,A,,A,,A,,R,40.0,R,0.0,R,40.0,R,30.0,R,75.0,A,,A,,A,,A,,A,,R,15
130004,2015,R,626.0,R,1712.0,R,37.0,R,669.0,Z,0.0,R,669.0,R,413.0,R,62.0,R,279.0,Z,0.0,R,279.0,R,137.0,R,49.0,R,18
130040,2015,R,152.0,R,444.0,R,34.0,R,178.0,Z,0.0,R,178.0,R,102.0,R,57.0,R,78.0,Z,0.0,R,78.0,R,30.0,R,38.0,R,16
130110,2015,R,8.0,R,33.0,R,24.0,R,22.0,Z,0.0,R,22.0,R,16.0,R,73.0,A,,A,,A,,A,,A,,R,4
130174,2015,A,,A,,A,,R,302.0,R,0.0,R,302.0,R,203.0,R,67.0,R,104.0,R,0.0,R,104.0,R,54.0,R,52.0,R,11
130183,2015,R,413.0,R,2249.0,R,18.0,R,424.0,Z,0.0,R,424.0,R,163.0,R,38.0,R,640.0,Z,0.0,R,640.0,R,120.0,R,19.0,R,19
130217,2015,R,221.0,R,513.0,R,43.0,R,240.0,Z,0.0,R,240.0,R,137.0,R,57.0,R,169.0,Z,0.0,R,169.0,R,70.0,R,41.0,R,16
130226,2015,R,1901.0,R,2192.0,R,87.0,R,1651.0,Z,0.0,R,1651.0,R,1435.0,R,87.0,R,5.0,Z,0.0,R,5.0,R,5.0,R,100.0,R,12
130253,2015,R,1290.0,R,1497.0,R,86.0,R,1385.0,Z,0.0,R,1385.0,R,1144.0,R,83.0,A,,A,,A,,A,,A,,R,15
130314,2015,R,211.0,R,374.0,R,56.0,R,149.0,Z,0.0,R,149.0,R,101.0,R,68.0,R,0.0,R,0.0,R,0.0,R,0.0,A,,R,11
130396,2015,R,628.0,R,2404.0,R,26.0,R,750.0,Z,0.0,R,750.0,R,429.0,R,57.0,R,626.0,Z,0.0,R,626.0,R,306.0,R,49.0,R,17
130448,2015,R,5.0,R,161.0,R,3.0,R,0.0,Z,0.0,R,0.0,R,0.0,A,,R,0.0,Z,0.0,R,0.0,R,0.0,A,,R,10
130493,2015,R,1394.0,R,2322.0,R,60.0,R,1275.0,R,0.0,R,1275.0,R,951.0,R,75.0,R,11.0,R,0.0,R,11.0,R,2.0,R,18.0,R,14
130509,2015,A,,A,,A,,R,134.0,R,0.0,R,134.0,R,95.0,R,71.0,R,39.0,R,0.0,R,39.0,R,26.0,R,67.0,R,16
130590,2015,R,559.0,R,628.0,R,89.0,R,611.0,Z,0.0,R,611.0,R,537.0,R,88.0,A,,A,,A,,A,,A,,R,10
130606,2015,R,561.0,R,1434.0,R,39.0,R,542.0,Z,0.0,R,542.0,R,338.0,R,62.0,R,234.0,Z,0.0,R,234.0,R,95.0,R,41.0,R,17
130624,2015,R,265.0,R,265.0,R,100.0,R,249.0,R,0.0,R,249.0,R,225.0,R,90.0,A,,A,,A,,A,,A,,R,8
130697,2015,R,757.0,R,837.0,R,90.0,R,750.0,Z,0.0,R,750.0,R,711.0,R,95.0,A,,A,,A,,A,,A,,R,8
130776,2015,R,668.0,R,1364.0,R,49.0,R,774.0,Z,0.0,R,774.0,R,589.0,R,76.0,R,12.0,Z,0.0,R,12.0,R,6.0,R,50.0,R,14
130794,2015,R,1363.0,R,1388.0,R,98.0,R,1360.0,Z,0.0,R,1360.0,R,1344.0,R,99.0,A,,A,,A,,A,,A,,R,6
130837,2015,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,6
130873,2015,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,12
